% Langmuir characteristic curve

% U (Volt)	I (A)
62.700001	-2.429588E-7
62.709999	-2.980232E-7
62.715000	-4.247995E-7
62.724998	-3.825407E-7
62.730000	-2.683373E-7
62.740002	-1.753215E-7
62.744999	-3.741588E-7
62.755001	-3.190944E-7
62.759998	-3.868481E-7
62.770000	-3.868481E-7
62.775002	-3.698515E-7
62.785000	-4.291069E-7
62.790001	-2.895249E-7
62.799999	-2.260786E-7
62.805000	-4.247995E-7
62.814999	-3.487803E-7
62.820000	-2.980232E-7
62.830002	-2.007000E-7
62.834999	-2.980232E-7
62.845001	-2.641464E-7
62.849998	-4.882459E-7
62.860001	-4.206086E-7
62.865002	-3.825407E-7
62.875000	-3.190944E-7
62.880001	-1.753215E-7
62.889999	-3.275927E-7
62.895000	-2.853340E-7
62.904999	-2.980232E-7
62.910000	-3.107125E-7
62.919998	-2.218876E-7
62.924999	-2.726447E-7
62.935001	-2.683373E-7
62.939999	-1.076842E-7
62.950001	-3.910391E-7
62.955002	-4.501780E-7
62.965000	-3.064051E-7
62.970001	-3.402820E-7
62.980000	-2.810266E-7
62.985001	-5.179318E-7
62.994999	-2.048910E-7
63.000000	-3.234018E-7
63.009998	-3.741588E-7
63.014999	-3.317837E-7
63.025002	-1.245644E-7
63.029999	-4.374888E-7
63.040001	-4.206086E-7
63.044998	-4.713656E-7
63.055000	-3.064051E-7
63.060001	-2.556480E-7
63.070000	-4.079193E-7
63.075001	-1.584413E-7
63.084999	-1.711305E-7
63.090000	-3.995374E-7
63.099998	-3.149034E-7
63.105000	-3.825407E-7
63.115002	-3.571622E-7
63.119999	-3.910391E-7
63.130001	-2.472661E-7
63.134998	-2.387678E-7
63.145000	-1.457520E-7
63.150002	-2.641464E-7
63.160000	-3.190944E-7
63.165001	-1.245644E-7
63.174999	-3.107125E-7
63.180000	-3.022142E-7
63.189999	-2.599554E-7
63.195000	-3.107125E-7
63.205002	-3.402820E-7
63.209999	-5.009351E-7
63.220001	-3.910391E-7
63.224998	-3.190944E-7
63.235001	-2.514571E-7
63.240002	-3.107125E-7
63.250000	-1.203734E-7
63.255001	-2.683373E-7
63.264999	-2.514571E-7
63.270000	-3.190944E-7
63.279999	-3.698515E-7
63.285000	-2.980232E-7
63.294998	-4.713656E-7
63.299999	-1.584413E-7
63.310001	-2.768356E-7
63.314999	-3.783498E-7
63.325001	-4.544854E-7
63.330002	-4.798640E-7
63.340000	-5.516922E-7
63.345001	-2.853340E-7
63.355000	-2.599554E-7
63.360001	-3.234018E-7
63.369999	-3.190944E-7
63.375000	-2.810266E-7
63.384998	-1.160661E-7
63.389999	-3.487803E-7
63.400002	-4.037283E-7
63.404999	-3.487803E-7
63.415001	-3.698515E-7
63.419998	-5.855691E-7
63.430000	-3.487803E-7
63.435001	-3.656605E-7
63.445000	-3.360910E-7
63.450001	-5.052425E-7
63.459999	-3.529713E-7
63.465000	-3.614696E-7
63.474998	-4.417961E-7
63.480000	-2.472661E-7
63.490002	-1.795124E-7
63.494999	-2.472661E-7
63.505001	-3.360910E-7
63.509998	-2.514571E-7
63.520000	-2.302695E-7
63.525002	-3.275927E-7
63.535000	-3.275927E-7
63.540001	-3.402820E-7
63.549999	-3.995374E-7
63.555000	-4.925532E-7
63.564999	-2.853340E-7
63.570000	-4.332978E-7
63.580002	-2.599554E-7
63.584999	-3.360910E-7
63.595001	-1.457520E-7
63.599998	-3.698515E-7
63.610001	-4.459871E-7
63.615002	-2.345769E-7
63.625000	-2.387678E-7
63.630001	-3.571622E-7
63.639999	-3.741588E-7
63.645000	-3.698515E-7
63.654999	-3.741588E-7
63.660000	-2.726447E-7
63.669998	-2.853340E-7
63.674999	-1.965091E-7
63.685001	-1.584413E-7
63.689999	-3.022142E-7
63.700001	-3.107125E-7
63.705002	-2.556480E-7
63.715000	-2.260786E-7
63.720001	-2.683373E-7
63.730000	-2.007000E-7
63.735001	-3.614696E-7
63.744999	-3.064051E-7
63.750000	-3.064051E-7
63.759998	-2.556480E-7
63.764999	-1.584413E-7
63.775002	-2.556480E-7
63.779999	-3.614696E-7
63.790001	-2.937159E-7
63.794998	-4.459871E-7
63.805000	-3.783498E-7
63.810001	-4.586764E-7
63.820000	-2.810266E-7
63.825001	-2.387678E-7
63.834999	-2.345769E-7
63.840000	-2.641464E-7
63.849998	-7.380731E-8
63.855000	-4.206086E-7
63.865002	-4.628673E-7
63.869999	-3.317837E-7
63.880001	-3.317837E-7
63.884998	-3.614696E-7
63.895000	-2.683373E-7
63.900002	-3.275927E-7
63.910000	-3.190944E-7
63.915001	-4.544854E-7
63.924999	-3.234018E-7
63.930000	-3.234018E-7
63.939999	-2.810266E-7
63.945000	-3.107125E-7
63.955002	-2.768356E-7
63.959999	-2.980232E-7
63.970001	-2.133893E-7
63.974998	-3.444729E-7
63.985001	-1.160661E-7
63.990002	-3.107125E-7
64.000000	-2.895249E-7
64.004997	-3.614696E-7
64.014999	-2.895249E-7
64.019997	-3.614696E-7
64.029999	-3.868481E-7
64.035004	-4.544854E-7
64.044998	-2.683373E-7
64.050003	-3.995374E-7
64.059998	-8.649658E-8
64.065002	-8.230563E-8
64.074997	-2.472661E-7
64.080002	-2.345769E-7
64.089996	-2.810266E-7
64.095001	-3.571622E-7
64.105003	-3.234018E-7
64.110001	-2.810266E-7
64.120003	-3.190944E-7
64.125000	-1.541339E-7
64.135002	-2.853340E-7
64.139999	-2.556480E-7
64.150002	-3.149034E-7
64.154999	-2.937159E-7
64.165001	-2.133893E-7
64.169998	-2.133893E-7
64.180000	-5.433103E-7
64.184998	-3.149034E-7
64.195000	-2.007000E-7
64.199997	-3.064051E-7
64.209999	-1.245644E-7
64.214996	-2.768356E-7
64.224998	-3.275927E-7
64.230003	-3.529713E-7
64.239998	-2.895249E-7
64.245003	-4.925532E-7
64.254997	-3.234018E-7
64.260002	-2.810266E-7
64.269997	-3.064051E-7
64.275002	-4.291069E-7
64.285004	-3.614696E-7
64.290001	-9.499490E-8
64.300003	-3.698515E-7
64.305000	-3.190944E-7
64.315002	-3.487803E-7
64.320000	-2.556480E-7
64.330002	-3.444729E-7
64.334999	-3.529713E-7
64.345001	-2.556480E-7
64.349998	-3.402820E-7
64.360001	-4.798640E-7
64.364998	-3.107125E-7
64.375000	-3.022142E-7
64.379997	-3.444729E-7
64.389999	-2.726447E-7
64.394997	-9.499490E-8
64.404999	-2.472661E-7
64.410004	-2.980232E-7
64.419998	-2.556480E-7
64.425003	-2.768356E-7
64.434998	-4.122267E-7
64.440002	-3.107125E-7
64.449997	-3.360910E-7
64.455002	-3.190944E-7
64.464996	-1.838198E-7
64.470001	-2.599554E-7
64.480003	-4.586764E-7
64.485001	-1.160661E-7
64.495003	-2.556480E-7
64.500000	-2.768356E-7
64.510002	-2.895249E-7
64.514999	-3.064051E-7
64.525002	-3.910391E-7
64.529999	-2.048910E-7
64.540001	-3.698515E-7
64.544998	-2.514571E-7
64.555000	-2.302695E-7
64.559998	-2.599554E-7
64.570000	-3.064051E-7
64.574997	-4.586764E-7
64.584999	-3.107125E-7
64.589996	-3.614696E-7
64.599998	-2.895249E-7
64.605003	-1.160661E-7
64.614998	-5.601905E-7
64.620003	-3.783498E-7
64.629997	-1.922017E-7
64.635002	-3.275927E-7
64.644997	-2.302695E-7
64.650002	-2.429588E-7
64.660004	-2.048910E-7
64.669998	-3.317837E-7
64.675003	-2.726447E-7
64.684998	-4.544854E-7
64.690002	-1.372537E-7
64.699997	-3.190944E-7
64.705002	-3.614696E-7
64.714996	-2.260786E-7
64.720001	-3.444729E-7
64.730003	-3.064051E-7
64.735001	-2.683373E-7
64.745003	-2.726447E-7
64.750000	-8.649658E-8
64.760002	-3.783498E-7
64.764999	-2.556480E-7
64.775002	-2.345769E-7
64.779999	-3.234018E-7
64.790001	-3.487803E-7
64.794998	-2.980232E-7
64.805000	-2.599554E-7
64.809998	-2.641464E-7
64.820000	-3.656605E-7
64.824997	-3.022142E-7
64.834999	-1.203734E-7
64.839996	-2.048910E-7
64.849998	-3.529713E-7
64.855003	-2.218876E-7
64.864998	-2.641464E-7
64.870003	-2.726447E-7
64.879997	-3.190944E-7
64.885002	-2.895249E-7
64.894997	-4.374888E-7
64.900002	-2.768356E-7
64.910004	-2.980232E-7
64.915001	-1.330627E-7
64.925003	-2.472661E-7
64.930000	-3.064051E-7
64.940002	-2.980232E-7
64.945000	-4.122267E-7
64.955002	-2.007000E-7
64.959999	-4.037283E-7
64.970001	-1.795124E-7
64.974998	-2.091983E-7
64.985001	-2.980232E-7
64.989998	-3.107125E-7
65.000000	-1.203734E-7
65.004997	-2.768356E-7
65.014999	-2.810266E-7
65.019997	-3.487803E-7
65.029999	-4.164176E-7
65.035004	-4.417961E-7
65.044998	-3.614696E-7
65.050003	-4.374888E-7
65.059998	-3.995374E-7
65.065002	-3.190944E-7
65.074997	-3.571622E-7
65.080002	-1.668232E-7
65.089996	-1.795124E-7
65.095001	-2.937159E-7
65.105003	-2.641464E-7
65.110001	-2.218876E-7
65.120003	-3.910391E-7
65.125000	-3.825407E-7
65.135002	-1.118751E-7
65.139999	-2.302695E-7
65.150002	-3.234018E-7
65.154999	-3.529713E-7
65.165001	-3.487803E-7
65.169998	-3.190944E-7
65.180000	-3.995374E-7
65.184998	-1.880107E-7
65.195000	-2.726447E-7
65.199997	-1.965091E-7
65.209999	-1.838198E-7
65.214996	-8.230563E-8
65.224998	-3.022142E-7
65.230003	-3.022142E-7
65.239998	-2.514571E-7
65.245003	-1.838198E-7
65.254997	-2.641464E-7
65.260002	-4.374888E-7
65.269997	-2.133893E-7
65.275002	-1.160661E-7
65.285004	-2.599554E-7
65.290001	-2.514571E-7
65.300003	-3.275927E-7
65.305000	-3.995374E-7
65.315002	-3.656605E-7
65.320000	-2.133893E-7
65.330002	-4.840549E-7
65.334999	-2.683373E-7
65.345001	-2.345769E-7
65.349998	-3.022142E-7
65.360001	-2.641464E-7
65.364998	-2.429588E-7
65.375000	-2.302695E-7
65.379997	-2.175802E-7
65.389999	-2.683373E-7
65.394997	-2.683373E-7
65.404999	-2.175802E-7
65.410004	-2.007000E-7
65.419998	-2.726447E-7
65.425003	-1.838198E-7
65.434998	-2.260786E-7
65.440002	-1.668232E-7
65.449997	-4.423782E-8
65.455002	-3.107125E-7
65.464996	-8.649658E-8
65.470001	-1.753215E-7
65.480003	-2.175802E-7
65.485001	-4.332978E-7
65.495003	-2.937159E-7
65.500000	-3.952300E-7
65.510002	-4.079193E-7
65.514999	-2.175802E-7
65.525002	-2.345769E-7
65.529999	-1.795124E-7
65.540001	-1.711305E-7
65.544998	-1.668232E-7
65.555000	-1.287553E-7
65.559998	-3.022142E-7
65.570000	-3.698515E-7
65.574997	-2.387678E-7
65.584999	-2.091983E-7
65.589996	-2.472661E-7
65.599998	-2.895249E-7
65.605003	-2.260786E-7
65.614998	-3.656605E-7
65.620003	-3.529713E-7
65.629997	-2.514571E-7
65.635002	-1.499429E-7
65.644997	-2.175802E-7
65.650002	-6.542541E-8
65.660004	-2.726447E-7
65.665001	-2.599554E-7
65.675003	-3.190944E-7
65.680000	-3.571622E-7
65.690002	-3.154855E-8
65.695000	-4.122267E-7
65.705002	-3.275927E-7
65.709999	-2.641464E-7
65.720001	-4.079193E-7
65.724998	-2.218876E-7
65.735001	-2.683373E-7
65.739998	-3.995374E-7
65.750000	-2.514571E-7
65.754997	-1.922017E-7
65.764999	-2.937159E-7
65.769997	-1.922017E-7
65.779999	-2.091983E-7
65.785004	-2.514571E-7
65.794998	-1.626322E-7
65.800003	-2.641464E-7
65.809998	-3.487803E-7
65.815002	-4.206086E-7
65.824997	-2.218876E-7
65.830002	-3.360910E-7
65.839996	-1.922017E-7
65.845001	-3.107125E-7
65.855003	-1.838198E-7
65.860001	-2.007000E-7
65.870003	-2.387678E-7
65.875000	-3.360910E-7
65.885002	-2.937159E-7
65.889999	-2.091983E-7
65.900002	-1.795124E-7
65.904999	-3.656605E-7
65.915001	-2.091983E-7
65.919998	-2.683373E-7
65.930000	-3.698515E-7
65.934998	-3.783498E-7
65.945000	-2.345769E-7
65.949997	-1.795124E-7
65.959999	-2.514571E-7
65.964996	-4.671747E-7
65.974998	-3.149034E-7
65.980003	-2.895249E-7
65.989998	-2.091983E-7
65.995003	-2.387678E-7
66.004997	-3.022142E-7
66.010002	-1.287553E-7
66.019997	-3.190944E-7
66.025002	-2.514571E-7
66.035004	-2.853340E-7
66.040001	-2.387678E-7
66.050003	-3.529713E-7
66.055000	-1.922017E-7
66.065002	-2.472661E-7
66.070000	-2.429588E-7
66.080002	-1.330627E-7
66.084999	-1.626322E-7
66.095001	1.071021E-8
66.099998	-1.838198E-7
66.110001	-9.080395E-8
66.114998	-7.380731E-8
66.125000	-4.374888E-7
66.129997	-1.076842E-7
66.139999	-1.076842E-7
66.144997	-1.880107E-7
66.154999	-2.937159E-7
66.160004	-2.133893E-7
66.169998	-8.230563E-8
66.175003	2.328306E-9
66.184998	-1.795124E-7
66.190002	-1.372537E-7
66.199997	-1.287553E-7
66.205002	-1.626322E-7
66.214996	-1.287553E-7
66.220001	-3.402820E-7
66.230003	-8.230563E-8
66.235001	5.308539E-8
66.245003	-6.542541E-8
66.250000	-1.457520E-7
66.260002	-2.472661E-7
66.264999	-2.768356E-7
66.275002	-2.472661E-7
66.279999	-1.795124E-7
66.290001	-1.414446E-7
66.294998	-1.668232E-7
66.305000	-2.514571E-7
66.309998	-9.080395E-8
66.320000	-1.330627E-7
66.324997	-2.302695E-7
66.334999	1.038425E-7
66.339996	-8.649658E-8
66.349998	-3.571622E-7
66.355003	-6.542541E-8
66.364998	-9.918585E-8
66.370003	-4.004687E-8
66.379997	-2.514571E-7
66.385002	1.501758E-8
66.394997	-6.961636E-8
66.400002	-1.922017E-7
66.410004	-5.273614E-8
66.415001	8.684583E-8
66.425003	-4.842877E-8
66.430000	-6.542541E-8
66.440002	-5.692709E-8
66.445000	-1.034932E-7
66.455002	-8.230563E-8
66.459999	-2.895249E-7
66.470001	1.071021E-8
66.474998	-1.979060E-9
66.485001	-1.499429E-7
66.489998	1.165317E-7
66.500000	-1.753215E-7
66.504997	-6.542541E-8
66.514999	-2.133893E-7
66.519997	-1.584413E-7
66.529999	3.189780E-8
66.535004	-1.076842E-7
66.544998	4.458707E-8
66.550003	6.519258E-9
66.559998	3.189780E-8
66.565002	3.608875E-8
66.574997	8.684583E-8
66.580002	4.039612E-8
66.589996	6.146729E-8
66.595001	8.265488E-8
66.605003	-2.735760E-8
66.610001	2.770685E-8
66.620003	1.207227E-7
66.625000	5.727634E-8
66.635002	4.458707E-8
66.639999	5.308539E-8
66.650002	1.165317E-7
66.654999	2.856832E-7
66.665001	3.448222E-7
66.669998	1.798617E-7
66.680000	9.953510E-8
66.684998	8.265488E-8
66.695000	2.686866E-7
66.699997	1.122244E-7
66.709999	9.534415E-8
66.714996	1.841690E-7
66.724998	3.702007E-7
66.730003	1.671724E-7
66.739998	2.137385E-7
66.745003	9.115320E-8
66.754997	2.559973E-7
66.760002	3.110617E-7
66.769997	2.771849E-7
66.775002	3.067544E-7
66.785004	4.927861E-7
66.790001	3.870809E-7
66.800003	2.010493E-7
66.805000	3.913883E-7
66.815002	3.067544E-7
66.820000	3.533205E-7
66.830002	3.660098E-7
66.834999	4.167669E-7
66.845001	3.321329E-7
66.849998	3.828900E-7
66.860001	3.533205E-7
66.864998	3.997702E-7
66.875000	4.082685E-7
66.879997	1.883600E-7
66.889999	5.308539E-7
66.894997	5.181646E-7
66.904999	5.012844E-7
66.910004	5.732290E-7
66.919998	6.281771E-7
66.925003	6.408663E-7
66.934998	5.943002E-7
66.940002	4.505273E-7
66.949997	6.789342E-7
66.955002	6.408663E-7
66.964996	6.789342E-7
66.970001	6.831251E-7
66.980003	6.281771E-7
66.985001	7.170020E-7
66.995003	7.550698E-7
67.000000	8.142088E-7
67.010002	8.776551E-7
67.014999	8.564675E-7
67.025002	8.945353E-7
67.029999	9.115320E-7
67.040001	9.411015E-7
67.044998	8.988427E-7
67.055000	8.480856E-7
67.059998	7.719500E-7
67.070000	9.537907E-7
67.074997	1.152512E-6
67.084999	1.050998E-6
67.089996	1.059496E-6
67.099998	1.046807E-6
67.105003	1.029926E-6
67.114998	1.152512E-6
67.120003	1.296285E-6
67.129997	1.397799E-6
67.135002	1.431676E-6
67.144997	1.351349E-6
67.150002	1.325971E-6
67.160004	1.292094E-6
67.165001	1.313281E-6
67.175003	1.372420E-6
67.180000	1.270906E-6
67.190002	1.444365E-6
67.195000	1.528882E-6
67.205002	1.698034E-6
67.214996	1.334352E-6
67.220001	1.545763E-6
67.230003	1.698034E-6
67.235001	1.748791E-6
67.245003	1.867185E-6
67.250000	1.816428E-6
67.260002	1.871493E-6
67.264999	1.930632E-6
67.275002	1.968700E-6
67.279999	1.989887E-6
67.290001	2.201297E-6
67.294998	2.074405E-6
67.305000	2.087094E-6
67.309998	2.175919E-6
67.320000	2.070214E-6
67.324997	2.273126E-6
67.334999	2.184417E-6
67.339996	2.323883E-6
67.349998	2.302811E-6
67.355003	2.400018E-6
67.364998	2.607238E-6
67.370003	2.662186E-6
67.379997	2.670684E-6
67.385002	2.586166E-6
67.394997	2.899091E-6
67.400002	2.865214E-6
67.410004	2.776389E-6
67.415001	2.915971E-6
67.425003	3.233086E-6
67.430000	3.169640E-6
67.440002	3.030174E-6
67.445000	3.148569E-6
67.455002	3.207708E-6
67.459999	3.457302E-6
67.470001	3.393856E-6
67.474998	3.601075E-6
67.485001	3.723660E-6
67.489998	3.740541E-6
67.500000	3.732159E-6
67.504997	3.909692E-6
67.514999	3.825175E-6
67.519997	3.897003E-6
67.529999	4.222617E-6
67.535004	4.235306E-6
67.544998	4.315749E-6
