% Langmuir characteristic curve

% U (Volt)	I (A)
61.919998	-3.529713E-7
61.930000	-2.895249E-7
61.935001	-4.164176E-7
61.945000	-4.164176E-7
61.950001	-4.501780E-7
61.959999	-5.813781E-7
61.965000	-4.291069E-7
61.974998	-4.291069E-7
61.980000	-5.559996E-7
61.990002	-5.136244E-7
61.994999	-3.275927E-7
62.005001	-4.798640E-7
62.009998	-3.359746E-7
62.020000	-5.263137E-7
62.025002	-4.037283E-7
62.035000	-2.683373E-7
62.040001	-3.022142E-7
62.049999	-3.867317E-7
62.055000	-5.136244E-7
62.064999	-4.332978E-7
62.070000	-4.332978E-7
62.080002	-3.783498E-7
62.084999	-4.037283E-7
62.095001	-4.501780E-7
62.099998	-3.486639E-7
62.110001	-4.671747E-7
62.115002	-2.853340E-7
62.125000	-3.359746E-7
62.130001	-3.022142E-7
62.139999	-2.810266E-7
62.145000	-2.895249E-7
62.154999	-1.668232E-7
62.160000	-2.260786E-7
62.169998	-5.390029E-7
62.174999	-4.121102E-7
62.185001	-4.079193E-7
62.189999	-4.332978E-7
62.200001	-6.997725E-7
62.205002	-4.586764E-7
62.215000	-2.514571E-7
62.220001	-3.783498E-7
62.230000	-3.952300E-7
62.235001	-3.656605E-7
62.244999	-3.529713E-7
62.250000	-3.359746E-7
62.259998	-3.359746E-7
62.264999	-3.740424E-7
62.275002	-4.798640E-7
62.279999	-4.206086E-7
62.290001	-2.133893E-7
62.294998	-4.079193E-7
62.305000	-3.867317E-7
62.310001	-4.164176E-7
62.320000	-4.544854E-7
62.325001	-5.263137E-7
62.334999	-3.022142E-7
62.340000	-3.613532E-7
62.349998	-2.895249E-7
62.355000	-3.275927E-7
62.365002	-3.275927E-7
62.369999	-1.584413E-7
62.380001	-3.571622E-7
62.384998	-3.317837E-7
62.395000	-3.064051E-7
62.400002	-4.882459E-7
62.410000	-4.247995E-7
62.415001	-4.501780E-7
62.424999	-3.740424E-7
62.430000	-3.613532E-7
62.439999	-3.910391E-7
62.445000	-3.486639E-7
62.455002	-1.880107E-7
62.459999	-3.105961E-7
62.470001	-4.037283E-7
62.474998	-3.022142E-7
62.485001	-3.656605E-7
62.490002	-3.571622E-7
62.500000	-3.444729E-7
62.505001	-6.151386E-7
62.514999	-2.133893E-7
62.520000	-5.940674E-7
62.529999	-3.910391E-7
62.535000	-5.940674E-7
62.544998	-4.164176E-7
62.549999	-4.332978E-7
62.560001	-3.783498E-7
62.564999	-3.232853E-7
62.575001	-3.698515E-7
62.580002	-4.798640E-7
62.590000	-2.768356E-7
62.595001	-3.613532E-7
62.605000	-2.895249E-7
62.610001	-3.698515E-7
62.619999	-3.952300E-7
62.625000	-4.291069E-7
62.634998	-4.291069E-7
62.639999	-4.501780E-7
62.650002	-4.417961E-7
62.654999	-5.643815E-7
62.665001	-4.037283E-7
62.669998	-5.813781E-7
62.680000	-3.994210E-7
62.685001	-1.880107E-7
62.695000	-3.232853E-7
62.700001	-3.232853E-7
62.709999	-4.544854E-7
62.715000	-2.514571E-7
62.724998	-3.486639E-7
62.730000	-4.925532E-7
62.740002	-2.683373E-7
62.744999	-3.444729E-7
62.755001	-2.302695E-7
62.759998	-4.247995E-7
62.770000	-3.402820E-7
62.775002	-5.263137E-7
62.785000	-3.910391E-7
62.790001	-3.740424E-7
62.799999	-3.486639E-7
62.805000	-5.179318E-7
62.814999	-2.810266E-7
62.820000	-4.840549E-7
62.830002	-3.486639E-7
62.834999	-3.275927E-7
62.845001	-3.022142E-7
62.849998	-4.079193E-7
62.860001	-3.698515E-7
62.865002	-3.613532E-7
62.875000	-4.713656E-7
62.880001	-4.798640E-7
62.889999	-2.599554E-7
62.895000	-2.979068E-7
62.904999	-3.022142E-7
62.910000	-3.317837E-7
62.919998	-2.895249E-7
62.924999	-4.079193E-7
62.935001	-3.613532E-7
62.939999	-4.755566E-7
62.950001	-2.726447E-7
62.955002	-3.149034E-7
62.965000	-4.121102E-7
62.970001	-4.206086E-7
62.980000	-4.164176E-7
62.985001	-3.698515E-7
62.994999	-3.613532E-7
63.000000	-3.740424E-7
63.009998	-3.698515E-7
63.014999	-3.275927E-7
63.025002	-4.079193E-7
63.029999	-2.429588E-7
63.040001	-6.320188E-7
63.044998	-2.853340E-7
63.055000	-2.853340E-7
63.060001	-5.009351E-7
63.070000	-3.740424E-7
63.075001	-1.965091E-7
63.084999	-4.925532E-7
63.090000	-4.332978E-7
63.099998	-4.586764E-7
63.105000	-5.263137E-7
63.115002	-4.586764E-7
63.119999	-3.952300E-7
63.130001	-6.109476E-7
63.134998	-4.037283E-7
63.145000	-1.541339E-7
63.150002	-4.206086E-7
63.160000	-1.457520E-7
63.165001	-3.317837E-7
63.174999	-3.867317E-7
63.180000	-3.613532E-7
63.189999	-3.232853E-7
63.195000	-4.459871E-7
63.205002	-3.825407E-7
63.209999	-3.402820E-7
63.220001	-2.175802E-7
63.224998	-4.417961E-7
63.235001	-5.559996E-7
63.240002	-3.867317E-7
63.250000	-3.444729E-7
63.255001	-3.105961E-7
63.264999	-2.853340E-7
63.270000	-3.444729E-7
63.279999	-4.206086E-7
63.285000	-2.768356E-7
63.294998	-3.359746E-7
63.299999	-3.994210E-7
63.310001	-4.121102E-7
63.314999	-3.402820E-7
63.325001	-3.359746E-7
63.330002	-3.867317E-7
63.340000	-4.291069E-7
63.345001	-3.910391E-7
63.355000	-3.022142E-7
63.360001	-3.529713E-7
63.369999	-5.728798E-7
63.375000	-1.372537E-7
63.384998	-4.206086E-7
63.389999	-3.529713E-7
63.400002	-2.895249E-7
63.404999	-3.149034E-7
63.415001	-4.037283E-7
63.419998	-3.529713E-7
63.430000	-3.022142E-7
63.435001	-4.164176E-7
63.445000	-4.037283E-7
63.450001	-3.317837E-7
63.459999	-4.121102E-7
63.465000	-4.291069E-7
63.474998	-3.698515E-7
63.480000	-2.853340E-7
63.490002	-2.937159E-7
63.494999	-2.556480E-7
63.505001	-3.022142E-7
63.509998	-2.853340E-7
63.520000	-2.768356E-7
63.525002	-3.232853E-7
63.535000	-3.444729E-7
63.540001	-5.052425E-7
63.549999	-4.037283E-7
63.555000	-4.798640E-7
63.564999	-3.149034E-7
63.570000	-5.094334E-7
63.580002	-3.571622E-7
63.584999	-4.882459E-7
63.595001	-3.698515E-7
63.599998	-3.994210E-7
63.610001	-4.840549E-7
63.615002	-3.444729E-7
63.625000	-3.149034E-7
63.630001	-4.332978E-7
63.639999	-3.994210E-7
63.645000	-3.064051E-7
63.654999	-1.838198E-7
63.660000	-4.037283E-7
63.669998	-3.656605E-7
63.674999	-5.179318E-7
63.685001	-3.867317E-7
63.689999	-3.783498E-7
63.700001	-3.529713E-7
63.705002	-3.444729E-7
63.715000	-1.668232E-7
63.720001	-2.853340E-7
63.730000	-2.514571E-7
63.735001	-2.641464E-7
63.744999	-4.586764E-7
63.750000	-4.840549E-7
63.759998	-2.514571E-7
63.764999	-2.979068E-7
63.775002	-3.910391E-7
63.779999	-4.417961E-7
63.790001	-3.656605E-7
63.794998	-2.048910E-7
63.805000	-3.359746E-7
63.810001	-2.133893E-7
63.820000	-3.529713E-7
63.825001	-3.105961E-7
63.834999	-3.064051E-7
63.840000	-3.064051E-7
63.849998	-3.064051E-7
63.855000	-3.022142E-7
63.865002	-3.994210E-7
63.869999	-3.275927E-7
63.880001	-3.571622E-7
63.884998	-3.105961E-7
63.895000	-3.613532E-7
63.900002	-3.867317E-7
63.910000	-5.136244E-7
63.915001	-3.190944E-7
63.924999	-4.079193E-7
63.930000	-5.052425E-7
63.939999	-2.810266E-7
63.945000	-2.556480E-7
63.955002	-1.372537E-7
63.959999	-2.599554E-7
63.970001	-2.429588E-7
63.974998	-4.291069E-7
63.985001	-4.417961E-7
63.990002	-4.037283E-7
64.000000	-4.755566E-7
64.004997	-3.149034E-7
64.014999	-4.164176E-7
64.019997	-5.770708E-7
64.029999	-4.417961E-7
64.035004	-3.444729E-7
64.044998	-3.994210E-7
64.050003	-3.359746E-7
64.059998	-3.275927E-7
64.065002	-3.783498E-7
64.074997	-4.459871E-7
64.080002	-4.586764E-7
64.089996	-3.571622E-7
64.095001	-1.584413E-7
64.105003	-4.247995E-7
64.110001	-3.740424E-7
64.120003	-3.275927E-7
64.125000	-4.840549E-7
64.135002	-3.486639E-7
64.139999	-4.882459E-7
64.150002	-3.444729E-7
64.154999	-4.332978E-7
64.165001	-4.628673E-7
64.169998	-4.247995E-7
64.180000	-1.330627E-7
64.184998	-2.472661E-7
64.195000	-2.472661E-7
64.199997	-4.628673E-7
64.209999	-2.007000E-7
64.214996	-3.783498E-7
64.224998	-3.022142E-7
64.230003	-3.105961E-7
64.239998	-4.291069E-7
64.245003	-3.867317E-7
64.254997	-3.064051E-7
64.260002	-3.529713E-7
64.269997	-3.402820E-7
64.275002	-3.402820E-7
64.285004	-2.556480E-7
64.290001	-2.810266E-7
64.300003	-4.332978E-7
64.305000	-4.417961E-7
64.315002	-3.740424E-7
64.320000	-2.810266E-7
64.330002	-3.994210E-7
64.334999	-5.433103E-7
64.345001	-3.105961E-7
64.349998	-3.825407E-7
64.360001	-3.783498E-7
64.364998	-3.656605E-7
64.375000	-4.037283E-7
64.379997	-4.798640E-7
64.389999	-3.952300E-7
64.394997	-3.740424E-7
64.404999	-4.247995E-7
64.410004	-3.571622E-7
64.419998	-3.825407E-7
64.425003	-3.022142E-7
64.434998	-2.768356E-7
64.440002	-3.952300E-7
64.449997	-3.064051E-7
64.455002	-1.711305E-7
64.464996	-3.105961E-7
64.470001	-4.586764E-7
64.480003	-1.880107E-7
64.485001	-3.910391E-7
64.495003	-2.599554E-7
64.500000	-3.402820E-7
64.510002	-3.149034E-7
64.514999	-3.740424E-7
64.525002	-4.374888E-7
64.529999	-3.486639E-7
64.540001	-3.232853E-7
64.544998	-3.444729E-7
64.555000	-3.022142E-7
64.559998	-2.979068E-7
64.570000	-3.571622E-7
64.574997	-3.613532E-7
64.584999	-4.967442E-7
64.589996	-3.105961E-7
64.599998	-3.064051E-7
64.605003	-2.853340E-7
64.614998	-4.037283E-7
64.620003	-3.571622E-7
64.629997	-2.514571E-7
64.635002	-1.033768E-7
64.644997	-2.472661E-7
64.650002	-1.668232E-7
64.660004	-1.711305E-7
64.669998	-4.544854E-7
64.675003	-3.740424E-7
64.684998	-2.768356E-7
64.690002	-3.275927E-7
64.699997	-3.952300E-7
64.705002	-4.121102E-7
64.714996	-4.079193E-7
64.720001	-1.668232E-7
64.730003	-4.755566E-7
64.735001	-2.683373E-7
64.745003	-2.218876E-7
64.750000	-2.979068E-7
64.760002	-3.022142E-7
64.764999	-3.529713E-7
64.775002	-4.628673E-7
64.779999	-3.064051E-7
64.790001	-3.444729E-7
64.794998	-3.656605E-7
64.805000	-1.753215E-7
64.809998	-3.105961E-7
64.820000	-2.895249E-7
64.824997	-3.740424E-7
64.834999	-2.599554E-7
64.839996	-3.910391E-7
64.849998	-3.064051E-7
64.855003	-2.726447E-7
64.864998	-1.076842E-7
64.870003	-2.683373E-7
64.879997	-1.160661E-7
64.885002	-4.037283E-7
64.894997	-2.979068E-7
64.900002	-3.571622E-7
64.910004	-3.825407E-7
64.915001	-3.444729E-7
64.925003	-2.937159E-7
64.930000	-4.079193E-7
64.940002	-3.656605E-7
64.945000	-1.499429E-7
64.955002	-3.105961E-7
64.959999	-1.457520E-7
64.970001	-3.275927E-7
64.974998	-4.291069E-7
64.985001	-3.064051E-7
64.989998	-3.317837E-7
65.000000	-1.499429E-7
65.004997	-2.641464E-7
65.014999	-4.079193E-7
65.019997	-3.656605E-7
65.029999	-4.628673E-7
65.035004	-3.232853E-7
65.044998	-2.937159E-7
65.050003	-3.698515E-7
65.059998	-3.656605E-7
65.065002	-3.359746E-7
65.074997	-2.937159E-7
65.080002	-2.726447E-7
65.089996	-3.317837E-7
65.095001	-4.291069E-7
65.105003	-1.330627E-7
65.110001	-3.232853E-7
65.120003	-3.402820E-7
65.125000	-1.753215E-7
65.135002	-2.133893E-7
65.139999	-3.486639E-7
65.150002	-4.079193E-7
65.154999	-5.009351E-7
65.165001	-3.149034E-7
65.169998	-3.529713E-7
65.180000	-3.317837E-7
65.184998	-3.149034E-7
65.195000	-2.387678E-7
65.199997	-2.895249E-7
65.209999	-2.302695E-7
65.214996	-4.206086E-7
65.224998	-3.149034E-7
65.230003	-2.768356E-7
65.239998	-3.022142E-7
65.245003	-1.626322E-7
65.254997	-2.895249E-7
65.260002	-3.825407E-7
65.269997	-2.937159E-7
65.275002	-3.698515E-7
65.285004	-3.275927E-7
65.290001	-2.683373E-7
65.300003	-2.429588E-7
65.305000	-2.514571E-7
65.315002	-4.164176E-7
65.320000	-2.302695E-7
65.330002	-4.291069E-7
65.334999	-2.048910E-7
65.345001	-3.571622E-7
65.349998	-2.556480E-7
65.360001	-2.895249E-7
65.364998	-3.402820E-7
65.375000	-3.402820E-7
65.379997	-3.190944E-7
65.389999	-3.275927E-7
65.394997	-2.641464E-7
65.404999	-2.853340E-7
65.410004	-2.853340E-7
65.419998	-2.895249E-7
65.425003	-3.444729E-7
65.434998	-2.514571E-7
65.440002	-4.079193E-7
65.449997	-2.895249E-7
65.455002	-4.459871E-7
65.464996	-3.232853E-7
65.470001	-2.895249E-7
65.480003	-3.317837E-7
65.485001	-3.529713E-7
65.495003	-3.064051E-7
65.500000	-2.895249E-7
65.510002	-3.402820E-7
65.514999	-3.529713E-7
65.525002	-2.641464E-7
65.529999	-2.260786E-7
65.540001	-3.529713E-7
65.544998	-2.260786E-7
65.555000	-2.641464E-7
65.559998	-3.232853E-7
65.570000	-3.317837E-7
65.574997	-1.626322E-7
65.584999	-3.190944E-7
65.589996	-3.994210E-7
65.599998	-4.247995E-7
65.605003	-1.541339E-7
65.614998	-3.698515E-7
65.620003	-3.486639E-7
65.629997	-1.626322E-7
65.635002	-5.433103E-7
65.644997	-3.232853E-7
65.650002	-4.544854E-7
65.660004	-2.641464E-7
65.665001	-2.048910E-7
65.675003	-2.641464E-7
65.680000	-3.867317E-7
65.690002	-2.429588E-7
65.695000	-4.544854E-7
65.705002	-3.105961E-7
65.709999	-3.825407E-7
65.720001	-4.671747E-7
65.724998	-1.499429E-7
65.735001	-3.613532E-7
65.739998	-4.586764E-7
65.750000	-3.740424E-7
65.754997	-2.429588E-7
65.764999	-2.726447E-7
65.769997	-3.064051E-7
65.779999	-3.317837E-7
65.785004	-2.556480E-7
65.794998	-3.317837E-7
65.800003	-3.486639E-7
65.809998	-1.414446E-7
65.815002	-3.064051E-7
65.824997	-3.105961E-7
65.830002	-3.022142E-7
65.839996	-2.260786E-7
65.845001	-2.683373E-7
65.855003	-3.064051E-7
65.860001	-2.387678E-7
65.870003	-3.444729E-7
65.875000	-2.472661E-7
65.885002	-3.190944E-7
65.889999	-2.133893E-7
65.900002	-2.979068E-7
65.904999	-3.190944E-7
65.915001	-2.895249E-7
65.919998	-2.895249E-7
65.930000	-2.599554E-7
65.934998	-3.275927E-7
65.945000	-3.486639E-7
65.949997	-5.179318E-7
65.959999	-1.668232E-7
65.964996	-3.867317E-7
65.974998	-1.287553E-7
65.980003	-4.713656E-7
65.989998	-3.952300E-7
65.995003	-3.022142E-7
66.004997	-1.965091E-7
66.010002	-2.810266E-7
66.019997	-2.853340E-7
66.025002	-3.149034E-7
66.035004	-1.287553E-7
66.040001	-3.444729E-7
66.050003	-3.571622E-7
66.055000	-3.952300E-7
66.065002	-4.586764E-7
66.070000	-3.022142E-7
66.080002	-3.275927E-7
66.084999	-2.133893E-7
66.095001	-3.232853E-7
66.099998	-3.190944E-7
66.110001	-3.105961E-7
66.114998	-8.649658E-8
66.125000	-3.022142E-7
66.129997	-2.387678E-7
66.139999	-3.317837E-7
66.144997	-2.472661E-7
66.154999	-1.414446E-7
66.160004	-2.810266E-7
66.169998	-2.556480E-7
66.175003	-3.190944E-7
66.184998	-2.683373E-7
66.190002	-3.105961E-7
66.199997	-4.332978E-7
66.205002	-5.263137E-7
66.214996	-2.387678E-7
66.220001	-2.387678E-7
66.230003	-2.726447E-7
66.235001	-1.203734E-7
66.245003	-4.164176E-7
66.250000	-5.179318E-7
66.260002	-4.247995E-7
66.264999	-2.048910E-7
66.275002	-2.853340E-7
66.279999	-3.571622E-7
66.290001	-3.190944E-7
66.294998	-1.287553E-7
66.305000	-2.683373E-7
66.309998	-3.359746E-7
66.320000	-3.359746E-7
66.324997	-3.825407E-7
66.334999	-6.961636E-8
66.339996	-2.768356E-7
66.349998	-3.105961E-7
66.355003	-3.486639E-7
66.364998	-3.190944E-7
66.370003	-2.683373E-7
66.379997	-2.726447E-7
66.385002	-2.895249E-7
66.394997	-3.190944E-7
66.400002	-2.429588E-7
66.410004	-2.895249E-7
66.415001	-1.499429E-7
66.425003	-2.768356E-7
66.430000	-3.105961E-7
66.440002	-9.068754E-8
66.445000	-1.626322E-7
66.455002	-2.175802E-7
66.459999	-2.472661E-7
66.470001	-3.486639E-7
66.474998	-2.810266E-7
66.485001	-2.895249E-7
66.489998	-2.302695E-7
66.500000	-1.330627E-7
66.504997	-3.444729E-7
66.514999	-2.683373E-7
66.519997	-3.022142E-7
66.529999	-3.359746E-7
66.535004	-4.121102E-7
66.544998	-3.022142E-7
66.550003	-3.022142E-7
66.559998	-7.799827E-8
66.565002	-2.133893E-7
66.574997	-2.218876E-7
66.580002	-3.105961E-7
66.589996	-4.586764E-7
66.595001	-3.275927E-7
66.605003	-8.649658E-8
66.610001	-2.726447E-7
66.620003	-3.571622E-7
66.625000	-3.317837E-7
66.635002	-4.332978E-7
66.639999	-2.514571E-7
66.650002	-2.726447E-7
66.654999	-3.444729E-7
66.665001	-2.726447E-7
66.669998	-3.952300E-7
66.680000	-2.556480E-7
66.684998	-8.649658E-8
66.695000	-1.965091E-7
66.699997	-2.768356E-7
66.709999	-3.444729E-7
66.714996	-2.726447E-7
66.724998	-4.079193E-7
66.730003	-3.994210E-7
66.739998	-2.302695E-7
66.745003	-2.345769E-7
66.754997	-3.402820E-7
66.760002	-9.499490E-8
66.769997	-2.218876E-7
66.775002	-2.768356E-7
66.785004	-1.922017E-7
66.790001	-1.541339E-7
66.800003	-7.380731E-8
66.805000	-2.726447E-7
66.815002	-1.880107E-7
66.820000	-2.429588E-7
66.830002	-2.768356E-7
66.834999	-2.429588E-7
66.845001	-3.022142E-7
66.849998	-5.433103E-7
66.860001	-3.952300E-7
66.864998	-4.291069E-7
66.875000	-3.867317E-7
66.879997	-2.472661E-7
66.889999	-4.164176E-7
66.894997	-3.359746E-7
66.904999	-2.683373E-7
66.910004	-2.048910E-7
66.919998	-3.571622E-7
66.925003	-2.641464E-7
66.934998	-3.022142E-7
66.940002	-3.190944E-7
66.949997	-3.232853E-7
66.955002	-4.206086E-7
66.964996	-2.599554E-7
66.970001	-2.641464E-7
66.980003	-2.556480E-7
66.985001	-4.037283E-7
66.995003	-2.556480E-7
67.000000	-2.599554E-7
67.010002	-1.965091E-7
67.014999	-2.472661E-7
67.025002	-2.472661E-7
67.029999	-2.007000E-7
67.040001	-3.740424E-7
67.044998	-1.965091E-7
67.055000	-3.613532E-7
67.059998	-2.641464E-7
67.070000	-2.683373E-7
67.074997	-2.514571E-7
67.084999	-3.064051E-7
67.089996	-3.529713E-7
67.099998	-2.895249E-7
67.105003	-1.965091E-7
67.114998	-4.501780E-7
67.120003	-3.613532E-7
67.129997	-2.472661E-7
67.135002	-1.668232E-7
67.144997	-9.918585E-8
67.150002	-1.626322E-7
67.160004	-2.514571E-7
67.165001	-2.091983E-7
67.175003	-3.149034E-7
67.180000	-3.402820E-7
67.190002	-5.136244E-7
67.195000	-2.768356E-7
67.205002	-8.649658E-8
67.214996	-2.091983E-7
67.220001	-2.429588E-7
67.230003	-1.965091E-7
67.235001	-2.895249E-7
67.245003	-1.414446E-7
67.250000	-2.345769E-7
67.260002	-1.118751E-7
67.264999	-2.853340E-7
67.275002	-4.882459E-7
67.279999	-2.937159E-7
67.290001	-7.799827E-8
67.294998	-3.190944E-7
67.305000	-2.810266E-7
67.309998	-1.287553E-7
67.320000	-2.937159E-7
67.324997	-7.799827E-8
67.334999	-2.345769E-7
67.339996	-2.937159E-7
67.349998	-1.965091E-7
67.355003	-1.330627E-7
67.364998	-1.668232E-7
67.370003	-3.740424E-7
67.379997	-2.260786E-7
67.385002	-3.359746E-7
67.394997	-2.048910E-7
67.400002	-2.387678E-7
67.410004	-3.105961E-7
67.415001	-2.937159E-7
67.425003	-2.302695E-7
67.430000	-2.979068E-7
67.440002	-1.245644E-7
67.445000	-2.133893E-7
67.455002	-3.486639E-7
67.459999	-3.275927E-7
67.470001	-1.885928E-8
