% Langmuir characteristic curve

% U (Volt)	I (A)
61.435001	-2.853340E-7
61.439999	-3.826572E-7
61.450001	-1.203734E-7
61.455002	-2.218876E-7
61.465000	-2.472661E-7
61.470001	-1.500593E-7
61.480000	-3.107125E-7
61.485001	-3.487803E-7
61.494999	-3.022142E-7
61.500000	-2.938323E-7
61.509998	-4.968606E-7
61.514999	-2.642628E-7
61.525002	-2.726447E-7
61.529999	-1.500593E-7
61.540001	-3.107125E-7
61.544998	-2.938323E-7
61.555000	-2.938323E-7
61.560001	-2.050074E-7
61.570000	-3.699679E-7
61.575001	-2.726447E-7
61.584999	-3.022142E-7
61.590000	-3.107125E-7
61.599998	-3.445894E-7
61.605000	-2.430752E-7
61.615002	-3.319001E-7
61.619999	-3.022142E-7
61.630001	-2.388842E-7
61.634998	-3.826572E-7
61.645000	-3.995374E-7
61.650002	-2.135057E-7
61.660000	-2.811430E-7
61.665001	-4.291069E-7
61.674999	-2.008164E-7
61.680000	-4.968606E-7
61.689999	-1.119915E-7
61.695000	-3.402820E-7
61.705002	-3.022142E-7
61.709999	-4.883623E-7
61.720001	-3.192108E-7
61.724998	-3.487803E-7
61.735001	-2.980232E-7
61.740002	-3.107125E-7
61.750000	-4.080357E-7
61.755001	-3.149034E-7
61.764999	-3.149034E-7
61.770000	-2.218876E-7
61.779999	-2.430752E-7
61.785000	-2.769521E-7
61.794998	-1.246808E-7
61.799999	-2.430752E-7
61.810001	-3.402820E-7
61.814999	-2.896413E-7
61.825001	-2.853340E-7
61.830002	-3.360910E-7
61.840000	-4.037283E-7
61.845001	-3.741588E-7
61.855000	-3.360910E-7
61.860001	-2.388842E-7
61.869999	-2.811430E-7
61.875000	-2.008164E-7
61.884998	-9.930227E-8
61.889999	-2.515735E-7
61.900002	-3.022142E-7
61.904999	-2.135057E-7
61.915001	-2.726447E-7
61.919998	-2.303859E-7
61.930000	-2.684537E-7
61.935001	-2.642628E-7
61.945000	-2.642628E-7
61.950001	-3.107125E-7
61.959999	-3.360910E-7
61.965000	-1.584413E-7
61.974998	-2.853340E-7
61.980000	-2.769521E-7
61.990002	-2.726447E-7
61.994999	-3.149034E-7
62.005001	-1.838198E-7
62.009998	-3.022142E-7
62.020000	-2.769521E-7
62.025002	-2.938323E-7
62.035000	-2.388842E-7
62.040001	-3.149034E-7
62.049999	-1.373701E-7
62.055000	-3.107125E-7
62.064999	-3.149034E-7
62.070000	-2.769521E-7
62.080002	-2.642628E-7
62.084999	-3.826572E-7
62.095001	-3.487803E-7
62.099998	-2.896413E-7
62.110001	-1.796288E-7
62.115002	-4.841713E-7
62.125000	-3.275927E-7
62.130001	-2.938323E-7
62.139999	-2.218876E-7
62.145000	-1.246808E-7
62.154999	-1.288718E-7
62.160000	-4.291069E-7
62.169998	-4.417961E-7
62.174999	-3.910391E-7
62.185001	-3.529713E-7
62.189999	-3.022142E-7
62.200001	-3.234018E-7
62.205002	-2.896413E-7
62.215000	-2.008164E-7
62.220001	-2.430752E-7
62.230000	-2.091983E-7
62.235001	-2.388842E-7
62.244999	-2.261950E-7
62.250000	-3.868481E-7
62.259998	-2.515735E-7
62.264999	-1.119915E-7
62.275002	-2.980232E-7
62.279999	-3.149034E-7
62.290001	-2.472661E-7
62.294998	-2.557645E-7
62.305000	-2.684537E-7
62.310001	-2.811430E-7
62.320000	-2.557645E-7
62.325001	-1.119915E-7
62.334999	-2.726447E-7
62.340000	-9.499490E-8
62.349998	-2.853340E-7
62.355000	-2.515735E-7
62.365002	-3.826572E-7
62.369999	-2.896413E-7
62.380001	-3.953464E-7
62.384998	-3.360910E-7
62.395000	-2.769521E-7
62.400002	-4.122267E-7
62.410000	-1.627486E-7
62.415001	-2.684537E-7
62.424999	-2.472661E-7
62.430000	-1.838198E-7
62.439999	-2.599554E-7
62.445000	-2.388842E-7
62.455002	-2.515735E-7
62.459999	-2.726447E-7
62.470001	-2.811430E-7
62.474998	-2.684537E-7
62.485001	-2.091983E-7
62.490002	-2.684537E-7
62.500000	-4.080357E-7
62.505001	-2.303859E-7
62.514999	-2.726447E-7
62.520000	-3.741588E-7
62.529999	-3.022142E-7
62.535000	-3.699679E-7
62.544998	-3.107125E-7
62.549999	-3.022142E-7
62.560001	-2.091983E-7
62.564999	-2.218876E-7
62.575001	-2.811430E-7
62.580002	-2.980232E-7
62.590000	-2.303859E-7
62.595001	-2.853340E-7
62.605000	-2.938323E-7
62.610001	-2.684537E-7
62.619999	-3.275927E-7
62.625000	-3.107125E-7
62.634998	-2.853340E-7
62.639999	-3.529713E-7
62.650002	-3.234018E-7
62.654999	-3.741588E-7
62.665001	-2.303859E-7
62.669998	-2.557645E-7
62.680000	-2.896413E-7
62.685001	-2.515735E-7
62.695000	-3.614696E-7
62.700001	-2.811430E-7
62.709999	-2.557645E-7
62.715000	-2.896413E-7
62.724998	-1.246808E-7
62.730000	-4.417961E-7
62.740002	-3.910391E-7
62.744999	-3.234018E-7
62.755001	-3.995374E-7
62.759998	-2.430752E-7
62.770000	-2.726447E-7
62.775002	-4.122267E-7
62.785000	-1.923181E-7
62.790001	-3.275927E-7
62.799999	-1.923181E-7
62.805000	-2.472661E-7
62.814999	-2.811430E-7
62.820000	-2.303859E-7
62.830002	-1.711305E-7
62.834999	-2.218876E-7
62.845001	-1.373701E-7
62.849998	-4.587928E-7
62.860001	-3.402820E-7
62.865002	-3.826572E-7
62.875000	-2.726447E-7
62.880001	-2.091983E-7
62.889999	-4.080357E-7
62.895000	-2.896413E-7
62.904999	-2.642628E-7
62.910000	-2.176967E-7
62.919998	-2.261950E-7
62.924999	-8.661300E-8
62.935001	-2.050074E-7
62.939999	-2.938323E-7
62.950001	-2.599554E-7
62.955002	-3.234018E-7
62.965000	-2.853340E-7
62.970001	-2.388842E-7
62.980000	-2.472661E-7
62.985001	-1.415610E-7
62.994999	-2.853340E-7
63.000000	-2.811430E-7
63.009998	-2.345769E-7
63.014999	-3.360910E-7
63.025002	-3.783498E-7
63.029999	-3.529713E-7
63.040001	-3.022142E-7
63.044998	-2.599554E-7
63.055000	-3.022142E-7
63.060001	-2.008164E-7
63.070000	-1.119915E-7
63.075001	-2.642628E-7
63.084999	-2.472661E-7
63.090000	-3.022142E-7
63.099998	-4.417961E-7
63.105000	-3.275927E-7
63.115002	-2.091983E-7
63.119999	-2.303859E-7
63.130001	-2.388842E-7
63.134998	-2.684537E-7
63.145000	-3.319001E-7
63.150002	-6.961636E-8
63.160000	-2.769521E-7
63.165001	-2.684537E-7
63.174999	-3.149034E-7
63.180000	-2.769521E-7
63.189999	-1.457520E-7
63.195000	-3.783498E-7
63.205002	-3.445894E-7
63.209999	-3.445894E-7
63.220001	-3.107125E-7
63.224998	-2.303859E-7
63.235001	-9.499490E-8
63.240002	-1.796288E-7
63.250000	-2.050074E-7
63.255001	-2.345769E-7
63.264999	-3.487803E-7
63.270000	-2.176967E-7
63.279999	-3.656605E-7
63.285000	-2.769521E-7
63.294998	-3.192108E-7
63.299999	-2.769521E-7
63.310001	-2.811430E-7
63.314999	-3.065215E-7
63.325001	-3.065215E-7
63.330002	-2.008164E-7
63.340000	-7.811468E-8
63.345001	-2.050074E-7
63.355000	-3.360910E-7
63.360001	-1.669396E-7
63.369999	-6.123446E-8
63.375000	-3.149034E-7
63.384998	-3.275927E-7
63.389999	-2.091983E-7
63.400002	-2.515735E-7
63.404999	-2.050074E-7
63.415001	-2.472661E-7
63.419998	-2.938323E-7
63.430000	-4.080357E-7
63.435001	-1.754379E-7
63.445000	-3.868481E-7
63.450001	-2.345769E-7
63.459999	-1.542503E-7
63.465000	-3.022142E-7
63.474998	-1.754379E-7
63.480000	-7.811468E-8
63.490002	-2.176967E-7
63.494999	-2.303859E-7
63.505001	-2.050074E-7
63.509998	-1.796288E-7
63.520000	-2.642628E-7
63.525002	-9.080395E-8
63.535000	-2.261950E-7
63.540001	-4.207250E-7
63.549999	-2.599554E-7
63.555000	-2.472661E-7
63.564999	-3.319001E-7
63.570000	-3.614696E-7
63.580002	-1.542503E-7
63.584999	-2.430752E-7
63.595001	-2.515735E-7
63.599998	-1.796288E-7
63.610001	-4.423782E-8
63.615002	-2.388842E-7
63.625000	-2.135057E-7
63.630001	-3.275927E-7
63.639999	-2.218876E-7
63.645000	-2.091983E-7
63.654999	-3.360910E-7
63.660000	-2.218876E-7
63.669998	-2.599554E-7
63.674999	-1.965091E-7
63.685001	-1.711305E-7
63.689999	-6.961636E-8
63.700001	-1.711305E-7
63.705002	-2.091983E-7
63.715000	-2.176967E-7
63.720001	-1.457520E-7
63.730000	-6.123446E-8
63.735001	-2.008164E-7
63.744999	-1.669396E-7
63.750000	-1.754379E-7
63.759998	-4.714821E-7
63.764999	-2.769521E-7
63.775002	-7.392373E-8
63.779999	-1.881272E-7
63.790001	-2.472661E-7
63.794998	-3.953464E-7
63.805000	-2.050074E-7
63.810001	-2.050074E-7
63.820000	-1.246808E-7
63.825001	-3.360910E-7
63.834999	-3.585592E-8
63.840000	-2.303859E-7
63.849998	-1.500593E-7
63.855000	-4.423782E-8
63.865002	-2.050074E-7
63.869999	-6.961636E-8
63.880001	-5.052425E-7
63.884998	-2.980232E-7
63.895000	-2.811430E-7
63.900002	-3.953464E-7
63.910000	-2.091983E-7
63.915001	-1.584413E-7
63.924999	-3.953464E-7
63.930000	-5.273614E-8
63.939999	-1.457520E-7
63.945000	-2.642628E-7
63.955002	-1.119915E-7
63.959999	-4.756730E-7
63.970001	-6.123446E-8
63.974998	-3.065215E-7
63.985001	-2.430752E-7
63.990002	-6.961636E-8
64.000000	-2.091983E-7
64.004997	-1.669396E-7
64.014999	-3.192108E-7
64.019997	-3.022142E-7
64.029999	-2.135057E-7
64.035004	-2.472661E-7
64.044998	-2.303859E-7
64.050003	-1.838198E-7
64.059998	-1.711305E-7
64.065002	-1.711305E-7
64.074997	-1.838198E-7
64.080002	-2.008164E-7
64.089996	-3.065215E-7
64.095001	-1.923181E-7
64.105003	-4.423782E-8
64.110001	-2.008164E-7
64.120003	-2.599554E-7
64.125000	-2.853340E-7
64.135002	-1.373701E-7
64.139999	-1.457520E-7
64.150002	-8.661300E-8
64.154999	1.071021E-8
64.165001	-9.080395E-8
64.169998	-1.246808E-7
64.180000	-1.288718E-7
64.184998	4.877802E-8
64.195000	-1.923181E-7
64.199997	-1.542503E-7
64.209999	-1.923181E-7
64.214996	-1.838198E-7
64.224998	-1.161825E-7
64.230003	-3.585592E-8
64.239998	-2.472661E-7
64.245003	-1.119915E-7
64.254997	-1.161825E-7
64.260002	-9.080395E-8
64.269997	6.984919E-8
64.275002	-7.811468E-8
64.285004	-6.961636E-8
64.290001	-9.080395E-8
64.300003	-3.234018E-7
64.305000	-1.034932E-7
64.315002	-1.584413E-7
64.320000	-6.961636E-8
64.330002	-1.669396E-7
64.334999	-1.754379E-7
64.345001	-1.330627E-7
64.349998	4.027970E-8
64.360001	-8.661300E-8
64.364998	-1.288718E-7
64.375000	1.490116E-8
64.379997	-5.692709E-8
64.389999	-2.316665E-8
64.394997	-1.246808E-7
64.404999	-1.466833E-8
64.410004	-1.047738E-8
64.419998	-1.457520E-7
64.425003	-1.076842E-7
64.434998	1.164153E-7
64.440002	-6.123446E-8
64.449997	-2.735760E-8
64.455002	-1.754379E-7
64.464996	-5.692709E-8
64.470001	1.459848E-7
64.480003	-6.961636E-8
64.485001	6.984919E-8
64.495003	9.953510E-8
64.500000	1.883600E-7
64.510002	4.027970E-8
64.514999	6.519258E-9
64.525002	1.249136E-7
64.529999	-6.961636E-8
64.540001	7.415656E-8
64.544998	1.071021E-8
64.555000	-1.979060E-9
64.559998	-4.004687E-8
64.570000	2.179295E-7
64.574997	6.146729E-8
64.584999	-4.423782E-8
64.589996	1.164153E-7
64.599998	1.459848E-7
64.605003	1.798617E-7
64.614998	1.671724E-7
64.620003	1.840526E-7
64.629997	1.840526E-7
64.635002	2.179295E-7
64.644997	1.883600E-7
64.650002	1.883600E-7
64.660004	1.756707E-7
64.669998	1.586741E-7
64.675003	1.249136E-7
64.684998	3.702007E-7
64.690002	2.601882E-7
64.699997	1.291046E-7
64.705002	1.798617E-7
64.714996	2.601882E-7
64.720001	3.532041E-7
64.730003	3.067544E-7
64.735001	2.433080E-7
64.745003	5.096663E-7
64.750000	4.166504E-7
64.760002	3.870809E-7
64.764999	4.251488E-7
64.775002	4.039612E-7
64.779999	4.124595E-7
64.790001	3.955793E-7
64.794998	4.378380E-7
64.805000	4.208414E-7
64.809998	4.293397E-7
64.820000	4.842877E-7
64.824997	6.450573E-7
64.834999	4.208414E-7
64.839996	4.039612E-7
64.849998	4.927861E-7
64.855003	5.477341E-7
64.864998	5.984912E-7
64.870003	6.746268E-7
64.879997	4.969770E-7
64.885002	6.365590E-7
64.894997	7.592607E-7
64.900002	5.350448E-7
64.910004	5.858019E-7
64.915001	6.534392E-7
64.925003	7.718336E-7
64.930000	9.326031E-7
64.940002	7.168856E-7
64.945000	8.099014E-7
64.955002	8.479692E-7
64.959999	9.411015E-7
64.970001	8.776551E-7
64.974998	8.352799E-7
64.985001	9.326031E-7
64.989998	1.148204E-6
65.000000	8.776551E-7
65.004997	8.649658E-7
65.014999	1.050998E-6
65.019997	1.063687E-6
65.029999	1.135515E-6
65.035004	1.131324E-6
65.044998	1.203269E-6
65.050003	1.338543E-6
65.059998	1.308974E-6
65.065002	1.359731E-6
65.074997	1.325854E-6
65.080002	1.545763E-6
65.089996	1.448556E-6
65.095001	1.486624E-6
65.105003	1.507695E-6
65.110001	1.478125E-6
65.120003	1.401990E-6
65.125000	1.558452E-6
65.135002	1.668464E-6
65.139999	1.571141E-6
65.150002	1.537264E-6
65.154999	1.727603E-6
65.165001	1.803739E-6
65.169998	1.807930E-6
65.180000	2.112472E-6
65.184998	1.972890E-6
65.195000	1.998269E-6
65.199997	1.956010E-6
65.209999	2.010958E-6
65.214996	2.328074E-6
65.224998	2.230867E-6
65.230003	2.243556E-6
65.239998	2.311193E-6
65.245003	2.378831E-6
65.254997	2.438086E-6
65.260002	2.425397E-6
65.269997	2.383138E-6
65.275002	2.640998E-6
65.285004	2.624118E-6
65.290001	2.793269E-6
65.300003	3.008987E-6
65.305000	2.818648E-6
65.315002	3.008987E-6
65.320000	3.030058E-6
65.330002	3.085122E-6
65.334999	2.991990E-6
65.345001	3.220397E-6
65.349998	3.258465E-6
65.360001	3.436115E-6
65.364998	3.406429E-6
65.375000	3.512134E-6
65.379997	3.617955E-6
65.389999	3.516441E-6
65.394997	3.774418E-6
65.404999	3.918190E-6
65.410004	3.918190E-6
65.419998	4.036585E-6
65.425003	4.104222E-6
65.434998	4.264875E-6
65.440002	4.277565E-6
65.449997	4.395959E-6
65.455002	4.438334E-6
65.464996	4.497473E-6
65.470001	4.586298E-6
65.480003	4.903530E-6
65.485001	4.895031E-6
65.495003	5.140319E-6
65.500000	5.081063E-6
65.510002	5.144509E-6
65.514999	5.393988E-6
65.525002	5.470123E-6
65.529999	5.609705E-6
65.540001	5.554757E-6
65.544998	5.744980E-6
65.555000	6.159418E-6
65.559998	5.876063E-6
65.570000	6.205984E-6
65.574997	6.256741E-6
65.584999	6.396207E-6
65.589996	6.345566E-6
65.599998	6.599235E-6
65.605003	6.713439E-6
65.614998	7.000985E-6
65.620003	7.102499E-6
65.629997	7.212395E-6
65.635002	7.360475E-6
65.644997	7.597264E-6
65.650002	7.707160E-6
65.660004	7.846742E-6
65.665001	7.884810E-6
65.675003	8.206232E-6
65.680000	8.185045E-6
65.690002	8.688308E-6
65.695000	8.755946E-6
65.705002	8.739065E-6
65.709999	9.001233E-6
65.720001	9.123818E-6
65.724998	9.276089E-6
65.735001	9.673648E-6
65.739998	9.699026E-6
65.750000	9.753974E-6
65.754997	9.965384E-6
65.764999	1.054897E-5
65.769997	1.045596E-5
65.779999	1.072232E-5
65.785004	1.096341E-5
65.794998	1.116644E-5
65.800003	1.136935E-5
65.809998	1.163583E-5
65.815002	1.170766E-5
65.824997	1.191918E-5
65.830002	1.212640E-5
65.839996	1.240545E-5
65.845001	1.242664E-5
65.855003	1.292140E-5
65.860001	1.314969E-5
65.870003	1.344574E-5
65.875000	1.351337E-5
65.885002	1.405471E-5
65.889999	1.412234E-5
65.900002	1.444377E-5
65.904999	1.466367E-5
65.915001	1.493434E-5
65.919998	1.525145E-5
65.930000	1.542061E-5
65.934998	1.554331E-5
65.945000	1.600839E-5
65.949997	1.618604E-5
65.959999	1.654122E-5
65.964996	1.677382E-5
65.974998	1.716288E-5
65.980003	1.741666E-5
65.989998	1.768302E-5
65.995003	1.794519E-5
66.004997	1.841038E-5
66.010002	1.860072E-5
66.019997	1.906161E-5
66.025002	1.945917E-5
66.035004	1.957337E-5
66.040001	2.013578E-5
66.050003	2.029643E-5
66.055000	2.049946E-5
66.065002	2.091390E-5
66.070000	2.121413E-5
66.080002	2.169621E-5
66.084999	2.196687E-5
66.095001	2.256315E-5
66.099998	2.279994E-5
66.110001	2.320588E-5
66.114998	2.383604E-5
66.125000	2.407283E-5
66.129997	2.424198E-5
66.139999	2.475793E-5
66.144997	2.512161E-5
66.154999	2.571358E-5
66.160004	2.603931E-5
66.169998	2.642826E-5
66.175003	2.693152E-5
66.184998	2.727832E-5
66.190002	2.748554E-5
66.199997	2.811139E-5
66.205002	2.831011E-5
66.214996	2.925738E-5
66.220001	2.934621E-5
66.230003	2.984516E-5
66.235001	3.012433E-5
66.245003	3.083050E-5
66.250000	3.119849E-5
66.260002	3.171864E-5
66.264999	3.214576E-5
66.275002	3.273354E-5
66.279999	3.311830E-5
66.290001	3.351166E-5
66.294998	3.381609E-5
66.305000	3.461959E-5
66.309998	3.505521E-5
66.320000	3.568945E-5
66.324997	3.606162E-5
66.334999	3.687781E-5
66.339996	3.746559E-5
66.349998	3.772776E-5
66.355003	3.849750E-5
66.364998	3.920787E-5
66.370003	3.974920E-5
66.379997	4.035817E-5
66.385002	4.066690E-5
66.394997	4.139845E-5
66.400002	4.211313E-5
66.410004	4.277285E-5
66.415001	4.313653E-5
66.425003	4.410069E-5
66.430000	4.437973E-5
66.440002	4.544540E-5
66.445000	4.564843E-5
66.455002	4.638848E-5
66.459999	4.690012E-5
66.470001	4.788127E-5
66.474998	4.826183E-5
66.485001	4.916685E-5
66.489998	4.992378E-5
66.500000	5.056662E-5
66.504997	5.084148E-5
66.514999	5.177606E-5
66.519997	5.253719E-5
66.529999	5.342951E-5
66.535004	5.379319E-5
66.544998	5.471928E-5
66.550003	5.564117E-5
66.559998	5.655037E-5
66.565002	5.682104E-5
66.574997	5.778519E-5
66.580002	5.849567E-5
66.589996	5.984888E-5
66.595001	5.999685E-5
66.605003	6.095681E-5
66.610001	6.179838E-5
66.620003	6.270758E-5
66.625000	6.317697E-5
66.635002	6.429339E-5
66.639999	6.489386E-5
66.650002	6.580737E-5
66.654999	6.686035E-5
66.665001	6.778224E-5
66.669998	6.852648E-5
66.680000	6.942719E-5
66.684998	7.045059E-5
66.695000	7.149519E-5
66.699997	7.192220E-5
66.709999	7.322896E-5
66.714996	7.390138E-5
66.724998	7.549138E-5
66.730003	7.584237E-5
66.739998	7.683190E-5
66.745003	7.761002E-5
66.754997	7.900980E-5
66.760002	7.956382E-5
66.769997	8.060411E-5
66.775002	8.164020E-5
66.785004	8.300180E-5
66.790001	8.376723E-5
66.800003	8.449890E-5
66.805000	8.548412E-5
66.815002	8.683745E-5
66.820000	8.774234E-5
66.830002	8.899835E-5
66.834999	9.062223E-5
66.845001	9.172596E-5
66.849998	9.220804E-5
66.860001	9.334134E-5
66.864998	9.448314E-5
66.875000	9.575184E-5
66.879997	9.620434E-5
66.889999	9.787048E-5
66.894997	9.902066E-5
66.904999	0.000100
66.910004	0.000101
66.919998	0.000103
66.925003	0.000104
66.934998	0.000105
66.940002	0.000106
66.949997	0.000108
66.955002	0.000109
66.964996	0.000110
66.970001	0.000111
66.980003	0.000113
66.985001	0.000114
66.995003	0.000115
67.000000	0.000116
67.010002	0.000118
67.014999	0.000119
67.025002	0.000121
67.029999	0.000122
67.040001	0.000123
67.044998	0.000124
67.055000	0.000126
67.059998	0.000127
67.070000	0.000129
67.074997	0.000129
67.084999	0.000131
67.089996	0.000133
67.099998	0.000134
67.105003	0.000135
67.114998	0.000137
67.120003	0.000139
67.129997	0.000140
67.135002	0.000141
67.144997	0.000142
67.150002	0.000144
67.160004	0.000146
67.165001	0.000147
67.175003	0.000149
67.180000	0.000151
67.190002	0.000152
67.195000	0.000153
67.205002	0.000155
67.214996	0.000157
67.220001	0.000159
67.230003	0.000160
67.235001	0.000161
67.245003	0.000164
67.250000	0.000165
67.260002	0.000166
67.264999	0.000168
67.275002	0.000170
67.279999	0.000171
67.290001	0.000173
67.294998	0.000174
67.305000	0.000176
67.309998	0.000177
67.320000	0.000179
67.324997	0.000180
67.334999	0.000182
67.339996	0.000183
67.349998	0.000184
67.355003	0.000186
67.364998	0.000188
67.370003	0.000189
67.379997	0.000191
67.385002	0.000192
67.394997	0.000195
67.400002	0.000195
67.410004	0.000197
67.415001	0.000198
67.425003	0.000200
67.430000	0.000201
67.440002	0.000202
67.445000	0.000204
67.455002	0.000205
67.459999	0.000205
67.470001	0.000207
67.474998	0.000208
67.485001	0.000210
67.489998	0.000211
67.500000	0.000212
67.504997	0.000213
67.514999	0.000215
67.519997	0.000215
67.529999	0.000217
67.535004	0.000218
67.544998	0.000218
67.550003	0.000219
67.559998	0.000221
67.565002	0.000221
67.574997	0.000222
67.580002	0.000223
67.589996	0.000224
67.595001	0.000224
67.605003	0.000225
67.610001	0.000226
67.620003	0.000227
67.625000	0.000228
67.635002	0.000229
67.639999	0.000229
67.650002	0.000230
67.654999	0.000230
67.665001	0.000231
67.669998	0.000232
67.680000	0.000233
67.684998	0.000233
67.695000	0.000233
67.699997	0.000234
67.709999	0.000235
67.714996	0.000235
67.724998	0.000235
67.730003	0.000236
67.739998	0.000237
67.745003	0.000237
67.754997	0.000238
67.760002	0.000238
67.769997	0.000239
67.775002	0.000239
67.785004	0.000240
67.790001	0.000240
67.800003	0.000241
67.805000	0.000241
67.815002	0.000241
67.820000	0.000242
67.830002	0.000243
67.834999	0.000243
67.845001	0.000244
67.849998	0.000244
67.860001	0.000244
67.864998	0.000245
67.875000	0.000245
67.879997	0.000245
67.889999	0.000246
67.894997	0.000247
67.904999	0.000247
67.910004	0.000247
67.919998	0.000248
67.925003	0.000248
67.934998	0.000249
67.940002	0.000249
