% Langmuir characteristic curve

% U (Volt)	I (A)
60.700001	-4.038448E-7
60.705002	-1.754379E-7
60.715000	-3.911555E-7
60.720001	-5.222391E-7
60.730000	-4.334142E-7
60.735001	-5.349284E-7
60.744999	-3.699679E-7
60.750000	-6.998889E-7
60.759998	-3.699679E-7
60.764999	-1.881272E-7
60.775002	-3.953464E-7
60.779999	-1.839362E-7
60.790001	-2.896413E-7
60.794998	-4.841713E-7
60.805000	-3.360910E-7
60.810001	-3.741588E-7
60.820000	-4.165340E-7
60.825001	-3.911555E-7
60.834999	-3.699679E-7
60.840000	-5.095499E-7
60.849998	-2.261950E-7
60.855000	-5.349284E-7
60.865002	-3.445894E-7
60.869999	-3.699679E-7
60.880001	-3.699679E-7
60.884998	-4.038448E-7
60.895000	-4.165340E-7
60.900002	-3.741588E-7
60.910000	-3.530877E-7
60.915001	-2.938323E-7
60.924999	-2.896413E-7
60.930000	-3.445894E-7
60.939999	-2.050074E-7
60.945000	-3.614696E-7
60.955002	-5.434267E-7
60.959999	-3.614696E-7
60.970001	-3.911555E-7
60.974998	-4.207250E-7
60.985001	-3.826572E-7
60.990002	-4.968606E-7
61.000000	-5.264301E-7
61.005001	-1.669396E-7
61.014999	-4.672911E-7
61.020000	-4.122267E-7
61.029999	-3.487803E-7
61.035000	-3.277091E-7
61.044998	-3.107125E-7
61.049999	-4.334142E-7
61.060001	-4.080357E-7
61.064999	-3.319001E-7
61.075001	-4.629837E-7
61.080002	-4.122267E-7
61.090000	-3.657769E-7
61.095001	-4.165340E-7
61.105000	-3.784662E-7
61.110001	-3.319001E-7
61.119999	-3.826572E-7
61.125000	-3.234018E-7
61.134998	-3.065215E-7
61.139999	-3.657769E-7
61.150002	-2.769521E-7
61.154999	-3.445894E-7
61.165001	-3.953464E-7
61.169998	-4.926696E-7
61.180000	-3.614696E-7
61.185001	-4.968606E-7
61.195000	-4.207250E-7
61.200001	-4.122267E-7
61.209999	-3.360910E-7
61.215000	-4.672911E-7
61.224998	-3.107125E-7
61.230000	-5.518086E-7
61.240002	-5.941838E-7
61.244999	-3.403984E-7
61.255001	-3.023306E-7
61.259998	-3.023306E-7
61.270000	-4.461035E-7
61.275002	-3.530877E-7
61.285000	-2.980232E-7
61.290001	-3.234018E-7
61.299999	-2.599554E-7
61.305000	-3.699679E-7
61.314999	-6.913906E-7
61.320000	-4.756730E-7
61.330002	-3.530877E-7
61.334999	-5.137408E-7
61.345001	-3.065215E-7
61.349998	-4.461035E-7
61.360001	-3.911555E-7
61.365002	-1.458684E-7
61.375000	-4.334142E-7
61.380001	-3.741588E-7
61.389999	-4.799804E-7
61.395000	-2.726447E-7
61.404999	-3.657769E-7
61.410000	-4.968606E-7
61.419998	-3.657769E-7
61.424999	-3.403984E-7
61.435001	-3.953464E-7
61.439999	-3.911555E-7
61.450001	-2.050074E-7
61.455002	-3.150199E-7
61.465000	-4.165340E-7
61.470001	-4.841713E-7
61.480000	-4.419126E-7
61.485001	-3.657769E-7
61.494999	-4.841713E-7
61.500000	-3.023306E-7
61.509998	-4.334142E-7
61.514999	-4.714821E-7
61.525002	-5.518086E-7
61.529999	-5.095499E-7
61.540001	-4.080357E-7
61.544998	-3.784662E-7
61.555000	-3.572786E-7
61.560001	-3.614696E-7
61.570000	-3.530877E-7
61.575001	-3.277091E-7
61.584999	-4.756730E-7
61.590000	-3.360910E-7
61.599998	-3.699679E-7
61.605000	-1.669396E-7
61.615002	-3.911555E-7
61.619999	-3.445894E-7
61.630001	-3.699679E-7
61.634998	-4.165340E-7
61.645000	-3.487803E-7
61.650002	-4.546018E-7
61.660000	-4.714821E-7
61.665001	-3.572786E-7
61.674999	-4.038448E-7
61.680000	-4.038448E-7
61.689999	-3.150199E-7
61.695000	-3.487803E-7
61.705002	-3.277091E-7
61.709999	-3.530877E-7
61.720001	-1.500593E-7
61.724998	-3.277091E-7
61.735001	-4.419126E-7
61.740002	-3.572786E-7
61.750000	-4.038448E-7
61.755001	-5.222391E-7
61.764999	-4.968606E-7
61.770000	-4.629837E-7
61.779999	-3.911555E-7
61.785000	-3.995374E-7
61.794998	-4.841713E-7
61.799999	-3.065215E-7
61.810001	-3.023306E-7
61.814999	-3.403984E-7
61.825001	-3.614696E-7
61.830002	-3.150199E-7
61.840000	-4.376052E-7
61.845001	-4.926696E-7
61.855000	-4.249159E-7
61.860001	-3.487803E-7
61.869999	-3.995374E-7
61.875000	-3.911555E-7
61.884998	-3.530877E-7
61.889999	-3.150199E-7
61.900002	-2.980232E-7
61.904999	-4.122267E-7
61.915001	-3.995374E-7
61.919998	-2.811430E-7
61.930000	-3.192108E-7
61.935001	-3.234018E-7
61.945000	-1.585577E-7
61.950001	-3.699679E-7
61.959999	-5.180482E-7
61.965000	-5.307375E-7
61.974998	-4.883623E-7
61.980000	-3.360910E-7
61.990002	-3.530877E-7
61.994999	-5.349284E-7
62.005001	-2.938323E-7
62.009998	-3.530877E-7
62.020000	-3.277091E-7
62.025002	-1.881272E-7
62.035000	-4.038448E-7
62.040001	-4.799804E-7
62.049999	-3.107125E-7
62.055000	-2.008164E-7
62.064999	-3.445894E-7
62.070000	-2.980232E-7
62.080002	-3.107125E-7
62.084999	-3.192108E-7
62.095001	-3.360910E-7
62.099998	-5.095499E-7
62.110001	-3.699679E-7
62.115002	-5.180482E-7
62.125000	-3.784662E-7
62.130001	-4.799804E-7
62.139999	-3.234018E-7
62.145000	-3.107125E-7
62.154999	-4.038448E-7
62.160000	-3.487803E-7
62.169998	-3.107125E-7
62.174999	-3.360910E-7
62.185001	-1.585577E-7
62.189999	-3.277091E-7
62.200001	-3.445894E-7
62.205002	-3.826572E-7
62.215000	-4.122267E-7
62.220001	-3.530877E-7
62.230000	-3.192108E-7
62.235001	-4.334142E-7
62.244999	-4.080357E-7
62.250000	-4.756730E-7
62.259998	-3.360910E-7
62.264999	-3.445894E-7
62.275002	-3.953464E-7
62.279999	-5.010515E-7
62.290001	-3.403984E-7
62.294998	-2.811430E-7
62.305000	-3.657769E-7
62.310001	-4.419126E-7
62.320000	-3.911555E-7
62.325001	-3.784662E-7
62.334999	-4.419126E-7
62.340000	-3.995374E-7
62.349998	-2.176967E-7
62.355000	-3.784662E-7
62.365002	-2.938323E-7
62.369999	-3.445894E-7
62.380001	-4.714821E-7
62.384998	-3.699679E-7
62.395000	-2.980232E-7
62.400002	-3.277091E-7
62.410000	-4.714821E-7
62.415001	-3.445894E-7
62.424999	-3.403984E-7
62.430000	-4.376052E-7
62.439999	-4.968606E-7
62.445000	-3.487803E-7
62.455002	-3.065215E-7
62.459999	-4.249159E-7
62.470001	-3.530877E-7
62.474998	-4.968606E-7
62.485001	-2.853340E-7
62.490002	-3.360910E-7
62.500000	-3.234018E-7
62.505001	-2.599554E-7
62.514999	-1.669396E-7
62.520000	-4.587928E-7
62.529999	-2.938323E-7
62.535000	-4.968606E-7
62.544998	-5.476177E-7
62.549999	-3.487803E-7
62.560001	-5.222391E-7
62.564999	-4.334142E-7
62.575001	-3.487803E-7
62.580002	-3.826572E-7
62.590000	-2.896413E-7
62.595001	-2.726447E-7
62.605000	-3.487803E-7
62.610001	-4.883623E-7
62.619999	-2.599554E-7
62.625000	-3.023306E-7
62.634998	-1.712469E-7
62.639999	-1.712469E-7
62.650002	-3.445894E-7
62.654999	-5.053589E-7
62.665001	-4.883623E-7
62.669998	-5.264301E-7
62.680000	-2.684537E-7
62.685001	-3.953464E-7
62.695000	-3.360910E-7
62.700001	-5.137408E-7
62.709999	-3.657769E-7
62.715000	-3.403984E-7
62.724998	-3.487803E-7
62.730000	-3.657769E-7
62.740002	-2.261950E-7
62.744999	-2.769521E-7
62.755001	-3.192108E-7
62.759998	-2.980232E-7
62.770000	-2.980232E-7
62.775002	-4.672911E-7
62.785000	-2.050074E-7
62.790001	-6.575137E-7
62.799999	-5.053589E-7
62.805000	-5.391194E-7
62.814999	-3.699679E-7
62.820000	-1.288718E-7
62.830002	-3.868481E-7
62.834999	-3.530877E-7
62.845001	-4.461035E-7
62.849998	-2.726447E-7
62.860001	-6.322516E-7
62.865002	-2.726447E-7
62.875000	-3.614696E-7
62.880001	-4.968606E-7
62.889999	-3.953464E-7
62.895000	-3.572786E-7
62.904999	-1.754379E-7
62.910000	-5.349284E-7
62.919998	-2.938323E-7
62.924999	-1.923181E-7
62.935001	-4.587928E-7
62.939999	-2.980232E-7
62.950001	-2.557645E-7
62.955002	-3.953464E-7
62.965000	-4.419126E-7
62.970001	-4.502945E-7
62.980000	-3.403984E-7
62.985001	-1.712469E-7
62.994999	-4.376052E-7
63.000000	-3.953464E-7
63.009998	-1.923181E-7
63.014999	-4.080357E-7
63.025002	-3.192108E-7
63.029999	-3.953464E-7
63.040001	-4.080357E-7
63.044998	-1.839362E-7
63.055000	-3.192108E-7
63.060001	-3.234018E-7
63.070000	-3.150199E-7
63.075001	-2.938323E-7
63.084999	-2.853340E-7
63.090000	-3.065215E-7
63.099998	-4.968606E-7
63.105000	-5.053589E-7
63.115002	-4.207250E-7
63.119999	-5.391194E-7
63.130001	-1.923181E-7
63.134998	-5.095499E-7
63.145000	-4.799804E-7
63.150002	-3.911555E-7
63.160000	-3.277091E-7
63.165001	-2.050074E-7
63.174999	-2.599554E-7
63.180000	-2.811430E-7
63.189999	-3.107125E-7
63.195000	-3.657769E-7
63.205002	-3.614696E-7
63.209999	-4.419126E-7
63.220001	-4.207250E-7
63.224998	-4.799804E-7
63.235001	-3.530877E-7
63.240002	-2.388842E-7
63.250000	-3.911555E-7
63.255001	-3.868481E-7
63.264999	-3.911555E-7
63.270000	-2.008164E-7
63.279999	-3.614696E-7
63.285000	-1.458684E-7
63.294998	-3.192108E-7
63.299999	-4.376052E-7
63.310001	-4.672911E-7
63.314999	-3.107125E-7
63.325001	-3.403984E-7
63.330002	-2.938323E-7
63.340000	-3.911555E-7
63.345001	-3.487803E-7
63.355000	-3.741588E-7
63.360001	-4.756730E-7
63.369999	-3.360910E-7
63.375000	-3.192108E-7
63.384998	-3.023306E-7
63.389999	-3.234018E-7
63.400002	-2.642628E-7
63.404999	-2.430752E-7
63.415001	-3.023306E-7
63.419998	-1.373701E-7
63.430000	-2.896413E-7
63.435001	-3.023306E-7
63.445000	-1.458684E-7
63.450001	-4.714821E-7
63.459999	-4.419126E-7
63.465000	-3.572786E-7
63.474998	-5.264301E-7
63.480000	-4.292233E-7
63.490002	-3.487803E-7
63.494999	-3.319001E-7
63.505001	-2.769521E-7
63.509998	-2.599554E-7
63.520000	-3.445894E-7
63.525002	-1.415610E-7
63.535000	-4.461035E-7
63.540001	-3.150199E-7
63.549999	-3.277091E-7
63.555000	-4.038448E-7
63.564999	-4.165340E-7
63.570000	-3.530877E-7
63.580002	-3.319001E-7
63.584999	-3.741588E-7
63.595001	-2.938323E-7
63.599998	-3.614696E-7
63.610001	-1.796288E-7
63.615002	-3.192108E-7
63.625000	-3.868481E-7
63.630001	-2.938323E-7
63.639999	-2.303859E-7
63.645000	-1.161825E-7
63.654999	-2.811430E-7
63.660000	-1.500593E-7
63.669998	-1.500593E-7
63.674999	-2.726447E-7
63.685001	-3.023306E-7
63.689999	-3.741588E-7
63.700001	-3.487803E-7
63.705002	-5.137408E-7
63.715000	-3.995374E-7
63.720001	-3.826572E-7
63.730000	-1.669396E-7
63.735001	-2.896413E-7
63.744999	-2.599554E-7
63.750000	-1.373701E-7
63.759998	-3.023306E-7
63.764999	-2.726447E-7
63.775002	-4.419126E-7
63.779999	-3.953464E-7
63.790001	-3.487803E-7
63.794998	-4.841713E-7
63.805000	-3.614696E-7
63.810001	-4.419126E-7
63.820000	-2.980232E-7
63.825001	-3.741588E-7
63.834999	-2.599554E-7
63.840000	-2.726447E-7
63.849998	-2.388842E-7
63.855000	-3.023306E-7
63.865002	-3.699679E-7
63.869999	-5.222391E-7
63.880001	-3.403984E-7
63.884998	-1.288718E-7
63.895000	-4.038448E-7
63.900002	-3.277091E-7
63.910000	-3.911555E-7
63.915001	-2.684537E-7
63.924999	-3.487803E-7
63.930000	-3.530877E-7
63.939999	-3.192108E-7
63.945000	-3.784662E-7
63.955002	-4.629837E-7
63.959999	-3.487803E-7
63.970001	-2.896413E-7
63.974998	-2.093147E-7
63.985001	-4.502945E-7
63.990002	-4.376052E-7
64.000000	-2.557645E-7
64.004997	-2.896413E-7
64.014999	-3.277091E-7
64.019997	-2.346933E-7
64.029999	-4.587928E-7
64.035004	-3.953464E-7
64.044998	-3.995374E-7
64.050003	-4.038448E-7
64.059998	-3.319001E-7
64.065002	-4.165340E-7
64.074997	-3.360910E-7
64.080002	-4.502945E-7
64.089996	-2.220040E-7
64.095001	-2.515735E-7
64.105003	-2.388842E-7
64.110001	-2.220040E-7
64.120003	-2.557645E-7
64.125000	-3.192108E-7
64.135002	-3.826572E-7
64.139999	-4.376052E-7
64.150002	-3.699679E-7
64.154999	-2.008164E-7
64.165001	-4.080357E-7
64.169998	-4.038448E-7
64.180000	-3.150199E-7
64.184998	-3.192108E-7
64.195000	-2.430752E-7
64.199997	-2.557645E-7
64.209999	-3.234018E-7
64.214996	-3.192108E-7
64.224998	-2.430752E-7
64.230003	-3.360910E-7
64.239998	-4.546018E-7
64.245003	-4.672911E-7
64.254997	-3.868481E-7
64.260002	-6.364426E-7
64.269997	-1.627486E-7
64.275002	-3.445894E-7
64.285004	-4.165340E-7
64.290001	-3.699679E-7
64.300003	-2.853340E-7
64.305000	-2.093147E-7
64.315002	-2.557645E-7
64.320000	-2.599554E-7
64.330002	-2.599554E-7
64.334999	-2.938323E-7
64.345001	-2.642628E-7
64.349998	-1.331791E-7
64.360001	-2.684537E-7
64.364998	-1.881272E-7
64.375000	-3.487803E-7
64.379997	-4.165340E-7
64.389999	-2.726447E-7
64.394997	-2.008164E-7
64.404999	-3.657769E-7
64.410004	-1.458684E-7
64.419998	-2.599554E-7
64.425003	-4.122267E-7
64.434998	-2.473826E-7
64.440002	-2.430752E-7
64.449997	-2.430752E-7
64.455002	-3.107125E-7
64.464996	-4.419126E-7
64.470001	-4.038448E-7
64.480003	-3.065215E-7
64.485001	-3.403984E-7
64.495003	-4.587928E-7
64.500000	-4.038448E-7
64.510002	-4.207250E-7
64.514999	-2.896413E-7
64.525002	-2.599554E-7
64.529999	-3.403984E-7
64.540001	-4.165340E-7
64.544998	-3.277091E-7
64.555000	-2.642628E-7
64.559998	-3.487803E-7
64.570000	-3.234018E-7
64.574997	-3.360910E-7
64.584999	-2.980232E-7
64.589996	-1.669396E-7
64.599998	-3.657769E-7
64.605003	-2.515735E-7
64.614998	-2.980232E-7
64.620003	-3.150199E-7
64.629997	-3.530877E-7
64.635002	-3.657769E-7
64.644997	-2.473826E-7
64.650002	-1.161825E-7
64.660004	-3.699679E-7
64.669998	-2.896413E-7
64.675003	-2.515735E-7
64.684998	-2.726447E-7
64.690002	-2.515735E-7
64.699997	-3.403984E-7
64.705002	-5.010515E-7
64.714996	-3.530877E-7
64.720001	-3.065215E-7
64.730003	-4.799804E-7
64.735001	-1.458684E-7
64.745003	-3.403984E-7
64.750000	-2.726447E-7
64.760002	-1.288718E-7
64.764999	-2.430752E-7
64.775002	-3.319001E-7
64.779999	-2.135057E-7
64.790001	-2.388842E-7
64.794998	-1.161825E-7
64.805000	-2.388842E-7
64.809998	-2.853340E-7
64.820000	-2.684537E-7
64.824997	-3.277091E-7
64.834999	-3.868481E-7
64.839996	-3.150199E-7
64.849998	-6.618211E-7
64.855003	-3.445894E-7
64.864998	-3.277091E-7
64.870003	-5.010515E-7
64.879997	-1.204899E-7
64.885002	-2.938323E-7
64.894997	-2.599554E-7
64.900002	-2.261950E-7
64.910004	-2.684537E-7
64.915001	-1.542503E-7
64.925003	-4.376052E-7
64.930000	-3.572786E-7
64.940002	-3.023306E-7
64.945000	-3.826572E-7
64.955002	-3.826572E-7
64.959999	-4.799804E-7
64.970001	-3.657769E-7
64.974998	-1.627486E-7
64.985001	-2.853340E-7
64.989998	-2.388842E-7
65.000000	-2.726447E-7
65.004997	-4.165340E-7
65.014999	-3.107125E-7
65.019997	-2.980232E-7
65.029999	-2.093147E-7
65.035004	-1.161825E-7
65.044998	-2.853340E-7
65.050003	-2.811430E-7
65.059998	-2.769521E-7
65.065002	-4.502945E-7
65.074997	-4.292233E-7
65.080002	-3.360910E-7
65.089996	-3.657769E-7
65.095001	-2.938323E-7
65.105003	-3.403984E-7
65.110001	-3.150199E-7
65.120003	-3.150199E-7
65.125000	-3.445894E-7
65.135002	-2.599554E-7
65.139999	-2.346933E-7
65.150002	-3.023306E-7
65.154999	-2.557645E-7
65.165001	-3.192108E-7
65.169998	-1.712469E-7
65.180000	-3.445894E-7
65.184998	-3.319001E-7
65.195000	-4.714821E-7
65.199997	-3.107125E-7
65.209999	-3.277091E-7
65.214996	-2.176967E-7
65.224998	-2.938323E-7
65.230003	-3.699679E-7
65.239998	-2.684537E-7
65.245003	-2.853340E-7
65.254997	-8.242205E-8
65.260002	-2.220040E-7
65.269997	-2.050074E-7
65.275002	-2.980232E-7
65.285004	-3.826572E-7
65.290001	-3.657769E-7
65.300003	-3.319001E-7
65.305000	-3.107125E-7
65.315002	-3.403984E-7
65.320000	-2.220040E-7
65.330002	-3.107125E-7
65.334999	-9.930227E-8
65.345001	-2.515735E-7
65.349998	-3.953464E-7
65.360001	-3.277091E-7
65.364998	-2.853340E-7
65.375000	-2.093147E-7
65.379997	-3.319001E-7
65.389999	-2.896413E-7
65.394997	-1.542503E-7
65.404999	-3.868481E-7
65.410004	-3.530877E-7
65.419998	-3.741588E-7
65.425003	-4.419126E-7
65.434998	-6.195623E-7
65.440002	-3.065215E-7
65.449997	-2.642628E-7
65.455002	-2.050074E-7
65.464996	-2.811430E-7
65.470001	-2.220040E-7
65.480003	-9.511132E-8
65.485001	-3.277091E-7
65.495003	-2.769521E-7
65.500000	-2.473826E-7
65.510002	-3.319001E-7
65.514999	-1.627486E-7
65.525002	-3.572786E-7
65.529999	-3.150199E-7
65.540001	-4.587928E-7
65.544998	-3.150199E-7
65.555000	-2.599554E-7
65.559998	-2.769521E-7
65.570000	-2.261950E-7
65.574997	-2.938323E-7
65.584999	-1.966255E-7
65.589996	-2.220040E-7
65.599998	-2.769521E-7
65.605003	-3.360910E-7
65.614998	-4.207250E-7
65.620003	-3.911555E-7
65.629997	-2.220040E-7
65.635002	-1.373701E-7
65.644997	-3.107125E-7
65.650002	-3.192108E-7
65.660004	-2.938323E-7
65.665001	-2.430752E-7
65.675003	-3.953464E-7
65.680000	-2.050074E-7
65.690002	-3.065215E-7
65.695000	-1.034932E-7
65.705002	-2.050074E-7
65.709999	-2.473826E-7
65.720001	-2.346933E-7
65.724998	-4.038448E-7
65.735001	-4.926696E-7
65.739998	-2.938323E-7
65.750000	-4.419126E-7
65.754997	-3.234018E-7
65.764999	-3.487803E-7
65.769997	-4.038448E-7
65.779999	-1.034932E-7
65.785004	-2.220040E-7
65.794998	-3.911555E-7
65.800003	-2.050074E-7
65.809998	-1.712469E-7
65.815002	-2.557645E-7
65.824997	-4.207250E-7
65.830002	-2.557645E-7
65.839996	-4.292233E-7
65.845001	-4.376052E-7
65.855003	-2.769521E-7
65.860001	-1.373701E-7
65.870003	-4.714821E-7
65.875000	-2.853340E-7
65.885002	-2.261950E-7
65.889999	-2.853340E-7
65.900002	-1.881272E-7
65.904999	-3.699679E-7
65.915001	-8.242205E-8
65.919998	-2.176967E-7
65.930000	-2.726447E-7
65.934998	-2.346933E-7
65.945000	-1.034932E-7
65.949997	-2.769521E-7
65.959999	-3.023306E-7
65.964996	-3.277091E-7
65.974998	-2.853340E-7
65.980003	-3.107125E-7
65.989998	-2.896413E-7
65.995003	-2.050074E-7
66.004997	-3.699679E-7
66.010002	-3.530877E-7
66.019997	-4.165340E-7
66.025002	-2.346933E-7
66.035004	-2.473826E-7
66.040001	-2.853340E-7
66.050003	-2.220040E-7
66.055000	-4.165340E-7
66.065002	-2.008164E-7
66.070000	-3.319001E-7
66.080002	-2.557645E-7
66.084999	-3.741588E-7
66.095001	-2.515735E-7
66.099998	-3.699679E-7
66.110001	-2.684537E-7
66.114998	-4.546018E-7
66.125000	-2.220040E-7
66.129997	-1.034932E-7
66.139999	-3.150199E-7
66.144997	-3.360910E-7
66.154999	-1.839362E-7
66.160004	-8.242205E-8
66.169998	-3.445894E-7
66.175003	-2.726447E-7
66.184998	-2.093147E-7
66.190002	-3.699679E-7
66.199997	-4.461035E-7
66.205002	-2.473826E-7
66.214996	-2.980232E-7
66.220001	-2.430752E-7
66.230003	-2.135057E-7
66.235001	-2.303859E-7
66.245003	-2.473826E-7
66.250000	-2.093147E-7
66.260002	-1.669396E-7
66.264999	-2.346933E-7
66.275002	-1.966255E-7
66.279999	-2.008164E-7
66.290001	-3.530877E-7
66.294998	-4.546018E-7
66.305000	-3.319001E-7
66.309998	-3.234018E-7
66.320000	-2.811430E-7
66.324997	-2.811430E-7
66.334999	-4.165340E-7
66.339996	-9.080395E-8
66.349998	-2.853340E-7
66.355003	-1.966255E-7
66.364998	-2.008164E-7
66.370003	-1.839362E-7
66.379997	-2.303859E-7
66.385002	-3.023306E-7
66.394997	-8.661300E-8
66.400002	-2.515735E-7
66.410004	-2.557645E-7
66.415001	-2.684537E-7
66.425003	-1.161825E-7
66.430000	-3.995374E-7
66.440002	-3.023306E-7
66.445000	-3.572786E-7
66.455002	-2.980232E-7
66.459999	-2.599554E-7
66.470001	-2.093147E-7
66.474998	-3.657769E-7
66.485001	-2.388842E-7
66.489998	-3.699679E-7
66.500000	-6.542541E-8
66.504997	-1.754379E-7
66.514999	-1.881272E-7
66.519997	-3.572786E-7
66.529999	-1.458684E-7
66.535004	-3.826572E-7
66.544998	-3.319001E-7
66.550003	-3.065215E-7
66.559998	-3.150199E-7
66.565002	-6.973278E-8
66.574997	-2.938323E-7
66.580002	-3.614696E-7
66.589996	-2.093147E-7
66.595001	-2.176967E-7
66.605003	-2.726447E-7
66.610001	-2.220040E-7
66.620003	-4.854519E-8
66.625000	-4.926696E-7
66.635002	-3.107125E-7
66.639999	-9.511132E-8
66.650002	-9.080395E-8
66.654999	-2.557645E-7
66.665001	-2.008164E-7
66.669998	-3.657769E-7
66.680000	-1.034932E-7
66.684998	-3.530877E-7
66.695000	-2.135057E-7
66.699997	-1.796288E-7
66.709999	-1.331791E-7
66.714996	-2.008164E-7
66.724998	-1.754379E-7
66.730003	-1.331791E-7
66.739998	-2.515735E-7
66.745003	-2.261950E-7
66.754997	-2.557645E-7
66.760002	-3.107125E-7
66.769997	-2.135057E-7
66.775002	-2.388842E-7
66.785004	-8.661300E-8
66.790001	-1.923181E-7
66.800003	-2.557645E-7
66.805000	-2.093147E-7
66.815002	-3.319001E-7
66.820000	-1.373701E-7
66.830002	-9.930227E-8
66.834999	-1.796288E-7
66.845001	-2.853340E-7
66.849998	-1.839362E-7
66.860001	-2.388842E-7
66.864998	-3.614696E-7
66.875000	-2.430752E-7
66.879997	-2.008164E-7
66.889999	-1.712469E-7
66.894997	-2.980232E-7
66.904999	-3.065215E-7
66.910004	-3.911555E-7
66.919998	-2.316665E-8
66.925003	-1.839362E-7
66.934998	-1.712469E-7
66.940002	-1.839362E-7
66.949997	-1.796288E-7
66.955002	-1.373701E-7
66.964996	-1.246808E-7
66.970001	-2.430752E-7
66.980003	-3.166497E-8
66.985001	-2.093147E-7
66.995003	-2.473826E-7
67.000000	-2.261950E-7
67.010002	-1.754379E-7
67.014999	-1.078006E-7
67.025002	-1.712469E-7
67.029999	-7.392373E-8
67.040001	-1.161825E-7
67.044998	-1.754379E-7
67.055000	-3.023306E-7
67.059998	7.834751E-8
67.070000	-2.515735E-7
67.074997	-1.585577E-7
67.084999	-8.661300E-8
67.089996	-1.881272E-7
67.099998	-1.881272E-7
67.105003	-7.811468E-8
67.114998	-1.204899E-7
67.120003	-1.839362E-7
67.129997	-1.246808E-7
67.135002	-3.192108E-7
67.144997	-2.430752E-7
67.150002	-1.373701E-7
67.160004	-7.811468E-8
67.165001	7.834751E-8
67.175003	-2.135057E-7
67.180000	-1.881272E-7
67.190002	-9.930227E-8
67.195000	-1.542503E-7
67.205002	-2.726447E-7
67.214996	-2.811430E-7
67.220001	-2.008164E-7
67.230003	4.027970E-8
67.235001	-1.923181E-7
67.245003	-9.511132E-8
67.250000	-2.176967E-7
67.260002	-4.854519E-8
67.264999	-1.796288E-7
67.275002	-6.123446E-8
67.279999	-3.585592E-8
67.290001	-1.542503E-7
67.294998	-2.050074E-7
67.305000	-4.004687E-8
67.309998	-1.923181E-7
67.320000	-2.938323E-7
67.324997	-1.047738E-8
67.334999	-5.704351E-8
67.339996	-7.392373E-8
67.349998	-3.166497E-8
67.355003	-9.930227E-8
67.364998	1.502922E-7
67.370003	-9.930227E-8
67.379997	2.339948E-8
67.385002	-8.661300E-8
67.394997	-1.034932E-7
67.400002	-1.979060E-9
67.410004	3.608875E-8
67.415001	9.103678E-8
67.425003	-1.979060E-9
67.430000	1.909211E-8
67.440002	5.715992E-8
67.445000	1.671724E-7
67.455002	4.027970E-8
67.459999	-2.896413E-7
67.470001	-2.316665E-8
67.474998	9.103678E-8
