241.000	0.525
231.000	0.505
221.000	0.493
211.000	0.497
201.000	0.484
191.000	0.490
181.000	0.494
171.000	0.502
161.000	0.501
151.000	0.527
141.000	0.562
131.000	0.598
121.000	0.706
111.000	0.826
101.000	1.009
91.000	1.201
81.000	1.366
71.000	1.572
61.000	1.809
51.000	1.952
41.000	2.066
31.000	2.148
21.000	2.263
11.000	2.360
1.000	2.476
-9.000	2.536
-19.000	2.524
-29.000	2.596
-39.000	2.580
-49.000	2.570
-59.000	2.449
-69.000	2.367
-79.000	2.330
-89.000	2.162
-99.000	2.006
-109.000	1.813
-119.000	1.572
-129.000	1.372
-139.000	1.137
-149.000	0.919
-159.000	0.784
-169.000	0.692
-179.000	0.641
-189.000	0.586
-199.000	0.558
-209.000	0.542
-219.000	0.516
-229.000	0.490
-239.000	0.472
-249.000	0.475
