241.000	0.137
231.000	0.140
221.000	0.135
211.000	0.143
201.000	0.136
191.000	0.129
181.000	0.127
171.000	0.139
161.000	0.139
151.000	0.145
141.000	0.139
131.000	0.143
121.000	0.144
111.000	0.142
101.000	0.149
91.000	0.162
81.000	0.157
71.000	0.169
61.000	0.180
51.000	0.196
41.000	0.211
31.000	0.250
21.000	0.310
11.000	0.441
1.000	0.669
-9.000	1.102
-19.000	1.761
-29.000	2.462
-39.000	3.243
-49.000	3.638
-59.000	3.613
-69.000	3.017
-79.000	2.199
-89.000	1.431
-99.000	0.798
-109.000	0.495
-119.000	0.348
-129.000	0.296
-139.000	0.258
-149.000	0.233
-159.000	0.217
-169.000	0.208
-179.000	0.202
-189.000	0.174
-199.000	0.173
-209.000	0.171
-219.000	0.164
-229.000	0.157
-239.000	0.159
-249.000	0.158
