241.000	0.261
231.000	0.265
221.000	0.257
211.000	0.260
201.000	0.247
191.000	0.241
181.000	0.246
171.000	0.243
161.000	0.252
151.000	0.248
141.000	0.254
131.000	0.251
121.000	0.249
111.000	0.257
101.000	0.252
91.000	0.275
81.000	0.292
71.000	0.316
61.000	0.360
51.000	0.446
41.000	0.576
31.000	0.792
21.000	1.030
11.000	1.340
1.000	1.695
-9.000	2.093
-19.000	2.342
-29.000	2.576
-39.000	2.803
-49.000	2.954
-59.000	3.024
-69.000	2.942
-79.000	2.834
-89.000	2.456
-99.000	1.964
-109.000	1.486
-119.000	1.063
-129.000	0.724
-139.000	0.535
-149.000	0.433
-159.000	0.377
-169.000	0.348
-179.000	0.314
-189.000	0.293
-199.000	0.259
-209.000	0.264
-219.000	0.252
-229.000	0.255
-239.000	0.261
-249.000	0.256
