Record Length,2500,Points,-1.2500000,1.8800000,
Sample Interval,1.0000000E-3,s,-1.2490000,1.9000000,
Trigger Point,1.2500000E3,Samples,-1.2480000,1.9200000,
,,,-1.2470000,1.9000000,
,,,-1.2460001,1.8800000,
,,,-1.2450000,1.9000000,
Source,CH1,,-1.2440000,1.8800000,
Vertical Units,Volts,,-1.2430000,1.8800000,
Vertical Scale,499.999988824E-3,,-1.2420000,1.8800000,
Vertical Offset,0,,-1.2410001,1.8800000,
Horizontal Units,s,,-1.2400000,1.8800000,
Horizontal Scale,250.00001187E-3,,-1.2390000,1.8800000,
Pt Fmt,Y,,-1.2380000,1.8600000,
Yzero,-4.00000000,,-1.2370000,1.8600000,
Probe Atten,1.000000,,-1.2359999,1.8600000,
,,,-1.2350000,1.8600000,
Note,TDS 1002C-EDU - 12:18:28   26.06.2023,,-1.2340000,1.8600000,
,,,-1.2330000,1.8600000,
,,,-1.2320000,1.8600000,
,,,-1.2309999,1.8600000,
,,,-1.2300000,1.8600000,
,,,-1.2290000,1.8600000,
,,,-1.2280000,1.8399999,
,,,-1.2270000,1.8399999,
,,,-1.2260000,1.8399999,
,,,-1.2250000,1.8399999,
,,,-1.2240000,1.8399999,
,,,-1.2230000,1.8600000,
,,,-1.2220000,1.8399999,
,,,-1.2210000,1.8399999,
,,,-1.2200000,1.8399999,
,,,-1.2190000,1.8199999,
,,,-1.2180001,1.8399999,
,,,-1.2170000,1.8399999,
,,,-1.2160000,1.8399999,
,,,-1.2150000,1.8199999,
,,,-1.2140000,1.8399999,
,,,-1.2129999,1.8399999,
,,,-1.2120000,1.8199999,
,,,-1.2110000,1.8199999,
,,,-1.2100000,1.8399999,
,,,-1.2090000,1.8199999,
,,,-1.2079999,1.8199999,
,,,-1.2070000,1.8000000,
,,,-1.2060000,1.8199999,
,,,-1.2050000,1.8199999,
,,,-1.2040000,1.8000000,
,,,-1.2029999,1.8000000,
,,,-1.2020000,1.8000000,
,,,-1.2010000,1.8199999,
,,,-1.2000000,1.8000000,
,,,-1.1990000,1.8199999,
,,,-1.1980000,1.8000000,
,,,-1.1970000,1.8000000,
,,,-1.1960000,1.8000000,
,,,-1.1950001,1.7800000,
,,,-1.1940000,1.7800000,
,,,-1.1930000,1.8000000,
,,,-1.1920000,1.7800000,
,,,-1.1910000,1.8000000,
,,,-1.1899999,1.7800000,
,,,-1.1890000,1.7800000,
,,,-1.1880000,1.8000000,
,,,-1.1870000,1.7800000,
,,,-1.1860000,1.7600000,
,,,-1.1849999,1.7600000,
,,,-1.1840000,1.7800000,
,,,-1.1830000,1.7800000,
,,,-1.1820000,1.7800000,
,,,-1.1810000,1.7600000,
,,,-1.1799999,1.7800000,
,,,-1.1790000,1.7600000,
,,,-1.1780000,1.7800000,
,,,-1.1770000,1.7800000,
,,,-1.1760000,1.7600000,
,,,-1.1750000,1.7600000,
,,,-1.1740000,1.7400000,
,,,-1.1730000,1.7600000,
,,,-1.1720001,1.7600000,
,,,-1.1710000,1.7600000,
,,,-1.1700000,1.7600000,
,,,-1.1690000,1.7600000,
,,,-1.1680000,1.7800000,
,,,-1.1670001,1.7600000,
,,,-1.1660000,1.7600000,
,,,-1.1650000,1.7800000,
,,,-1.1640000,1.7600000,
,,,-1.1630000,1.7600000,
,,,-1.1619999,1.7600000,
,,,-1.1610000,1.7600000,
,,,-1.1600000,1.7600000,
,,,-1.1590000,1.7600000,
,,,-1.1580000,1.7600000,
,,,-1.1569999,1.7600000,
,,,-1.1560000,1.7800000,
,,,-1.1550000,1.7600000,
,,,-1.1540000,1.7800000,
,,,-1.1530000,1.7600000,
,,,-1.1520000,1.7800000,
,,,-1.1510000,1.7800000,
,,,-1.1500000,1.7800000,
,,,-1.1490000,1.7800000,
,,,-1.1480000,1.8000000,
,,,-1.1470000,1.8000000,
,,,-1.1460000,1.7800000,
,,,-1.1450000,1.7800000,
,,,-1.1440001,1.8000000,
,,,-1.1430000,1.8000000,
,,,-1.1420000,1.7800000,
,,,-1.1410000,1.7800000,
,,,-1.1400000,1.8000000,
,,,-1.1389999,1.8000000,
,,,-1.1380000,1.8000000,
,,,-1.1370000,1.8199999,
,,,-1.1360000,1.8000000,
,,,-1.1350000,1.8199999,
,,,-1.1339999,1.8000000,
,,,-1.1330000,1.8199999,
,,,-1.1320000,1.8199999,
,,,-1.1310000,1.8199999,
,,,-1.1300000,1.8199999,
,,,-1.1289999,1.8199999,
,,,-1.1280000,1.8199999,
,,,-1.1270000,1.8399999,
,,,-1.1260000,1.8199999,
,,,-1.1250000,1.8399999,
,,,-1.1240000,1.8600000,
,,,-1.1230000,1.8399999,
,,,-1.1220000,1.8399999,
,,,-1.1210001,1.8399999,
,,,-1.1200000,1.8600000,
,,,-1.1190000,1.8399999,
,,,-1.1180000,1.8399999,
,,,-1.1170000,1.8600000,
,,,-1.1159999,1.8800000,
,,,-1.1150000,1.8600000,
,,,-1.1140000,1.8800000,
,,,-1.1130000,1.8800000,
,,,-1.1120000,1.8800000,
,,,-1.1109999,1.8800000,
,,,-1.1100000,1.8800000,
,,,-1.1090000,1.8800000,
,,,-1.1080000,1.9000000,
,,,-1.1070000,1.9000000,
,,,-1.1059999,1.9000000,
,,,-1.1050000,1.9000000,
,,,-1.1040000,1.9200000,
,,,-1.1030000,1.9000000,
,,,-1.1020000,1.9000000,
,,,-1.1010000,1.9000000,
,,,-1.1000000,1.9200000,
,,,-1.0990000,1.9200000,
,,,-1.0980000,1.9399999,
,,,-1.0970000,1.9399999,
,,,-1.0960000,1.9399999,
,,,-1.0950000,1.9399999,
,,,-1.0940000,1.9599999,
,,,-1.0929999,1.9599999,
,,,-1.0920000,1.9399999,
