Record Length,2500,Points,-360.00000136E-9,400.00000596E-3,
Sample Interval,1.9999999E-9,s,-357.99999409E-9,0.0,
Trigger Point,180.00000577,Samples,-356.00001524E-9,-200.00000298E-3,
,,,-354.00000797E-9,-400.00000596E-3,
,,,-352.00000070E-9,-400.00000596E-3,
,,,-349.99999343E-9,200.00000298E-3,
Source,CH2,,-348.00001458E-9,-200.00000298E-3,
Vertical Units,Volts,,-346.00000731E-9,400.00000596E-3,
Vertical Scale,5.00000007,,-344.00000004E-9,200.00000298E-3,
Vertical Offset,0,,-341.99999277E-9,400.00000596E-3,
Horizontal Units,s,,-340.00001392E-9,400.00000596E-3,
Horizontal Scale,499.999985859E-9,,-338.00000665E-9,0.0,
Pt Fmt,Y,,-335.99999938E-9,-200.00000298E-3,
Yzero,-2.4400000,,-333.99999211E-9,0.0,
Probe Atten,10.0000000,,-332.00001326E-9,400.00000596E-3,
,,,-330.00000599E-9,400.00000596E-3,
Note,TDS 1001B - 11:38:23   17.04.2023,,-327.99999872E-9,0.0,
,,,-325.99999145E-9,-200.00000298E-3,
,,,-324.00001260E-9,0.0,
,,,-322.00000533E-9,200.00000298E-3,
,,,-319.99999806E-9,0.0,
,,,-317.99999078E-9,200.00000298E-3,
,,,-316.00001194E-9,0.0,
,,,-314.00000466E-9,-200.00000298E-3,
,,,-311.99999739E-9,-200.00000298E-3,
,,,-309.99999012E-9,-200.00000298E-3,
,,,-308.00001127E-9,0.0,
,,,-306.00000400E-9,-200.00000298E-3,
,,,-303.99999673E-9,-600.000023842E-3,
,,,-301.99998946E-9,0.0,
,,,-300.00001061E-9,200.00000298E-3,
,,,-298.00000334E-9,0.0,
,,,-295.99999607E-9,0.0,
,,,-294.00001722E-9,200.00000298E-3,
,,,-292.00000995E-9,400.00000596E-3,
,,,-290.00000268E-9,200.00000298E-3,
,,,-287.99999541E-9,0.0,
,,,-286.00001656E-9,-200.00000298E-3,
,,,-284.00000929E-9,200.00000298E-3,
,,,-282.00000202E-9,200.00000298E-3,
,,,-279.99999475E-9,200.00000298E-3,
,,,-278.00001590E-9,0.0,
,,,-276.00000863E-9,400.00000596E-3,
,,,-274.00000135E-9,0.0,
,,,-271.99999408E-9,0.0,
,,,-270.00001523E-9,200.00000298E-3,
,,,-268.00000796E-9,200.00000298E-3,
,,,-266.00000069E-9,200.00000298E-3,
,,,-263.99999342E-9,200.00000298E-3,
,,,-262.00001457E-9,0.0,
,,,-260.00000730E-9,0.0,
,,,-258.00000003E-9,200.00000298E-3,
,,,-255.99999276E-9,-200.00000298E-3,
,,,-254.00001391E-9,0.0,
,,,-252.00000664E-9,200.00000298E-3,
,,,-249.99999937E-9,200.00000298E-3,
,,,-247.99999210E-9,200.00000298E-3,
,,,-246.00001325E-9,0.0,
,,,-244.00000598E-9,400.00000596E-3,
,,,-241.99999871E-9,200.00000298E-3,
,,,-239.99999144E-9,200.00000298E-3,
,,,-237.99999838E-9,0.0,
,,,-236.00000532E-9,0.0,
,,,-233.99999804E-9,0.0,
,,,-232.00000498E-9,0.0,
,,,-230.00001192E-9,200.00000298E-3,
,,,-228.00000465E-9,400.00000596E-3,
,,,-226.00001159E-9,0.0,
,,,-224.00000432E-9,200.00000298E-3,
,,,-222.00001126E-9,0.0,
,,,-220.00000399E-9,0.0,
,,,-218.00001093E-9,0.0,
,,,-216.00000366E-9,0.0,
,,,-214.00001060E-9,0.0,
,,,-212.00000333E-9,0.0,
,,,-210.00001027E-9,200.00000298E-3,
,,,-208.00000300E-9,400.00000596E-3,
,,,-206.00000994E-9,-200.00000298E-3,
,,,-204.00000267E-9,0.0,
,,,-202.00000961E-9,200.00000298E-3,
,,,-200.00000234E-9,0.0,
,,,-198.00000928E-9,400.00000596E-3,
,,,-196.00000201E-9,0.0,
,,,-194.00000895E-9,400.00000596E-3,
,,,-192.00000168E-9,600.000023842E-3,
,,,-190.00000862E-9,-200.00000298E-3,
,,,-188.00000134E-9,-200.00000298E-3,
,,,-186.00000828E-9,0.0,
,,,-184.00000101E-9,200.00000298E-3,
,,,-182.00000795E-9,200.00000298E-3,
,,,-180.00000068E-9,600.000023842E-3,
,,,-178.00000762E-9,400.00000596E-3,
,,,-176.00000035E-9,400.00000596E-3,
,,,-174.00000729E-9,400.00000596E-3,
,,,-172.00000002E-9,400.00000596E-3,
,,,-170.00000696E-9,200.00000298E-3,
,,,-168.00001390E-9,200.00000298E-3,
,,,-166.00000663E-9,0.0,
,,,-164.00001357E-9,0.0,
,,,-162.00000630E-9,400.00000596E-3,
,,,-160.00001324E-9,200.00000298E-3,
,,,-158.00000597E-9,200.00000298E-3,
,,,-156.00001291E-9,0.0,
,,,-154.00000564E-9,-200.00000298E-3,
,,,-152.00001258E-9,400.00000596E-3,
,,,-150.00000531E-9,0.0,
,,,-148.0000122E-9,400.00000596E-3,
,,,-146.0000050E-9,600.000023842E-3,
,,,-144.0000119E-9,400.00000596E-3,
,,,-142.0000046E-9,600.000023842E-3,
,,,-140.0000116E-9,200.00000298E-3,
,,,-138.0000043E-9,200.00000298E-3,
,,,-136.0000113E-9,400.00000596E-3,
,,,-134.0000040E-9,600.000023842E-3,
,,,-132.0000109E-9,600.000023842E-3,
,,,-130.0000037E-9,400.00000596E-3,
,,,-128.0000106E-9,400.00000596E-3,
,,,-126.0000033E-9,400.00000596E-3,
,,,-124.0000103E-9,600.000023842E-3,
,,,-122.0000030E-9,200.00000298E-3,
,,,-120.0000099E-9,800.000011921E-3,
,,,-118.0000098E-9,400.00000596E-3,
,,,-116.0000096E-9,600.000023842E-3,
,,,-114.0000094E-9,200.00000298E-3,
,,,-112.0000093E-9,400.00000596E-3,
,,,-110.0000091E-9,400.00000596E-3,
,,,-108.0000089E-9,0.0,
,,,-106.0000088E-9,200.00000298E-3,
,,,-104.0000086E-9,400.00000596E-3,
,,,-102.0000084E-9,600.000023842E-3,
,,,-100.0000083E-9,600.000023842E-3,
,,,-98.000008109E-9,400.00000596E-3,
,,,-96.000007943E-9,600.000023842E-3,
,,,-94.000007778E-9,600.000023842E-3,
,,,-92.000007612E-9,800.000011921E-3,
,,,-90.000007447E-9,600.000023842E-3,
,,,-88.000007281E-9,400.00000596E-3,
,,,-86.000007116E-9,800.000011921E-3,
,,,-84.000006950E-9,800.000011921E-3,
,,,-82.000006785E-9,600.000023842E-3,
,,,-80.000006619E-9,600.000023842E-3,
,,,-78.000006454E-9,600.000023842E-3,
,,,-76.000006288E-9,600.000023842E-3,
,,,-74.000006123E-9,200.00000298E-3,
,,,-72.000005957E-9,600.000023842E-3,
,,,-70.000012897E-9,600.000023842E-3,
,,,-68.000012732E-9,600.000023842E-3,
,,,-66.000012566E-9,800.000011921E-3,
,,,-64.000012401E-9,400.00000596E-3,
,,,-62.000012235E-9,800.000011921E-3,
,,,-60.000012070E-9,1.000000,
,,,-58.000008352E-9,400.00000596E-3,
,,,-56.000011739E-9,600.000023842E-3,
,,,-54.00001157E-9,1.2000000,
,,,-52.00001141E-9,1.000000,
,,,-50.00001124E-9,1.000000,
,,,-48.00001108E-9,1.2000000,
,,,-46.00001091E-9,1.000000,
,,,-44.00001075E-9,800.000011921E-3,
,,,-42.00001058E-9,1.000000,
,,,-40.00001042E-9,1.000000,
,,,-38.00001025E-9,800.000011921E-3,
,,,-36.00001008E-9,800.000011921E-3,
,,,-34.00000992E-9,1.000000,
,,,-32.00000975E-9,1.2000000,
,,,-30.00000959E-9,1.4000000,
,,,-28.00001120E-9,1.2000000,
,,,-26.00001103E-9,1.000000,
,,,-24.00001087E-9,800.000011921E-3,
,,,-22.00001070E-9,800.000011921E-3,
,,,-20.0000105E-9,1.000000,
,,,-18.0000104E-9,1.000000,
,,,-16.0000120E-9,1.000000,
,,,-14.0000109E-9,1.000000,
,,,-12.0000117E-9,1.2000000,
,,,-10.0000115E-9,1.4000000,
,,,-8.000011320E-9,800.000011921E-3,
,,,-6.00001115E-9,1.2000000,
,,,-4.00001143E-9,1.2000000,
,,,-2.0000115E-9,1.2000000,
,,,-11.5463193E-15,1.6000000,
,,,1.9999884E-9,1.4000000,
,,,3.99998834E-9,1.8000001,
,,,5.99998806E-9,1.6000000,
,,,7.999988227E-9,1.2000000,
,,,9.999988393E-9,1.2000000,
,,,11.9999886E-9,1.8000001,
,,,13.9999878E-9,1.6000000,
,,,15.9999871E-9,1.6000000,
,,,17.9999873E-9,2.0000000,
,,,19.9999874E-9,2.0000000,
,,,21.99998761E-9,1.8000001,
,,,23.99998777E-9,2.0000000,
,,,25.99998794E-9,1.8000001,
,,,27.99998811E-9,1.6000000,
,,,29.99998827E-9,1.6000000,
,,,31.99998844E-9,1.6000000,
,,,33.99998860E-9,1.4000000,
,,,35.99998877E-9,2.0000000,
,,,37.99998893E-9,1.6000000,
,,,39.99998910E-9,1.4000000,
,,,41.99998571E-9,1.8000001,
,,,43.99998588E-9,1.6000000,
,,,45.99998604E-9,2.0000000,
,,,47.99998621E-9,1.8000001,
,,,49.99998637E-9,2.2000000,
,,,51.99998654E-9,2.2000000,
,,,53.99998670E-9,2.2000000,
,,,55.999986870E-9,2.4000001,
,,,57.999987035E-9,2.4000001,
,,,59.999983648E-9,2.4000001,
,,,61.999983814E-9,2.2000000,
,,,63.999983979E-9,2.4000001,
,,,65.999984145E-9,2.4000001,
,,,67.999984310E-9,2.4000001,
,,,69.999984476E-9,2.2000000,
,,,71.999984641E-9,2.2000000,
,,,73.999984807E-9,2.2000000,
,,,75.999984972E-9,2.4000001,
,,,77.999985137E-9,2.6000001,
,,,79.999985303E-9,2.0000000,
,,,81.999985468E-9,2.2000000,
,,,83.999985634E-9,2.4000001,
,,,85.999985799E-9,2.4000001,
,,,87.999985965E-9,2.79999995,
,,,89.999986130E-9,2.4000001,
,,,91.999986296E-9,2.4000001,
,,,93.999986461E-9,3.00000000,
,,,95.999986627E-9,3.00000000,
