Sourcefile	20230123 155844 Faraday Airdemo Scan Analog.qmp
24,16	-1,600038e-013
24,19	-1,586081e-013
24,22	-1,601355e-013
24,25	-1,663279e-013
24,28	-1,743622e-013
24,31	-1,798492e-013
24,34	-1,814119e-013
24,38	-1,802080e-013
24,41	-1,778095e-013
24,44	-1,756357e-013
24,47	-1,749694e-013
24,50	-1,766085e-013
24,53	-1,795508e-013
24,56	-1,806978e-013
24,59	-1,780313e-013
24,63	-1,725115e-013
24,66	-1,657871e-013
24,69	-1,594690e-013
24,72	-1,559465e-013
24,75	-1,566898e-013
24,78	-1,608753e-013
24,81	-1,654835e-013
24,84	-1,669508e-013
24,88	-1,650936e-013
24,91	-1,627172e-013
24,94	-1,607591e-013
24,97	-1,584902e-013
25,00	-1,569166e-013
25,03	-1,574689e-013
25,06	-1,589951e-013
25,09	-1,590334e-013
25,13	-1,575210e-013
25,16	-1,571264e-013
25,19	-1,593268e-013
25,22	-1,622731e-013
25,25	-1,637892e-013
25,28	-1,641227e-013
25,31	-1,644091e-013
25,34	-1,651002e-013
25,38	-1,669670e-013
25,41	-1,707748e-013
25,44	-1,752902e-013
25,47	-1,774850e-013
25,50	-1,754171e-013
25,53	-1,704917e-013
25,56	-1,649789e-013
25,59	-1,574289e-013
25,63	-1,444319e-013
25,66	-1,264134e-013
25,69	-1,077421e-013
25,72	-9,188897e-014
25,75	-7,888393e-014
25,78	-6,710505e-014
25,81	-5,645612e-014
25,84	-4,908928e-014
25,88	-4,692532e-014
25,91	-4,973614e-014
25,94	-5,581195e-014
25,97	-6,297498e-014
26,00	-6,870580e-014
26,03	-7,121873e-014
26,06	-7,104092e-014
26,09	-6,974696e-014
26,13	-6,822342e-014
26,16	-6,758729e-014
26,19	-6,925965e-014
26,22	-7,374389e-014
26,25	-8,091696e-014
26,28	-9,035321e-014
26,31	-1,002444e-013
26,34	-1,077713e-013
26,38	-1,123232e-013
26,41	-1,171116e-013
26,44	-1,257081e-013
26,47	-1,380226e-013
26,50	-1,510005e-013
26,53	-1,617020e-013
26,56	-1,683913e-013
26,59	-1,693819e-013
26,63	-1,625956e-013
26,66	-1,476724e-013
26,69	-1,280189e-013
26,72	-1,096609e-013
26,75	-9,802654e-014
26,78	-9,518010e-014
26,81	-9,830963e-014
26,84	-1,009042e-013
26,88	-9,824484e-014
26,91	-9,216425e-014
26,94	-8,773010e-014
26,97	-8,681489e-014
27,00	-8,758991e-014
27,03	-8,783610e-014
27,06	-8,622927e-014
27,09	-8,141029e-014
27,13	-7,219618e-014
27,16	-6,016764e-014
27,19	-5,006233e-014
27,22	-4,453495e-014
27,25	-4,047351e-014
27,28	-3,184540e-014
27,31	-1,217595e-014
27,34	2,559637e-014
27,38	9,165390e-014
27,41	2,221623e-013
27,44	5,728557e-013
27,47	1,678945e-012
27,50	4,892288e-012
27,53	1,253203e-011
27,56	2,685965e-011
27,59	4,801452e-011
27,63	7,303810e-011
27,66	9,754605e-011
27,69	1,183662e-010
27,72	1,345399e-010
27,75	1,465480e-010
27,78	1,552849e-010
27,81	1,615748e-010
27,84	1,660381e-010
27,88	1,690595e-010
27,91	1,708458e-010
27,94	1,715605e-010
27,97	1,713978e-010
28,00	1,704880e-010
28,03	1,687860e-010
28,06	1,661737e-010
28,09	1,626042e-010
28,13	1,579600e-010
28,16	1,518609e-010
28,19	1,440767e-010
28,22	1,353880e-010
28,25	1,274647e-010
28,28	1,212755e-010
28,31	1,160155e-010
28,34	1,099441e-010
28,38	1,017966e-010
28,41	9,121009e-011
28,44	7,822261e-011
28,47	6,284994e-011
28,50	4,565630e-011
28,53	2,873674e-011
28,56	1,512952e-011
28,59	6,606259e-012
28,63	2,560836e-012
28,66	1,154533e-012
28,69	8,507769e-013
28,72	8,759779e-013
28,75	9,589442e-013
28,78	1,033131e-012
28,81	1,091062e-012
28,84	1,133141e-012
28,88	1,158207e-012
28,91	1,169293e-012
28,94	1,173304e-012
28,97	1,173905e-012
29,00	1,169563e-012
29,03	1,157176e-012
29,06	1,135626e-012
29,09	1,106429e-012
29,13	1,070296e-012
29,16	1,024264e-012
29,19	9,659436e-013
29,22	9,003878e-013
29,25	8,382343e-013
29,28	7,858488e-013
29,31	7,410589e-013
29,34	6,974048e-013
29,38	6,467286e-013
29,41	5,797627e-013
29,44	4,919967e-013
29,47	3,913901e-013
29,50	3,010593e-013
29,53	2,580178e-013
29,56	3,031250e-013
29,59	4,561054e-013
29,63	6,952390e-013
29,66	9,675869e-013
29,69	1,221690e-012
29,72	1,431056e-012
29,75	1,592482e-012
29,78	1,712631e-012
29,81	1,800161e-012
29,84	1,862599e-012
29,88	1,903934e-012
29,91	1,926580e-012
29,94	1,934823e-012
29,97	1,932972e-012
30,00	1,922574e-012
30,03	1,903596e-012
30,06	1,875474e-012
30,09	1,836719e-012
30,13	1,785198e-012
30,16	1,717897e-012
30,19	1,632204e-012
30,22	1,531945e-012
30,25	1,430717e-012
30,28	1,342757e-012
30,31	1,269764e-012
30,34	1,199373e-012
30,38	1,114550e-012
30,41	1,002930e-012
30,44	8,582604e-013
30,47	6,773987e-013
30,50	4,662813e-013
30,53	2,503428e-013
30,56	6,664883e-014
30,59	-5,990159e-014
30,63	-1,291154e-013
30,66	-1,568937e-013
30,69	-1,610697e-013
30,72	-1,553888e-013
30,75	-1,489768e-013
30,78	-1,463300e-013
30,81	-1,481451e-013
30,84	-1,525545e-013
30,88	-1,569349e-013
30,91	-1,599686e-013
30,94	-1,610467e-013
30,97	-1,590381e-013
31,00	-1,540780e-013
31,03	-1,484178e-013
31,06	-1,442792e-013
31,09	-1,432009e-013
31,13	-1,462232e-013
31,16	-1,516935e-013
31,19	-1,540375e-013
31,22	-1,476166e-013
31,25	-1,327498e-013
31,28	-1,158690e-013
31,31	-1,013202e-013
31,34	-8,460812e-014
31,38	-5,437475e-014
31,41	1,355740e-014
31,44	2,042130e-013
31,47	7,756599e-013
31,50	2,285568e-012
31,53	5,530366e-012
31,56	1,108786e-011
31,59	1,870725e-011
31,63	2,723704e-011
31,66	3,529906e-011
31,69	4,202488e-011
31,72	4,722427e-011
31,75	5,110025e-011
31,78	5,393951e-011
31,81	5,597325e-011
31,84	5,736634e-011
31,88	5,824857e-011
31,91	5,872660e-011
31,94	5,887466e-011
31,97	5,873197e-011
32,00	5,830259e-011
32,03	5,756751e-011
32,06	5,653017e-011
32,09	5,522309e-011
32,13	5,360731e-011
32,16	5,151233e-011
32,19	4,885171e-011
32,22	4,593989e-011
32,25	4,333860e-011
32,28	4,125961e-011
32,31	3,933967e-011
32,34	3,704655e-011
32,38	3,408273e-011
32,41	3,038025e-011
32,44	2,590447e-011
32,47	2,062058e-011
32,50	1,476916e-011
32,53	9,128606e-012
32,56	4,685216e-012
32,59	1,915675e-012
32,63	5,646090e-013
32,66	5,252866e-014
32,69	-9,486476e-014
32,72	-1,233525e-013
32,75	-1,231337e-013
32,78	-1,206774e-013
32,81	-1,222525e-013
32,84	-1,259191e-013
32,88	-1,289584e-013
32,91	-1,322500e-013
32,94	-1,359007e-013
32,97	-1,363047e-013
33,00	-1,319792e-013
33,03	-1,272416e-013
33,06	-1,270346e-013
33,09	-1,306267e-013
33,13	-1,325315e-013
33,16	-1,302107e-013
33,19	-1,282518e-013
33,22	-1,322948e-013
33,25	-1,414144e-013
33,28	-1,492966e-013
33,31	-1,512093e-013
33,34	-1,478724e-013
33,38	-1,433209e-013
33,41	-1,409826e-013
33,44	-1,422998e-013
33,47	-1,463936e-013
33,50	-1,494575e-013
33,53	-1,469544e-013
33,56	-1,365189e-013
33,59	-1,173307e-013
33,63	-8,959786e-014
33,66	-5,597467e-014
33,69	-2,140511e-014
33,72	8,382911e-015
33,75	2,913800e-014
33,78	4,115777e-014
33,81	4,844878e-014
33,84	5,399180e-014
33,88	5,833043e-014
33,91	6,160582e-014
33,94	6,460745e-014
33,97	6,805530e-014
34,00	7,132635e-014
34,03	7,225122e-014
34,06	6,859560e-014
34,09	6,037019e-014
34,13	4,988539e-014
34,16	3,936715e-014
34,19	2,997712e-014
34,22	2,207743e-014
34,25	1,489168e-014
34,28	6,360475e-015
34,31	-6,102373e-015
34,34	-2,351569e-014
34,38	-4,337504e-014
34,41	-6,082733e-014
34,44	-7,339260e-014
34,47	-8,510055e-014
