Sourcefile	20230123 155844 Faraday Airdemo Scan Analog.qmp
3,13	-2,079951e-013
3,16	-2,089700e-013
3,19	-2,110933e-013
3,22	-2,129736e-013
3,25	-2,134490e-013
3,28	-2,098542e-013
3,31	-1,958918e-013
3,34	-1,607925e-013
3,38	-9,039459e-014
3,41	2,853979e-014
3,44	2,027300e-013
3,47	4,290395e-013
3,50	6,938196e-013
3,53	9,759948e-013
3,56	1,254299e-012
3,59	1,512755e-012
3,63	1,740792e-012
3,66	1,932932e-012
3,69	2,089511e-012
3,72	2,214306e-012
3,75	2,310680e-012
3,78	2,380190e-012
3,81	2,423447e-012
3,84	2,442564e-012
3,88	2,442676e-012
3,91	2,430312e-012
3,94	2,411014e-012
3,97	2,387129e-012
4,00	2,356412e-012
4,03	2,313308e-012
4,06	2,251771e-012
4,09	2,167675e-012
4,13	2,058393e-012
4,16	1,921258e-012
4,19	1,759450e-012
4,22	1,591932e-012
4,25	1,446257e-012
4,28	1,332785e-012
4,31	1,233508e-012
4,34	1,119531e-012
4,38	9,711328e-013
4,41	7,828461e-013
4,44	5,621925e-013
4,47	3,298335e-013
4,50	1,162974e-013
4,53	-4,968853e-014
4,56	-1,553271e-013
4,59	-2,082629e-013
4,63	-2,280854e-013
4,66	-2,333294e-013
4,69	-2,339484e-013
4,72	-2,325359e-013
4,75	-2,294922e-013
4,78	-2,259214e-013
4,81	-2,235402e-013
4,84	-2,232839e-013
4,88	-2,245521e-013
4,91	-2,265496e-013
4,94	-2,292872e-013
4,97	-2,326593e-013
5,00	-2,355030e-013
5,03	-2,351816e-013
5,06	-2,296950e-013
5,09	-2,216228e-013
5,13	-2,160044e-013
5,16	-2,142747e-013
5,19	-2,147609e-013
5,22	-2,163804e-013
5,25	-2,180808e-013
5,28	-2,182135e-013
5,31	-2,167340e-013
5,34	-2,160016e-013
5,38	-2,184455e-013
5,41	-2,236665e-013
5,44	-2,285418e-013
5,47	-2,307947e-013
5,50	-2,308360e-013
5,53	-2,293610e-013
5,56	-2,262974e-013
5,59	-2,230945e-013
5,63	-2,226050e-013
5,66	-2,256815e-013
5,69	-2,301113e-013
5,72	-2,332029e-013
5,75	-2,337735e-013
5,78	-2,314695e-013
5,81	-2,261830e-013
5,84	-2,192456e-013
5,88	-2,138065e-013
5,91	-2,123627e-013
5,94	-2,143032e-013
5,97	-2,169821e-013
6,00	-2,189692e-013
6,03	-2,215360e-013
6,06	-2,260350e-013
6,09	-2,306470e-013
6,13	-2,321512e-013
6,16	-2,297419e-013
6,19	-2,249170e-013
6,22	-2,199796e-013
6,25	-2,175168e-013
6,28	-2,187423e-013
6,31	-2,227352e-013
6,34	-2,282518e-013
6,38	-2,342331e-013
6,41	-2,385547e-013
6,44	-2,386149e-013
6,47	-2,337514e-013
6,50	-2,265953e-013
6,53	-2,204008e-013
6,56	-2,150306e-013
6,59	-2,086229e-013
6,63	-2,019789e-013
6,66	-1,972041e-013
6,69	-1,941190e-013
6,72	-1,914930e-013
6,75	-1,887026e-013
6,78	-1,852210e-013
6,81	-1,817833e-013
6,84	-1,803865e-013
6,88	-1,816558e-013
6,91	-1,845877e-013
6,94	-1,880734e-013
6,97	-1,912331e-013
7,00	-1,936518e-013
7,03	-1,954059e-013
7,06	-1,968273e-013
7,09	-1,989930e-013
7,13	-2,024855e-013
7,16	-2,055654e-013
7,19	-2,066959e-013
7,22	-2,075369e-013
7,25	-2,104076e-013
7,28	-2,147037e-013
7,31	-2,177680e-013
7,34	-2,177535e-013
7,38	-2,153994e-013
7,41	-2,136603e-013
7,44	-2,143131e-013
7,47	-2,153432e-013
7,50	-2,136629e-013
7,53	-2,095181e-013
7,56	-2,062821e-013
7,59	-2,060157e-013
7,63	-2,070050e-013
7,66	-2,069783e-013
7,69	-2,062721e-013
7,72	-2,056746e-013
7,75	-2,046126e-013
7,78	-2,031097e-013
7,81	-2,024425e-013
7,84	-2,037391e-013
7,88	-2,063665e-013
7,91	-2,070057e-013
7,94	-2,038841e-013
7,97	-2,009700e-013
8,00	-2,024594e-013
8,03	-2,069394e-013
8,06	-2,111206e-013
8,09	-2,143284e-013
8,13	-2,171020e-013
8,16	-2,191391e-013
8,19	-2,197649e-013
8,22	-2,188934e-013
8,25	-2,175653e-013
8,28	-2,175015e-013
8,31	-2,192010e-013
8,34	-2,211627e-013
8,38	-2,217330e-013
8,41	-2,207256e-013
8,44	-2,190713e-013
8,47	-2,178357e-013
8,50	-2,176630e-013
8,53	-2,184107e-013
8,56	-2,190921e-013
8,59	-2,190478e-013
8,63	-2,188311e-013
8,66	-2,186917e-013
8,69	-2,177891e-013
8,72	-2,162043e-013
8,75	-2,152184e-013
8,78	-2,156439e-013
8,81	-2,184120e-013
8,84	-2,245001e-013
8,88	-2,320440e-013
8,91	-2,369852e-013
8,94	-2,377994e-013
8,97	-2,365669e-013
9,00	-2,354011e-013
9,03	-2,336349e-013
9,06	-2,290902e-013
9,09	-2,223444e-013
9,13	-2,179422e-013
9,16	-2,187193e-013
9,19	-2,216749e-013
9,22	-2,228437e-013
9,25	-2,221156e-013
9,28	-2,207816e-013
9,31	-2,185317e-013
9,34	-2,152003e-013
9,38	-2,134472e-013
9,41	-2,164134e-013
9,44	-2,232249e-013
9,47	-2,305604e-013
9,50	-2,365101e-013
9,53	-2,395655e-013
9,56	-2,380069e-013
9,59	-2,322950e-013
9,63	-2,250071e-013
9,66	-2,188531e-013
9,69	-2,154143e-013
9,72	-2,146725e-013
9,75	-2,161406e-013
9,78	-2,193265e-013
9,81	-2,221336e-013
9,84	-2,217499e-013
9,88	-2,181521e-013
9,91	-2,143149e-013
9,94	-2,129316e-013
9,97	-2,142123e-013
10,00	-2,165121e-013
10,03	-2,181616e-013
10,06	-2,187691e-013
10,09	-2,191692e-013
10,13	-2,196863e-013
10,16	-2,193600e-013
10,19	-2,179385e-013
10,22	-2,173003e-013
10,25	-2,197034e-013
10,28	-2,249657e-013
10,31	-2,302632e-013
10,34	-2,326488e-013
10,38	-2,310038e-013
10,41	-2,265072e-013
10,44	-2,220496e-013
10,47	-2,197902e-013
10,50	-2,193082e-013
10,53	-2,192344e-013
10,56	-2,191825e-013
10,59	-2,193720e-013
10,63	-2,194878e-013
10,66	-2,181570e-013
10,69	-2,148107e-013
10,72	-2,118778e-013
10,75	-2,122601e-013
10,78	-2,157532e-013
10,81	-2,199842e-013
10,84	-2,222423e-013
10,88	-2,205813e-013
10,91	-2,163162e-013
10,94	-2,137057e-013
10,97	-2,153712e-013
11,00	-2,200573e-013
11,03	-2,245832e-013
11,06	-2,263854e-013
11,09	-2,250582e-013
11,13	-2,219355e-013
11,16	-2,185684e-013
11,19	-2,167783e-013
11,22	-2,182774e-013
11,25	-2,218228e-013
11,28	-2,230787e-013
11,31	-2,193957e-013
11,34	-2,130148e-013
11,38	-2,084015e-013
11,41	-2,068047e-013
11,44	-2,041491e-013
11,47	-1,959590e-013
11,50	-1,827895e-013
11,53	-1,673311e-013
11,56	-1,496985e-013
11,59	-1,292405e-013
11,63	-1,068130e-013
11,66	-8,376667e-014
11,69	-6,163213e-014
11,72	-4,224769e-014
11,75	-2,679131e-014
11,78	-1,577848e-014
11,81	-1,007729e-014
11,84	-9,713586e-015
11,88	-1,223375e-014
11,91	-1,411167e-014
11,94	-1,321419e-014
11,97	-1,013288e-014
12,00	-7,488120e-015
12,03	-7,885058e-015
12,06	-1,271028e-014
12,09	-2,129517e-014
12,13	-3,162095e-014
12,16	-4,328768e-014
12,19	-5,688933e-014
12,22	-7,027391e-014
12,25	-7,998071e-014
12,28	-8,577924e-014
12,31	-9,024065e-014
12,34	-9,594755e-014
12,38	-1,059455e-013
12,41	-1,241085e-013
12,44	-1,507145e-013
12,47	-1,786070e-013
12,50	-1,982480e-013
12,53	-2,058209e-013
12,56	-2,041868e-013
12,59	-1,991545e-013
12,63	-1,964694e-013
12,66	-1,986270e-013
12,69	-2,027674e-013
12,72	-2,045296e-013
12,75	-2,031796e-013
12,78	-2,004606e-013
12,81	-1,978762e-013
12,84	-1,962949e-013
12,88	-1,952369e-013
12,91	-1,937014e-013
12,94	-1,921482e-013
12,97	-1,912269e-013
13,00	-1,900789e-013
13,03	-1,875923e-013
13,06	-1,840398e-013
13,09	-1,813185e-013
13,13	-1,805292e-013
13,16	-1,795385e-013
13,19	-1,760316e-013
13,22	-1,711528e-013
13,25	-1,664887e-013
13,28	-1,608446e-013
13,31	-1,531743e-013
13,34	-1,442095e-013
13,38	-1,309846e-013
13,41	-9,425130e-014
13,44	2,947571e-014
13,47	3,944627e-013
13,50	1,279520e-012
13,53	3,035607e-012
13,56	5,871162e-012
13,59	9,541428e-012
13,63	1,331100e-011
13,66	1,646006e-011
13,69	1,879384e-011
13,72	2,051413e-011
13,75	2,182052e-011
13,78	2,279398e-011
13,81	2,346680e-011
13,84	2,386490e-011
13,88	2,402496e-011
13,91	2,401177e-011
13,94	2,390231e-011
13,97	2,373269e-011
14,00	2,347078e-011
14,03	2,305595e-011
14,06	2,245348e-011
14,09	2,164967e-011
14,13	2,060961e-011
14,16	1,930932e-011
14,19	1,786169e-011
14,22	1,653598e-011
14,25	1,552860e-011
14,28	1,474043e-011
14,31	1,386806e-011
14,34	1,268017e-011
14,38	1,118034e-011
14,41	9,539625e-012
14,44	7,858532e-012
14,47	6,066527e-012
14,50	4,156852e-012
14,53	2,382356e-012
14,56	1,071478e-012
14,59	3,338676e-013
14,63	2,722312e-014
14,66	-6,133784e-014
14,69	-7,460275e-014
14,72	-7,275779e-014
14,75	-7,173418e-014
14,78	-7,203624e-014
14,81	-7,234388e-014
14,84	-7,218565e-014
14,88	-7,046087e-014
14,91	-6,637818e-014
14,94	-6,159998e-014
14,97	-6,021171e-014
15,00	-6,512982e-014
15,03	-7,437148e-014
15,06	-8,317269e-014
15,09	-8,935207e-014
15,13	-9,482678e-014
15,16	-1,028413e-013
15,19	-1,130763e-013
15,22	-1,197152e-013
15,25	-1,184434e-013
15,28	-1,131408e-013
15,31	-1,111286e-013
15,34	-1,150365e-013
15,38	-1,204350e-013
15,41	-1,160601e-013
15,44	-7,991267e-014
15,47	3,171934e-014
15,50	2,896374e-013
15,53	7,674100e-013
15,56	1,491017e-012
15,59	2,404358e-012
15,63	3,384546e-012
15,66	4,300212e-012
15,69	5,068722e-012
15,72	5,668281e-012
15,75	6,113050e-012
15,78	6,429911e-012
15,81	6,647224e-012
15,84	6,786391e-012
15,88	6,859848e-012
15,91	6,879175e-012
15,94	6,859985e-012
15,97	6,813894e-012
16,00	6,740081e-012
16,03	6,629979e-012
16,06	6,476322e-012
16,09	6,270586e-012
16,13	5,995514e-012
16,16	5,638796e-012
16,19	5,227472e-012
16,22	4,833001e-012
16,25	4,517020e-012
16,28	4,276099e-012
16,31	4,051049e-012
16,34	3,774492e-012
16,38	3,400301e-012
16,41	2,910797e-012
16,44	2,319142e-012
16,47	1,669722e-012
16,50	1,039390e-012
16,53	5,272865e-013
16,56	2,075849e-013
16,59	7,972523e-014
16,63	8,000004e-014
16,66	1,357493e-013
16,69	2,001899e-013
16,72	2,537807e-013
16,75	2,920958e-013
16,78	3,168012e-013
16,81	3,329488e-013
16,84	3,459353e-013
16,88	3,565184e-013
16,91	3,611500e-013
16,94	3,580676e-013
16,97	3,499454e-013
17,00	3,408346e-013
17,03	3,327072e-013
17,06	3,246468e-013
17,09	3,139728e-013
17,13	2,968115e-013
17,16	2,700917e-013
17,19	2,362382e-013
17,22	2,026809e-013
17,25	1,747461e-013
17,28	1,524276e-013
17,31	1,333530e-013
17,34	1,151263e-013
17,38	9,526634e-014
17,41	7,028960e-014
17,44	3,680583e-014
17,47	-1,728692e-015
17,50	-2,737547e-014
17,53	-9,255007e-015
17,56	8,159501e-014
17,59	2,512191e-013
17,63	4,752191e-013
17,66	7,142202e-013
17,69	9,337001e-013
17,72	1,112113e-012
17,75	1,243035e-012
17,78	1,333737e-012
17,81	1,396245e-012
17,84	1,438483e-012
17,88	1,463685e-012
17,91	1,473941e-012
17,94	1,472165e-012
17,97	1,461243e-012
18,00	1,442030e-012
18,03	1,413682e-012
18,06	1,376295e-012
18,09	1,330988e-012
18,13	1,275945e-012
18,16	1,204863e-012
18,19	1,114532e-012
18,22	1,016042e-012
18,25	9,315179e-013
18,28	8,732614e-013
18,31	8,307103e-013
18,34	7,808689e-013
18,38	7,068730e-013
18,41	6,062225e-013
18,44	4,845401e-013
18,47	3,455893e-013
18,50	1,940475e-013
18,53	4,666146e-014
18,56	-7,059230e-014
18,59	-1,417663e-013
18,63	-1,725439e-013
18,66	-1,812637e-013
18,69	-1,833698e-013
18,72	-1,848726e-013
18,75	-1,855957e-013
18,78	-1,844420e-013
18,81	-1,812820e-013
18,84	-1,770711e-013
18,88	-1,740409e-013
18,91	-1,742530e-013
18,94	-1,771505e-013
18,97	-1,797177e-013
19,00	-1,803171e-013
19,03	-1,812636e-013
19,06	-1,850251e-013
19,09	-1,894300e-013
19,13	-1,902543e-013
19,16	-1,870270e-013
19,19	-1,837389e-013
19,22	-1,843669e-013
19,25	-1,877812e-013
19,28	-1,887435e-013
19,31	-1,849346e-013
19,34	-1,792447e-013
19,38	-1,746108e-013
19,41	-1,701190e-013
19,44	-1,587121e-013
19,47	-1,209074e-013
19,50	-2,177261e-014
19,53	1,769615e-013
19,56	4,913967e-013
19,59	8,947645e-013
19,63	1,325305e-012
19,66	1,720967e-012
19,69	2,046787e-012
19,72	2,295854e-012
19,75	2,477741e-012
19,78	2,606626e-012
19,81	2,692831e-012
19,84	2,743081e-012
19,88	2,764999e-012
19,91	2,767520e-012
19,94	2,758431e-012
19,97	2,740790e-012
20,00	2,710658e-012
20,03	2,659985e-012
20,06	2,580883e-012
20,09	2,468259e-012
20,13	2,321326e-012
20,16	2,145851e-012
20,19	1,962708e-012
20,22	1,807873e-012
20,25	1,703999e-012
20,28	1,634133e-012
20,31	1,556961e-012
20,34	1,442144e-012
20,38	1,283567e-012
20,41	1,086199e-012
20,44	8,513231e-013
20,47	5,829997e-013
20,50	3,090255e-013
20,53	7,832529e-014
20,56	-7,460731e-014
20,59	-1,536304e-013
20,63	-1,871074e-013
20,66	-2,009295e-013
20,69	-2,067512e-013
20,72	-2,072003e-013
20,75	-2,038370e-013
20,78	-1,995014e-013
20,81	-1,970213e-013
20,84	-1,973110e-013
20,88	-1,991144e-013
20,91	-2,010746e-013
20,94	-2,029590e-013
20,97	-2,046915e-013
21,00	-2,054677e-013
21,03	-2,039650e-013
21,06	-2,000679e-013
21,09	-1,964930e-013
21,13	-1,965521e-013
21,16	-2,001073e-013
21,19	-2,036798e-013
21,22	-2,047876e-013
21,25	-2,043933e-013
21,28	-2,047637e-013
21,31	-2,065180e-013
21,34	-2,081661e-013
21,38	-2,083582e-013
21,41	-2,077207e-013
21,44	-2,071014e-013
21,47	-2,057417e-013
21,50	-2,029714e-013
21,53	-1,996649e-013
21,56	-1,972829e-013
21,59	-1,969566e-013
21,63	-1,985031e-013
21,66	-1,995404e-013
21,69	-1,972985e-013
21,72	-1,916524e-013
21,75	-1,850854e-013
21,78	-1,797377e-013
21,81	-1,760778e-013
21,84	-1,746393e-013
21,88	-1,767687e-013
21,91	-1,820503e-013
21,94	-1,864044e-013
21,97	-1,855804e-013
22,00	-1,803741e-013
22,03	-1,760066e-013
22,06	-1,768413e-013
22,09	-1,829079e-013
22,13	-1,905205e-013
22,16	-1,954270e-013
22,19	-1,952863e-013
22,22	-1,902492e-013
22,25	-1,826543e-013
22,28	-1,753856e-013
22,31	-1,701847e-013
22,34	-1,679965e-013
22,38	-1,693781e-013
22,41	-1,740903e-013
22,44	-1,814599e-013
22,47	-1,905230e-013
22,50	-1,992599e-013
22,53	-2,048826e-013
22,56	-2,052945e-013
22,59	-2,009267e-013
22,63	-1,959621e-013
22,66	-1,955627e-013
22,69	-2,004290e-013
22,72	-2,056883e-013
22,75	-2,060964e-013
22,78	-2,013624e-013
22,81	-1,956245e-013
22,84	-1,925443e-013
22,88	-1,921735e-013
22,91	-1,927774e-013
22,94	-1,937631e-013
22,97	-1,951735e-013
23,00	-1,960327e-013
23,03	-1,949747e-013
23,06	-1,923364e-013
23,09	-1,904689e-013
23,13	-1,907599e-013
23,16	-1,917663e-013
23,19	-1,917681e-013
23,22	-1,911037e-013
23,25	-1,913048e-013
23,28	-1,941074e-013
23,31	-2,000875e-013
23,34	-2,067251e-013
23,38	-2,107947e-013
23,41	-2,124997e-013
23,44	-2,134091e-013
23,47	-2,121536e-013
23,50	-2,065729e-013
23,53	-1,981436e-013
23,56	-1,912195e-013
23,59	-1,896041e-013
23,63	-1,940240e-013
23,66	-2,013230e-013
23,69	-2,070162e-013
23,72	-2,090946e-013
23,75	-2,086074e-013
23,78	-2,069096e-013
23,81	-2,044298e-013
23,84	-2,025123e-013
23,88	-2,030513e-013
23,91	-2,054394e-013
23,94	-2,065463e-013
23,97	-2,040960e-013
24,00	-1,987206e-013
24,03	-1,935284e-013
24,06	-1,924631e-013
24,09	-1,963039e-013
24,13	-2,007239e-013
24,16	-2,017122e-013
24,19	-1,997628e-013
24,22	-1,974076e-013
24,25	-1,973979e-013
24,28	-2,013258e-013
24,31	-2,068068e-013
24,34	-2,095906e-013
24,38	-2,081201e-013
24,41	-2,037836e-013
24,44	-1,995570e-013
24,47	-1,984667e-013
24,50	-2,011281e-013
24,53	-2,054318e-013
24,56	-2,083035e-013
24,59	-2,075582e-013
24,63	-2,037999e-013
24,66	-1,993012e-013
24,69	-1,949219e-013
24,72	-1,910855e-013
24,75	-1,891143e-013
24,78	-1,889179e-013
24,81	-1,889916e-013
24,84	-1,892766e-013
24,88	-1,906101e-013
24,91	-1,918802e-013
24,94	-1,908465e-013
24,97	-1,879779e-013
25,00	-1,870847e-013
25,03	-1,908759e-013
25,06	-1,970546e-013
25,09	-2,004642e-013
25,13	-1,982990e-013
25,16	-1,920379e-013
25,19	-1,858873e-013
25,22	-1,835569e-013
25,25	-1,845872e-013
25,28	-1,853910e-013
25,31	-1,853300e-013
25,34	-1,878953e-013
25,38	-1,949541e-013
25,41	-2,036421e-013
25,44	-2,093003e-013
25,47	-2,100759e-013
25,50	-2,072695e-013
25,53	-2,014036e-013
25,56	-1,927826e-013
25,59	-1,849033e-013
25,63	-1,808259e-013
25,66	-1,788548e-013
25,69	-1,766698e-013
25,72	-1,752100e-013
25,75	-1,754015e-013
25,78	-1,750591e-013
25,81	-1,707260e-013
25,84	-1,616751e-013
25,88	-1,515845e-013
25,91	-1,454177e-013
25,94	-1,457248e-013
25,97	-1,522389e-013
26,00	-1,620108e-013
26,03	-1,703852e-013
26,06	-1,742946e-013
26,09	-1,737285e-013
26,13	-1,708610e-013
26,16	-1,687117e-013
26,19	-1,683783e-013
26,22	-1,683297e-013
26,25	-1,678447e-013
26,28	-1,682572e-013
26,31	-1,700714e-013
26,34	-1,717709e-013
26,38	-1,721609e-013
26,41	-1,724814e-013
26,44	-1,753113e-013
26,47	-1,814792e-013
26,50	-1,890901e-013
26,53	-1,953708e-013
26,56	-1,977961e-013
26,59	-1,945014e-013
26,63	-1,859309e-013
26,66	-1,750475e-013
26,69	-1,652278e-013
26,72	-1,584360e-013
26,75	-1,545350e-013
26,78	-1,518650e-013
26,81	-1,486354e-013
26,84	-1,441917e-013
26,88	-1,393461e-013
26,91	-1,354670e-013
26,94	-1,330387e-013
26,97	-1,308336e-013
27,00	-1,271247e-013
27,03	-1,216575e-013
27,06	-1,151727e-013
27,09	-1,080417e-013
27,13	-1,011121e-013
27,16	-9,579194e-014
27,19	-9,138071e-014
27,22	-8,418291e-014
27,25	-6,930987e-014
27,28	-4,268489e-014
27,31	-1,952270e-015
27,34	5,617069e-014
27,38	1,422208e-013
27,41	2,957248e-013
27,44	6,885070e-013
27,47	1,971580e-012
27,50	5,989136e-012
27,53	1,633814e-011
27,56	3,726688e-011
27,59	7,034719e-011
27,63	1,118756e-010
27,66	1,546309e-010
27,69	1,924239e-010
27,72	2,225901e-010
27,75	2,452067e-010
27,78	2,614746e-010
27,81	2,727884e-010
27,84	2,803211e-010
27,88	2,848694e-010
27,91	2,869385e-010
27,94	2,869594e-010
27,97	2,853971e-010
28,00	2,825791e-010
28,03	2,784949e-010
28,06	2,729522e-010
28,09	2,658349e-010
28,13	2,568968e-010
28,16	2,454015e-010
28,19	2,308079e-010
28,22	2,145214e-010
28,25	1,999838e-010
28,28	1,895042e-010
28,31	1,816183e-010
28,34	1,726534e-010
28,38	1,599740e-010
28,41	1,430046e-010
28,44	1,221194e-010
28,47	9,770570e-011
28,50	7,085451e-011
28,53	4,470530e-011
28,56	2,368548e-011
28,59	1,043537e-011
28,63	4,109426e-012
28,66	1,929179e-012
28,69	1,496660e-012
28,72	1,579542e-012
28,75	1,742137e-012
28,78	1,876746e-012
28,81	1,972029e-012
28,84	2,035314e-012
28,88	2,074097e-012
28,91	2,093892e-012
28,94	2,097284e-012
28,97	2,085188e-012
29,00	2,059921e-012
29,03	2,025181e-012
29,06	1,984124e-012
29,09	1,937200e-012
29,13	1,878913e-012
29,16	1,798449e-012
29,19	1,689078e-012
29,22	1,560215e-012
29,25	1,436907e-012
29,28	1,340391e-012
29,31	1,268711e-012
29,34	1,201023e-012
29,38	1,117208e-012
29,41	1,007076e-012
29,44	8,657520e-013
29,47	6,926451e-013
29,50	5,038455e-013
29,53	3,428685e-013
29,56	2,661105e-013
29,59	3,085510e-013
29,63	4,605517e-013
29,66	6,743658e-013
29,69	8,933946e-013
29,72	1,079972e-012
29,75	1,221559e-012
29,78	1,320870e-012
29,81	1,386488e-012
29,84	1,427930e-012
29,88	1,452223e-012
29,91	1,463241e-012
29,94	1,464405e-012
29,97	1,459154e-012
30,00	1,447595e-012
30,03	1,426525e-012
30,06	1,394360e-012
30,09	1,352928e-012
30,13	1,303171e-012
30,16	1,241582e-012
30,19	1,164420e-012
30,22	1,076951e-012
30,25	9,949478e-013
30,28	9,318648e-013
30,31	8,843719e-013
30,34	8,341355e-013
30,38	7,642973e-013
30,41	6,701543e-013
30,44	5,533190e-013
30,47	4,143722e-013
30,50	2,585335e-013
30,53	1,040486e-013
30,56	-2,369634e-014
30,59	-1,086029e-013
30,63	-1,525036e-013
30,66	-1,695795e-013
30,69	-1,750575e-013
30,72	-1,776017e-013
30,75	-1,797440e-013
30,78	-1,823060e-013
30,81	-1,853867e-013
30,84	-1,875281e-013
30,88	-1,872837e-013
30,91	-1,839734e-013
30,94	-1,777318e-013
30,97	-1,715846e-013
31,00	-1,703917e-013
31,03	-1,754204e-013
31,06	-1,824136e-013
31,09	-1,856739e-013
31,13	-1,828150e-013
31,16	-1,759333e-013
31,19	-1,687717e-013
31,22	-1,633618e-013
31,25	-1,589148e-013
31,28	-1,524748e-013
31,31	-1,412750e-013
31,34	-1,244465e-013
31,38	-1,002023e-013
31,41	-5,524268e-014
31,44	6,834621e-014
31,47	4,600355e-013
31,50	1,575057e-012
31,53	4,173842e-012
31,56	9,022925e-012
31,59	1,625215e-011
31,63	2,493616e-011
31,66	3,353721e-011
31,69	4,086631e-011
31,72	4,654835e-011
31,75	5,074795e-011
31,78	5,375291e-011
31,81	5,580167e-011
31,84	5,708068e-011
31,88	5,774553e-011
31,91	5,792693e-011
31,94	5,773795e-011
31,97	5,726691e-011
32,00	5,654292e-011
32,03	5,553948e-011
32,06	5,424606e-011
32,09	5,268644e-011
32,13	5,080560e-011
32,16	4,840624e-011
32,19	4,540451e-011
32,22	4,221292e-011
32,25	3,954612e-011
32,28	3,765321e-011
32,31	3,603653e-011
32,34	3,400895e-011
32,38	3,122448e-011
32,41	2,766404e-011
32,44	2,339311e-011
32,47	1,848136e-011
32,50	1,319434e-011
32,53	8,188165e-012
32,56	4,253314e-012
32,59	1,766849e-012
32,63	5,218359e-013
32,66	3,659866e-014
32,69	-1,044372e-013
32,72	-1,317451e-013
32,75	-1,346022e-013
32,78	-1,369413e-013
32,81	-1,405452e-013
32,84	-1,415171e-013
32,88	-1,379207e-013
32,91	-1,317880e-013
32,94	-1,266172e-013
32,97	-1,241768e-013
33,00	-1,242849e-013
33,03	-1,267668e-013
33,06	-1,310506e-013
33,09	-1,351533e-013
33,13	-1,379458e-013
33,16	-1,405453e-013
33,19	-1,439681e-013
33,22	-1,480963e-013
33,25	-1,527555e-013
33,28	-1,569787e-013
33,31	-1,591246e-013
33,34	-1,593751e-013
33,38	-1,594053e-013
33,41	-1,604216e-013
33,44	-1,636792e-013
33,47	-1,698564e-013
33,50	-1,759855e-013
33,53	-1,753828e-013
33,56	-1,618663e-013
33,59	-1,345983e-013
33,63	-9,967365e-014
33,66	-6,609062e-014
33,69	-3,943828e-014
33,72	-1,945491e-014
33,75	-2,804161e-015
33,78	1,259801e-014
33,81	2,584977e-014
33,84	3,549072e-014
33,88	4,221069e-014
33,91	4,710941e-014
33,94	4,919556e-014
33,97	4,689589e-014
34,00	4,011403e-014
34,03	3,008422e-014
34,06	1,927475e-014
34,09	1,072751e-014
34,13	5,378807e-015
34,16	3,460099e-016
