Sourcefile	20230123 155844 Faraday Airdemo Scan Analog.qmp
9,06	-2,089112e-013
9,09	-2,117583e-013
9,13	-2,127232e-013
9,16	-2,138070e-013
9,19	-2,174894e-013
9,22	-2,230135e-013
9,25	-2,269050e-013
9,28	-2,280189e-013
9,31	-2,283859e-013
9,34	-2,284674e-013
9,38	-2,263273e-013
9,41	-2,218656e-013
9,44	-2,180264e-013
9,47	-2,172787e-013
9,50	-2,189244e-013
9,53	-2,202509e-013
9,56	-2,189845e-013
9,59	-2,144128e-013
9,63	-2,075385e-013
9,66	-2,004633e-013
9,69	-1,953302e-013
9,72	-1,941455e-013
9,75	-1,985487e-013
9,78	-2,076774e-013
9,81	-2,169513e-013
9,84	-2,215794e-013
9,88	-2,210648e-013
9,91	-2,189167e-013
9,94	-2,185061e-013
9,97	-2,194197e-013
10,00	-2,180669e-013
10,03	-2,126064e-013
10,06	-2,059846e-013
10,09	-2,030030e-013
10,13	-2,050359e-013
10,16	-2,086008e-013
10,19	-2,097670e-013
10,22	-2,080737e-013
10,25	-2,052150e-013
10,28	-2,028849e-013
10,31	-2,028576e-013
10,34	-2,063125e-013
10,38	-2,117438e-013
10,41	-2,155416e-013
10,44	-2,156013e-013
10,47	-2,131186e-013
10,50	-2,110869e-013
10,53	-2,117559e-013
10,56	-2,147011e-013
10,59	-2,177286e-013
10,63	-2,195389e-013
10,66	-2,196728e-013
10,69	-2,176425e-013
10,72	-2,141663e-013
10,75	-2,109490e-013
10,78	-2,085978e-013
10,81	-2,062968e-013
10,84	-2,031538e-013
10,88	-1,995372e-013
10,91	-1,969221e-013
10,94	-1,957757e-013
10,97	-1,954486e-013
11,00	-1,969124e-013
11,03	-2,017508e-013
11,06	-2,086988e-013
11,09	-2,147574e-013
11,13	-2,179708e-013
11,16	-2,182510e-013
11,19	-2,170588e-013
11,22	-2,152640e-013
11,25	-2,123123e-013
11,28	-2,087455e-013
11,31	-2,065883e-013
11,34	-2,066514e-013
11,38	-2,077219e-013
11,41	-2,084553e-013
11,44	-2,088587e-013
11,47	-2,090416e-013
11,50	-2,069718e-013
11,53	-1,995547e-013
11,56	-1,865856e-013
11,59	-1,715087e-013
11,63	-1,576333e-013
11,66	-1,453266e-013
11,69	-1,329691e-013
11,72	-1,199946e-013
11,75	-1,088746e-013
11,78	-1,022729e-013
11,81	-9,916640e-014
11,84	-9,657812e-014
11,88	-9,301885e-014
11,91	-8,938393e-014
11,94	-8,856072e-014
11,97	-9,257908e-014
12,00	-9,969846e-014
12,03	-1,069638e-013
12,06	-1,136581e-013
12,09	-1,194367e-013
12,13	-1,225596e-013
12,16	-1,231600e-013
12,19	-1,250761e-013
12,22	-1,310724e-013
12,25	-1,384756e-013
12,28	-1,429024e-013
12,31	-1,446929e-013
12,34	-1,478150e-013
12,38	-1,540556e-013
12,41	-1,626062e-013
12,44	-1,729900e-013
12,47	-1,840804e-013
12,50	-1,928502e-013
12,53	-1,969835e-013
12,56	-1,975085e-013
12,59	-1,982537e-013
12,63	-2,015591e-013
12,66	-2,049941e-013
12,69	-2,053130e-013
12,72	-2,034806e-013
12,75	-2,024792e-013
12,78	-2,029706e-013
12,81	-2,030375e-013
12,84	-1,999838e-013
12,88	-1,925023e-013
12,91	-1,826196e-013
12,94	-1,743915e-013
12,97	-1,698644e-013
13,00	-1,673090e-013
13,03	-1,638572e-013
13,06	-1,593436e-013
13,09	-1,562165e-013
13,13	-1,551616e-013
13,16	-1,536102e-013
13,19	-1,500263e-013
13,22	-1,457018e-013
13,25	-1,414978e-013
13,28	-1,372333e-013
13,31	-1,337515e-013
13,34	-1,319442e-013
13,38	-1,302641e-013
13,41	-1,230456e-013
13,44	-9,451814e-014
13,47	-5,511158e-015
13,50	2,141514e-013
13,53	6,434454e-013
13,56	1,317988e-012
13,59	2,191541e-012
13,63	3,148871e-012
13,66	4,058648e-012
13,69	4,830403e-012
13,72	5,438490e-012
13,75	5,899406e-012
13,78	6,236567e-012
13,81	6,468090e-012
13,84	6,611255e-012
13,88	6,685780e-012
13,91	6,711882e-012
13,94	6,705545e-012
13,97	6,673629e-012
14,00	6,611580e-012
14,03	6,507696e-012
14,06	6,352223e-012
14,09	6,139106e-012
14,13	5,857862e-012
14,16	5,497620e-012
14,19	5,076977e-012
14,22	4,662476e-012
14,25	4,326752e-012
14,28	4,079161e-012
14,31	3,857620e-012
14,34	3,588307e-012
14,38	3,233035e-012
14,41	2,785082e-012
14,44	2,249785e-012
14,47	1,648705e-012
14,50	1,040292e-012
14,53	5,160774e-013
14,56	1,507403e-013
14,59	-4,783136e-014
14,63	-1,293271e-013
14,66	-1,526925e-013
14,69	-1,559144e-013
14,72	-1,553421e-013
14,75	-1,554886e-013
14,78	-1,571438e-013
14,81	-1,606671e-013
14,84	-1,656867e-013
14,88	-1,700195e-013
14,91	-1,707592e-013
14,94	-1,672462e-013
14,97	-1,619575e-013
15,00	-1,585611e-013
15,03	-1,590554e-013
15,06	-1,617505e-013
15,09	-1,632983e-013
15,13	-1,632798e-013
15,16	-1,639124e-013
15,19	-1,659320e-013
15,22	-1,689074e-013
15,25	-1,734685e-013
15,28	-1,790754e-013
15,31	-1,832616e-013
15,34	-1,855124e-013
15,38	-1,872112e-013
15,41	-1,867193e-013
15,44	-1,767446e-013
15,47	-1,440551e-013
15,50	-7,033750e-014
15,53	6,194780e-014
15,56	2,594618e-013
15,59	5,104571e-013
15,63	7,856217e-013
15,66	1,049333e-012
15,69	1,274803e-012
15,72	1,451575e-012
15,75	1,582735e-012
15,78	1,677428e-012
15,81	1,743435e-012
15,84	1,784296e-012
15,88	1,802468e-012
15,91	1,802862e-012
15,94	1,792293e-012
15,97	1,775795e-012
16,00	1,753329e-012
16,03	1,721244e-012
16,06	1,675895e-012
16,09	1,613627e-012
16,13	1,530156e-012
16,16	1,424703e-012
16,19	1,306610e-012
16,22	1,195892e-012
16,25	1,110577e-012
16,28	1,050301e-012
16,31	9,962972e-013
16,34	9,268201e-013
16,38	8,277860e-013
16,41	6,935182e-013
16,44	5,274702e-013
16,47	3,438260e-013
16,50	1,670595e-013
16,53	2,693683e-014
16,56	-5,590018e-014
16,59	-8,302803e-014
16,63	-7,339091e-014
16,66	-4,744928e-014
16,69	-1,803141e-014
16,72	9,242463e-015
16,75	3,239591e-014
16,78	5,026516e-014
16,81	6,201405e-014
16,84	6,778578e-014
16,88	6,863551e-014
16,91	6,652987e-014
16,94	6,402016e-014
16,97	6,313895e-014
17,00	6,444149e-014
17,03	6,604897e-014
17,06	6,433120e-014
17,09	5,735141e-014
17,13	4,650754e-014
17,16	3,352899e-014
17,19	1,852522e-014
17,22	2,751545e-015
17,25	-9,969788e-015
17,28	-1,745470e-014
17,31	-2,289504e-014
17,34	-3,195902e-014
17,38	-4,749235e-014
17,41	-6,883175e-014
17,44	-9,384430e-014
17,47	-1,179356e-013
17,50	-1,323762e-013
17,53	-1,255964e-013
17,56	-8,597501e-014
17,59	-8,156317e-015
17,63	9,933859e-014
17,66	2,162933e-013
17,69	3,226834e-013
17,72	4,073382e-013
17,75	4,682347e-013
17,78	5,094041e-013
17,81	5,372835e-013
17,84	5,573138e-013
17,88	5,721003e-013
17,91	5,814531e-013
17,94	5,843766e-013
17,97	5,808912e-013
18,00	5,713055e-013
18,03	5,552200e-013
18,06	5,327582e-013
18,09	5,058914e-013
18,13	4,764747e-013
18,16	4,429398e-013
18,19	4,027346e-013
18,22	3,596744e-013
18,25	3,232721e-013
18,28	2,975873e-013
18,31	2,765077e-013
18,34	2,515221e-013
18,38	2,186548e-013
18,41	1,774213e-013
18,44	1,266839e-013
18,47	6,445648e-014
18,50	-6,655413e-015
18,53	-7,639828e-014
18,56	-1,323717e-013
18,59	-1,676378e-013
18,63	-1,832807e-013
18,66	-1,863909e-013
18,69	-1,848258e-013
18,72	-1,826056e-013
18,75	-1,806448e-013
18,78	-1,791238e-013
18,81	-1,779895e-013
18,84	-1,774629e-013
18,88	-1,774517e-013
18,91	-1,768996e-013
18,94	-1,757766e-013
18,97	-1,755788e-013
19,00	-1,769980e-013
19,03	-1,791515e-013
19,06	-1,808040e-013
19,09	-1,815043e-013
19,13	-1,817058e-013
19,16	-1,819098e-013
19,19	-1,824100e-013
19,22	-1,840086e-013
19,25	-1,871108e-013
19,28	-1,903259e-013
19,31	-1,921633e-013
19,34	-1,926927e-013
19,38	-1,922584e-013
19,41	-1,904737e-013
19,44	-1,855401e-013
19,47	-1,718488e-013
19,50	-1,386595e-013
19,53	-7,273568e-014
19,56	3,472196e-014
19,59	1,788447e-013
19,63	3,389703e-013
19,66	4,900444e-013
19,69	6,167143e-013
19,72	7,165010e-013
19,75	7,932862e-013
19,78	8,506191e-013
19,81	8,904693e-013
19,84	9,153447e-013
19,88	9,282322e-013
19,91	9,315501e-013
19,94	9,282109e-013
19,97	9,204120e-013
20,00	9,066514e-013
20,03	8,843817e-013
20,06	8,539556e-013
20,09	8,147764e-013
20,13	7,613457e-013
20,16	6,911287e-013
20,19	6,158675e-013
20,22	5,566032e-013
20,25	5,230702e-013
20,28	5,034942e-013
20,31	4,775461e-013
20,34	4,331887e-013
20,38	3,697624e-013
20,41	2,915701e-013
20,44	2,017155e-013
20,47	1,021244e-013
20,50	4,177300e-016
20,53	-8,715299e-014
20,56	-1,455518e-013
20,59	-1,731684e-013
20,63	-1,810929e-013
20,66	-1,810921e-013
20,69	-1,783778e-013
20,72	-1,758403e-013
20,75	-1,773754e-013
20,78	-1,841743e-013
20,81	-1,931525e-013
20,84	-1,997024e-013
20,88	-2,006089e-013
20,91	-1,971147e-013
20,94	-1,943496e-013
20,97	-1,952196e-013
21,00	-1,974891e-013
21,03	-1,977709e-013
21,06	-1,948698e-013
21,09	-1,898884e-013
21,13	-1,857458e-013
21,16	-1,853646e-013
21,19	-1,892025e-013
21,22	-1,946428e-013
21,25	-1,979314e-013
21,28	-1,984215e-013
21,31	-1,997125e-013
21,34	-2,035560e-013
21,38	-2,061997e-013
21,41	-2,039353e-013
21,44	-1,979995e-013
21,47	-1,923038e-013
21,50	-1,895936e-013
21,53	-1,896994e-013
21,56	-1,900230e-013
21,59	-1,885680e-013
21,63	-1,862427e-013
21,66	-1,852974e-013
21,69	-1,865298e-013
21,72	-1,889179e-013
21,75	-1,911375e-013
21,78	-1,922527e-013
21,81	-1,913878e-013
21,84	-1,883832e-013
21,88	-1,839957e-013
21,91	-1,788677e-013
21,94	-1,748697e-013
21,97	-1,757894e-013
22,00	-1,822946e-013
22,03	-1,889478e-013
22,06	-1,903362e-013
22,09	-1,873461e-013
22,13	-1,846993e-013
22,16	-1,849308e-013
22,19	-1,866196e-013
22,22	-1,875728e-013
22,25	-1,888130e-013
22,28	-1,931752e-013
22,31	-1,998122e-013
22,34	-2,044391e-013
22,38	-2,053186e-013
22,41	-2,043240e-013
22,44	-2,028509e-013
22,47	-2,008751e-013
22,50	-1,987584e-013
22,53	-1,971323e-013
22,56	-1,955897e-013
22,59	-1,931763e-013
22,63	-1,903832e-013
22,66	-1,888909e-013
22,69	-1,887567e-013
22,72	-1,878736e-013
22,75	-1,850364e-013
22,78	-1,817919e-013
22,81	-1,804768e-013
22,84	-1,817536e-013
22,88	-1,846771e-013
22,91	-1,881817e-013
22,94	-1,917728e-013
22,97	-1,954143e-013
23,00	-1,993260e-013
23,03	-2,034984e-013
23,06	-2,069350e-013
23,09	-2,084176e-013
23,13	-2,084947e-013
23,16	-2,081652e-013
23,19	-2,061332e-013
23,22	-2,011858e-013
23,25	-1,957317e-013
23,28	-1,937554e-013
23,31	-1,962026e-013
23,34	-1,998875e-013
23,38	-2,015158e-013
23,41	-2,014082e-013
23,44	-2,011705e-013
23,47	-2,002672e-013
23,50	-1,980822e-013
23,53	-1,961007e-013
23,56	-1,949102e-013
23,59	-1,920485e-013
23,63	-1,852239e-013
23,66	-1,766432e-013
23,69	-1,720964e-013
23,72	-1,745037e-013
23,75	-1,810079e-013
23,78	-1,872927e-013
23,81	-1,913950e-013
23,84	-1,938481e-013
23,88	-1,962001e-013
23,91	-1,987525e-013
23,94	-2,000229e-013
23,97	-1,989335e-013
24,00	-1,960837e-013
24,03	-1,923320e-013
24,06	-1,878519e-013
24,09	-1,830567e-013
24,13	-1,793183e-013
24,16	-1,781684e-013
24,19	-1,795078e-013
24,22	-1,818461e-013
24,25	-1,849980e-013
24,28	-1,899857e-013
24,31	-1,957938e-013
24,34	-1,989806e-013
24,38	-1,973417e-013
24,41	-1,924009e-013
24,44	-1,875423e-013
24,47	-1,849170e-013
24,50	-1,847673e-013
24,53	-1,862594e-013
24,56	-1,874717e-013
24,59	-1,857408e-013
24,63	-1,807164e-013
24,66	-1,762072e-013
24,69	-1,762672e-013
24,72	-1,810121e-013
24,75	-1,879477e-013
24,78	-1,948655e-013
24,81	-1,998151e-013
24,84	-2,003751e-013
24,88	-1,958495e-013
24,91	-1,894806e-013
24,94	-1,860332e-013
24,97	-1,874995e-013
25,00	-1,915457e-013
25,03	-1,939247e-013
25,06	-1,930765e-013
25,09	-1,914405e-013
25,13	-1,918391e-013
25,16	-1,943603e-013
25,19	-1,970562e-013
25,22	-1,981894e-013
25,25	-1,976070e-013
25,28	-1,966168e-013
25,31	-1,962155e-013
25,34	-1,959256e-013
25,38	-1,952675e-013
25,41	-1,947272e-013
25,44	-1,945798e-013
25,47	-1,945735e-013
25,50	-1,942141e-013
25,53	-1,922651e-013
25,56	-1,876304e-013
25,59	-1,813452e-013
25,63	-1,761300e-013
25,66	-1,737288e-013
25,69	-1,738452e-013
25,72	-1,754423e-013
25,75	-1,775830e-013
25,78	-1,792377e-013
25,81	-1,796353e-013
25,84	-1,789645e-013
25,88	-1,782055e-013
25,91	-1,781634e-013
25,94	-1,792126e-013
25,97	-1,813778e-013
26,00	-1,833635e-013
26,03	-1,829313e-013
26,06	-1,797636e-013
26,09	-1,763408e-013
26,13	-1,748772e-013
26,16	-1,753418e-013
26,19	-1,768148e-013
26,22	-1,781481e-013
26,25	-1,783520e-013
26,28	-1,781366e-013
26,31	-1,792574e-013
26,34	-1,821735e-013
26,38	-1,849668e-013
26,41	-1,843597e-013
26,44	-1,794029e-013
26,47	-1,737633e-013
26,50	-1,718818e-013
26,53	-1,745527e-013
26,56	-1,799979e-013
26,59	-1,859903e-013
26,63	-1,898971e-013
26,66	-1,901619e-013
26,69	-1,879241e-013
26,72	-1,854587e-013
26,75	-1,841251e-013
26,78	-1,835753e-013
26,81	-1,822561e-013
26,84	-1,794329e-013
26,88	-1,754954e-013
26,91	-1,705746e-013
26,94	-1,650115e-013
26,97	-1,601149e-013
27,00	-1,572672e-013
27,03	-1,566298e-013
27,06	-1,566103e-013
27,09	-1,555734e-013
27,13	-1,544903e-013
27,16	-1,557645e-013
27,19	-1,592247e-013
27,22	-1,620973e-013
27,25	-1,628177e-013
27,28	-1,616021e-013
27,31	-1,573211e-013
27,34	-1,464484e-013
27,38	-1,251429e-013
27,41	-8,714842e-014
27,44	-1,496177e-015
27,47	2,596513e-013
27,50	1,086544e-012
27,53	3,346980e-012
27,56	8,285483e-012
27,59	1,663468e-011
27,63	2,752952e-011
27,66	3,882622e-011
27,69	4,870777e-011
27,72	5,653237e-011
27,75	6,240761e-011
27,78	6,664761e-011
27,81	6,959049e-011
27,84	7,153469e-011
27,88	7,269722e-011
27,91	7,323010e-011
27,94	7,326464e-011
27,97	7,291166e-011
28,00	7,220918e-011
28,03	7,111238e-011
28,06	6,957730e-011
28,09	6,760816e-011
28,13	6,514537e-011
28,16	6,196164e-011
28,19	5,793062e-011
28,22	5,356217e-011
28,25	4,989744e-011
28,28	4,747708e-011
28,31	4,571683e-011
28,34	4,355137e-011
28,38	4,033434e-011
28,41	3,598763e-011
28,44	3,064738e-011
28,47	2,446002e-011
28,50	1,778280e-011
28,53	1,141879e-011
28,56	6,322831e-012
28,59	2,983028e-012
28,63	1,219375e-012
28,66	4,991128e-013
28,69	3,066197e-013
28,72	3,107780e-013
28,75	3,588619e-013
28,78	4,017737e-013
28,81	4,306095e-013
28,84	4,476108e-013
28,88	4,574167e-013
28,91	4,634497e-013
28,94	4,663458e-013
28,97	4,650790e-013
29,00	4,589930e-013
29,03	4,488746e-013
29,06	4,360852e-013
29,09	4,207279e-013
29,13	4,017351e-013
29,16	3,779166e-013
29,19	3,481963e-013
29,22	3,136988e-013
29,25	2,798293e-013
29,28	2,528125e-013
29,31	2,338919e-013
29,34	2,176218e-013
29,38	1,954137e-013
29,41	1,617014e-013
29,44	1,164495e-013
29,47	6,245238e-014
29,50	4,659782e-015
29,53	-4,705826e-014
29,56	-7,976165e-014
29,59	-8,550012e-014
29,63	-6,642292e-014
29,66	-3,153764e-014
29,69	8,716594e-015
29,72	4,544491e-014
29,75	7,504372e-014
29,78	1,006170e-013
29,81	1,251856e-013
29,84	1,450758e-013
29,88	1,545896e-013
29,91	1,542321e-013
29,94	1,492154e-013
29,97	1,434467e-013
30,00	1,383405e-013
30,03	1,330039e-013
30,06	1,250814e-013
30,09	1,148828e-013
30,13	1,055821e-013
30,16	9,747086e-014
30,19	8,666390e-014
30,22	7,031791e-014
30,25	5,059348e-014
30,28	3,302435e-014
30,31	2,032237e-014
30,34	8,892625e-015
30,38	-6,165723e-015
30,41	-2,505880e-014
30,44	-4,560613e-014
30,47	-6,824706e-014
30,50	-9,471240e-014
30,53	-1,239718e-013
30,56	-1,519205e-013
30,59	-1,734986e-013
30,63	-1,852980e-013
30,66	-1,883116e-013
30,69	-1,873926e-013
30,72	-1,869023e-013
30,75	-1,881759e-013
30,78	-1,906458e-013
30,81	-1,932179e-013
30,84	-1,950557e-013
30,88	-1,960359e-013
30,91	-1,960533e-013
30,94	-1,945743e-013
30,97	-1,919398e-013
31,00	-1,897632e-013
31,03	-1,888731e-013
31,06	-1,885165e-013
31,09	-1,877166e-013
31,13	-1,861912e-013
31,16	-1,847944e-013
31,19	-1,850285e-013
31,22	-1,867499e-013
31,25	-1,870749e-013
31,28	-1,837620e-013
31,31	-1,785265e-013
31,34	-1,740824e-013
31,38	-1,694600e-013
31,41	-1,595660e-013
31,44	-1,325881e-013
31,47	-5,442187e-014
31,50	1,595518e-013
31,53	6,586538e-013
31,56	1,612528e-012
31,59	3,110482e-012
31,63	5,091260e-012
31,66	7,359897e-012
31,69	9,612975e-012
31,72	1,147692e-011
31,75	1,271213e-011
31,78	1,339914e-011
31,81	1,378569e-011
31,84	1,403005e-011
31,88	1,417099e-011
31,91	1,421503e-011
31,94	1,417414e-011
31,97	1,406268e-011
32,00	1,388865e-011
32,03	1,364840e-011
32,06	1,333070e-011
32,09	1,291463e-011
32,13	1,234925e-011
32,16	1,157297e-011
32,19	1,063103e-011
32,22	9,753620e-012
32,25	9,183342e-012
32,28	8,920415e-012
32,31	8,743521e-012
32,34	8,434022e-012
32,38	7,899277e-012
32,41	7,139042e-012
32,44	6,173376e-012
32,47	5,017687e-012
32,50	3,721183e-012
32,53	2,417895e-012
32,56	1,302044e-012
32,59	5,195764e-013
32,63	8,362376e-014
32,66	-1,044221e-013
32,69	-1,664588e-013
32,72	-1,822573e-013
32,75	-1,843758e-013
32,78	-1,828805e-013
32,81	-1,822366e-013
32,84	-1,834359e-013
32,88	-1,833690e-013
32,91	-1,785027e-013
32,94	-1,696983e-013
32,97	-1,623556e-013
33,00	-1,606421e-013
33,03	-1,632278e-013
33,06	-1,662590e-013
33,09	-1,678696e-013
33,13	-1,686465e-013
33,16	-1,705618e-013
33,19	-1,753511e-013
33,22	-1,820185e-013
33,25	-1,873916e-013
33,28	-1,895291e-013
33,31	-1,881690e-013
33,34	-1,831383e-013
33,38	-1,762264e-013
33,41	-1,727917e-013
33,44	-1,771773e-013
33,47	-1,871939e-013
33,50	-1,958225e-013
33,53	-1,985659e-013
33,56	-1,970735e-013
33,59	-1,942989e-013
33,63	-1,893407e-013
33,66	-1,802424e-013
33,69	-1,684613e-013
33,72	-1,576089e-013
33,75	-1,497039e-013
33,78	-1,438682e-013
33,81	-1,385381e-013
33,84	-1,342932e-013
33,88	-1,328082e-013
33,91	-1,338742e-013
33,94	-1,360648e-013
33,97	-1,385845e-013
34,00	-1,407054e-013
34,03	-1,415109e-013
