% Langmuir characteristic curve

% U (Volt)	I (A)
-10.438000	-4.587928E-7
-10.431000	-5.095499E-7
-10.424000	-5.982583E-7
-10.417000	-3.826572E-7
-10.410000	-3.402820E-7
-10.403000	-3.192108E-7
-10.396000	-2.050074E-7
-10.389000	-5.137408E-7
-10.382000	-1.627486E-7
-10.375000	-3.783498E-7
-10.368000	-3.487803E-7
-10.361000	-1.923181E-7
-10.354000	-4.037283E-7
-10.347000	-3.699679E-7
-10.340000	-4.883623E-7
-10.333000	-3.656605E-7
-10.326000	-3.529713E-7
-10.319000	-3.953464E-7
-10.312000	-3.445894E-7
-10.305000	-4.249159E-7
-10.298000	-5.137408E-7
-10.291000	-3.783498E-7
-10.284000	-4.164176E-7
-10.277000	-3.445894E-7
-10.270000	-5.475013E-7
-10.263000	-4.291069E-7
-10.256000	-3.360910E-7
-10.249000	-4.671747E-7
-10.242000	-4.417961E-7
-10.235000	-2.050074E-7
-10.228000	-4.080357E-7
-10.221000	-3.402820E-7
-10.214000	-5.264301E-7
-10.207000	-4.164176E-7
-10.200000	-3.529713E-7
-10.193000	-2.853340E-7
-10.186000	-4.376052E-7
-10.179000	-3.149034E-7
-10.172000	-3.614696E-7
-10.165000	-4.334142E-7
-10.158000	-1.711305E-7
-10.151000	-5.686888E-7
-10.144000	-3.910391E-7
-10.137000	-4.334142E-7
-10.130000	-3.741588E-7
-10.123000	-3.656605E-7
-10.116000	-4.080357E-7
-10.109000	-3.275927E-7
-10.102000	-1.584413E-7
-10.095000	-3.699679E-7
-10.088000	-3.022142E-7
-10.081000	-2.938323E-7
-10.074000	-2.768356E-7
-10.067000	-4.249159E-7
-10.060000	-4.249159E-7
-10.053000	-4.291069E-7
-10.046000	-1.923181E-7
-10.039000	-3.995374E-7
-10.032000	-5.518086E-7
-10.025000	-5.095499E-7
-10.018000	-4.587928E-7
-10.011000	-4.587928E-7
-10.004000	-4.164176E-7
-9.997000	-3.319001E-7
-9.990000	-4.544854E-7
-9.983000	-2.853340E-7
-9.976000	-3.699679E-7
-9.969000	-1.373701E-7
-9.962000	-4.037283E-7
-9.955000	-4.207250E-7
-9.948000	-4.249159E-7
-9.941000	-3.783498E-7
-9.934000	-3.741588E-7
-9.927000	-4.334142E-7
-9.920000	-5.095499E-7
-9.913000	-4.080357E-7
-9.906000	-3.910391E-7
-9.899000	-4.122267E-7
-9.892000	-5.855691E-7
-9.885000	-4.968606E-7
-9.878000	-3.572786E-7
-9.871000	-2.811430E-7
-9.864000	-4.968606E-7
-9.857000	-4.207250E-7
-9.850000	-3.910391E-7
-9.843000	-3.572786E-7
-9.836000	-3.614696E-7
-9.829000	-4.164176E-7
-9.822000	-1.923181E-7
-9.815000	-4.417961E-7
-9.808000	-4.461035E-7
-9.801000	-4.037283E-7
-9.794000	-5.644979E-7
-9.787000	-5.010515E-7
-9.780000	-5.137408E-7
-9.773000	-4.080357E-7
-9.766000	-5.052425E-7
-9.759000	-4.207250E-7
-9.752000	-5.052425E-7
-9.745000	-4.925532E-7
-9.738000	-4.841713E-7
-9.731000	-7.167691E-7
-9.724000	-4.207250E-7
-9.717000	-3.360910E-7
-9.710000	-3.783498E-7
-9.703000	-3.614696E-7
-9.696000	-3.953464E-7
-9.689000	-5.601905E-7
-9.681500	-5.306210E-7
-9.674500	-4.334142E-7
-9.667500	-3.234018E-7
-9.660500	-5.052425E-7
-9.653500	-3.022142E-7
-9.646500	-2.938323E-7
-9.639500	-2.980232E-7
-9.632500	-3.572786E-7
-9.625500	-4.037283E-7
-9.618500	-5.433103E-7
-9.611500	-4.587928E-7
-9.604500	-3.529713E-7
-9.597500	-2.176967E-7
-9.590500	-3.953464E-7
-9.583500	-4.207250E-7
-9.576500	-4.207250E-7
-9.569500	-2.853340E-7
-9.562500	-3.741588E-7
-9.555500	-2.768356E-7
-9.548500	-5.518086E-7
-9.541500	-2.980232E-7
-9.534500	-2.726447E-7
-9.527500	-3.022142E-7
-9.520500	-3.826572E-7
-9.513500	-5.686888E-7
-9.506500	-2.260786E-7
-9.499500	-4.756730E-7
-9.492500	-3.572786E-7
-9.485500	-3.402820E-7
-9.478500	-3.910391E-7
-9.471500	-3.614696E-7
-9.464500	-3.022142E-7
-9.457500	-2.980232E-7
-9.450500	-3.319001E-7
-9.443500	-8.230563E-8
-9.436500	-6.025657E-7
-9.429500	-5.348120E-7
-9.422500	-5.221227E-7
-9.415500	-3.022142E-7
-9.408500	-4.502945E-7
-9.401500	-3.868481E-7
-9.394500	-3.953464E-7
-9.387500	-1.838198E-7
-9.380500	-3.868481E-7
-9.373500	-3.614696E-7
-9.366500	-3.402820E-7
-9.359500	-2.853340E-7
-9.352500	-1.330627E-7
-9.345500	-3.783498E-7
-9.338500	-3.614696E-7
-9.331500	-2.853340E-7
-9.324500	-3.572786E-7
-9.317500	-5.559996E-7
-9.310500	-6.870832E-7
-9.303500	-4.164176E-7
-9.296500	-4.291069E-7
-9.289500	-4.671747E-7
-9.282500	-3.402820E-7
-9.275500	-4.249159E-7
-9.268500	-3.275927E-7
-9.261500	-3.953464E-7
-9.254500	-3.275927E-7
-9.247500	-3.656605E-7
-9.240500	-1.246808E-7
-9.233500	-2.853340E-7
-9.226500	-5.137408E-7
-9.219500	-3.319001E-7
-9.212500	-2.938323E-7
-9.205500	-4.164176E-7
-9.198500	-3.487803E-7
-9.191500	-4.080357E-7
-9.184500	-4.417961E-7
-9.177500	-4.671747E-7
-9.170500	-4.122267E-7
-9.163500	-3.487803E-7
-9.156500	-4.037283E-7
-9.149500	-3.234018E-7
-9.142500	-3.107125E-7
-9.135500	-3.360910E-7
-9.128500	-6.660121E-7
-9.121500	-3.445894E-7
-9.114500	-3.319001E-7
-9.107500	-1.542503E-7
-9.100500	-5.686888E-7
-9.093500	-4.164176E-7
-9.086500	-3.360910E-7
-9.079500	-3.487803E-7
-9.072500	-3.826572E-7
-9.065500	-4.883623E-7
-9.058500	-2.176967E-7
-9.051500	-4.207250E-7
-9.044500	-4.080357E-7
-9.037500	-3.107125E-7
-9.030500	-3.319001E-7
-9.023500	-3.826572E-7
-9.016500	-3.445894E-7
-9.009500	-3.275927E-7
-9.002500	-3.529713E-7
-8.995500	-2.938323E-7
-8.988500	-3.826572E-7
-8.981500	-4.671747E-7
-8.974500	-3.107125E-7
-8.967500	-4.122267E-7
-8.960500	-5.052425E-7
-8.953500	-3.275927E-7
-8.946500	-3.065215E-7
-8.939500	-4.291069E-7
-8.932500	-5.179318E-7
-8.925500	-1.203734E-7
-8.918500	-3.910391E-7
-8.911500	-4.122267E-7
-8.904500	-2.472661E-7
-8.897500	-3.656605E-7
-8.890500	-2.557645E-7
-8.883500	-3.022142E-7
-8.876500	-3.826572E-7
-8.869500	-3.192108E-7
-8.862500	-3.192108E-7
-8.855500	-3.953464E-7
-8.848500	-1.754379E-7
-8.841500	-3.402820E-7
-8.834500	-1.965091E-7
-8.827500	-3.065215E-7
-8.820500	-2.345769E-7
-8.813500	-8.230563E-8
-8.806500	-3.572786E-7
-8.799500	-3.826572E-7
-8.792500	-3.149034E-7
-8.785500	-1.457520E-7
-8.778500	-4.080357E-7
-8.771500	-5.433103E-7
-8.764500	-3.572786E-7
-8.757000	-3.275927E-7
-8.750000	-3.402820E-7
-8.743000	-3.953464E-7
-8.736000	-3.022142E-7
-8.729000	-3.275927E-7
-8.722000	-5.391194E-7
-8.715000	-4.249159E-7
-8.708000	-4.629837E-7
-8.701000	-1.034932E-7
-8.694000	-3.487803E-7
-8.687000	-3.953464E-7
-8.680000	-2.938323E-7
-8.673000	-4.037283E-7
-8.666000	-2.641464E-7
-8.659000	-3.614696E-7
-8.652000	-4.714821E-7
-8.645000	-1.796288E-7
-8.638000	-3.995374E-7
-8.631000	-7.463386E-7
-8.624000	-3.149034E-7
-8.617000	-2.895249E-7
-8.610000	-2.345769E-7
-8.603000	-2.980232E-7
-8.596000	-3.275927E-7
-8.589000	-3.656605E-7
-8.582000	-3.107125E-7
-8.575000	-3.910391E-7
-8.568000	-1.330627E-7
-8.561000	-3.149034E-7
-8.554000	-2.303859E-7
-8.547000	-3.319001E-7
-8.540000	-3.319001E-7
-8.533000	-3.234018E-7
-8.526000	-1.965091E-7
-8.519000	-3.149034E-7
-8.512000	-4.164176E-7
-8.505000	-2.599554E-7
-8.498000	-3.783498E-7
-8.491000	-1.034932E-7
-8.484000	-3.868481E-7
-8.477000	-2.050074E-7
-8.470000	-3.953464E-7
-8.463000	-2.811430E-7
-8.456000	-3.868481E-7
-8.449000	-2.641464E-7
-8.442000	-2.980232E-7
-8.435000	-1.754379E-7
-8.428000	-3.741588E-7
-8.421000	-5.052425E-7
-8.414000	-3.656605E-7
-8.407000	-2.895249E-7
-8.400000	-2.641464E-7
-8.393000	-2.599554E-7
-8.386000	-3.614696E-7
-8.379000	-3.192108E-7
-8.372000	-3.614696E-7
-8.365000	-3.402820E-7
-8.358000	-3.826572E-7
-8.351000	-3.868481E-7
-8.344000	-3.022142E-7
-8.337000	-5.475013E-7
-8.330000	-3.319001E-7
-8.323000	-3.529713E-7
-8.316000	-2.218876E-7
-8.309000	-2.811430E-7
-8.302000	-3.107125E-7
-8.295000	-2.853340E-7
-8.288000	-4.714821E-7
-8.281000	-4.883623E-7
-8.274000	-4.587928E-7
-8.267000	-5.052425E-7
-8.260000	-2.980232E-7
-8.253000	-2.895249E-7
-8.246000	-3.487803E-7
-8.239000	-4.122267E-7
-8.232000	-3.487803E-7
-8.225000	-1.838198E-7
-8.218000	-3.868481E-7
-8.211000	-1.415610E-7
-8.204000	-6.236369E-7
-8.197000	-3.319001E-7
-8.190000	-3.445894E-7
-8.183000	-2.684537E-7
-8.176000	-2.514571E-7
-8.169000	-3.487803E-7
-8.162000	-3.149034E-7
-8.155000	-4.841713E-7
-8.148000	-3.107125E-7
-8.141000	-3.234018E-7
-8.134000	-2.811430E-7
-8.127000	-3.572786E-7
-8.120000	-5.348120E-7
-8.113000	-3.234018E-7
-8.106000	-4.883623E-7
-8.099000	-3.234018E-7
-8.092000	-2.726447E-7
-8.085000	-2.768356E-7
-8.078000	-2.176967E-7
-8.071000	-3.487803E-7
-8.064000	-8.230563E-8
-8.057000	-4.417961E-7
-8.050000	-3.614696E-7
-8.043000	-2.176967E-7
-8.036000	-2.768356E-7
-8.029000	-3.656605E-7
-8.022000	-3.107125E-7
-8.015000	-4.461035E-7
-8.008000	-4.376052E-7
-8.001000	-1.838198E-7
-7.994000	-4.968606E-7
-7.987000	-8.661300E-8
-7.980000	-2.726447E-7
-7.973000	-2.472661E-7
-7.966000	-4.334142E-7
-7.959000	-4.376052E-7
-7.952000	-4.671747E-7
-7.945000	-2.050074E-7
-7.938000	-3.614696E-7
-7.931000	-1.119915E-7
-7.924000	-2.472661E-7
-7.917000	-3.275927E-7
-7.910000	-4.037283E-7
-7.903000	-3.360910E-7
-7.896000	-3.868481E-7
-7.889000	-3.192108E-7
-7.882000	-3.868481E-7
-7.875000	-1.034932E-7
-7.868000	-3.065215E-7
-7.861000	-3.234018E-7
-7.854000	-2.472661E-7
-7.847000	-1.923181E-7
-7.840000	-3.022142E-7
-7.833000	-2.472661E-7
-7.826000	-2.218876E-7
-7.819000	-5.095499E-7
-7.812000	-4.756730E-7
-7.804500	-5.433103E-7
-7.797500	-1.330627E-7
-7.790500	-3.995374E-7
-7.783500	-4.164176E-7
-7.776500	-5.052425E-7
-7.769500	-2.303859E-7
-7.762500	-2.430752E-7
-7.755500	-2.345769E-7
-7.748500	-4.291069E-7
-7.741500	-2.514571E-7
-7.734500	-3.149034E-7
-7.727500	-4.968606E-7
-7.720500	-4.841713E-7
-7.713500	-3.234018E-7
-7.706500	-4.925532E-7
-7.699500	-3.783498E-7
-7.692500	-4.671747E-7
-7.685500	-3.953464E-7
-7.678500	-3.656605E-7
-7.671500	-5.940674E-7
-7.664500	-4.417961E-7
-7.657500	-3.741588E-7
-7.650500	-4.714821E-7
-7.643500	-3.402820E-7
-7.636500	-4.629837E-7
-7.629500	-2.599554E-7
-7.622500	-4.417961E-7
-7.615500	-3.107125E-7
-7.608500	-3.022142E-7
-7.601500	-3.275927E-7
-7.594500	-5.179318E-7
-7.587500	-4.756730E-7
-7.580500	-4.080357E-7
-7.573500	-3.445894E-7
-7.566500	-4.714821E-7
-7.559500	-3.529713E-7
-7.552500	-2.430752E-7
-7.545500	-2.260786E-7
-7.538500	-2.135057E-7
-7.531500	-4.587928E-7
-7.524500	-2.176967E-7
-7.517500	-2.938323E-7
-7.510500	-4.671747E-7
-7.503500	-5.052425E-7
-7.496500	-3.953464E-7
-7.489500	-2.938323E-7
-7.482500	-4.080357E-7
-7.475500	-1.627486E-7
-7.468500	-2.514571E-7
-7.461500	-5.221227E-7
-7.454500	-2.641464E-7
-7.447500	-3.149034E-7
-7.440500	-4.544854E-7
-7.433500	-3.022142E-7
-7.426500	-3.149034E-7
-7.419500	-3.360910E-7
-7.412500	-3.910391E-7
-7.405500	-2.980232E-7
-7.398500	-3.487803E-7
-7.391500	-3.487803E-7
-7.384500	-3.656605E-7
-7.377500	-3.699679E-7
-7.370500	-3.275927E-7
-7.363500	-2.980232E-7
-7.356500	-2.811430E-7
-7.349500	-3.022142E-7
-7.342500	-3.868481E-7
-7.335500	-3.192108E-7
-7.328500	-3.360910E-7
-7.321500	-1.881272E-7
-7.314500	-2.260786E-7
-7.307500	-1.796288E-7
-7.300500	-2.303859E-7
-7.293500	-6.123446E-8
-7.286500	-2.430752E-7
-7.279500	-2.260786E-7
-7.272500	-2.768356E-7
-7.265500	-4.249159E-7
-7.258500	-3.402820E-7
-7.251500	-4.841713E-7
-7.244500	-7.392373E-8
-7.237500	-5.898764E-7
-7.230500	-3.192108E-7
-7.223500	-2.557645E-7
-7.216500	-3.154855E-8
-7.209500	-2.811430E-7
-7.202500	-2.641464E-7
-7.195500	-2.176967E-7
-7.188500	-2.895249E-7
-7.181500	-3.022142E-7
-7.174500	-2.895249E-7
-7.167500	-3.107125E-7
-7.160500	-2.980232E-7
-7.153500	-3.149034E-7
-7.146500	-5.179318E-7
-7.139500	-8.661300E-8
-7.132500	-2.599554E-7
-7.125500	-2.514571E-7
-7.118500	-2.895249E-7
-7.111500	-3.154855E-8
-7.104500	-2.135057E-7
-7.097500	-2.260786E-7
-7.090500	-3.572786E-7
-7.083500	-3.783498E-7
-7.076500	-2.260786E-7
-7.069500	-3.192108E-7
-7.062500	-2.938323E-7
-7.055500	-4.756730E-7
-7.048500	-2.472661E-7
-7.041500	-2.514571E-7
-7.034500	-5.273614E-8
-7.027500	-2.050074E-7
-7.020500	-2.514571E-7
-7.013500	-2.176967E-7
-7.006500	-3.910391E-7
-6.999500	-2.430752E-7
-6.992500	-2.684537E-7
-6.985500	-3.402820E-7
-6.978500	-1.457520E-7
-6.971500	-2.938323E-7
-6.964500	-2.135057E-7
-6.957500	-4.854519E-8
-6.950500	-4.671747E-7
-6.943500	-3.402820E-7
-6.936500	-2.641464E-7
-6.929500	-3.319001E-7
-6.922500	-2.050074E-7
-6.915500	-2.938323E-7
-6.908500	-2.980232E-7
-6.901500	-2.472661E-7
-6.894500	-2.514571E-7
-6.887500	-2.599554E-7
-6.880500	3.608875E-8
-6.873500	-3.275927E-7
-6.866500	-1.838198E-7
-6.859500	-4.080357E-7
-6.852500	-4.502945E-7
-6.845500	-2.050074E-7
-6.838500	-2.091983E-7
-6.831500	-2.345769E-7
-6.824500	-3.741588E-7
-6.817500	-2.684537E-7
-6.810500	-1.923181E-7
-6.803500	-1.373701E-7
-6.796500	-1.796288E-7
-6.789500	-1.076842E-7
-6.782500	-9.930227E-8
-6.775500	-1.542503E-7
-6.768500	-1.838198E-7
-6.761500	-1.965091E-7
-6.754500	-4.334142E-7
-6.747000	-2.260786E-7
-6.740000	-2.514571E-7
-6.733000	-1.838198E-7
-6.726000	-2.684537E-7
-6.719000	-1.627486E-7
-6.712000	-1.288718E-7
-6.705000	-1.119915E-7
-6.698000	-9.499490E-8
-6.691000	-6.123446E-8
-6.684000	-3.585592E-8
-6.677000	-1.965091E-7
-6.670000	-8.230563E-8
-6.663000	-1.754379E-7
-6.656000	3.608875E-8
-6.649000	-1.500593E-7
-6.642000	-7.392373E-8
-6.635000	-1.838198E-7
-6.628000	-3.445894E-7
-6.621000	4.877802E-8
-6.614000	-1.754379E-7
-6.607000	-9.499490E-8
-6.600000	-1.542503E-7
-6.593000	-6.542541E-8
-6.586000	-1.885928E-8
-6.579000	-1.047738E-8
-6.572000	-3.585592E-8
-6.565000	-1.203734E-7
-6.558000	-2.472661E-7
-6.551000	-1.119915E-7
-6.544000	-1.584413E-7
-6.537000	-1.457520E-7
-6.530000	-2.514571E-7
-6.523000	-8.661300E-8
-6.516000	-6.542541E-8
-6.509000	-5.692709E-8
-6.502000	-1.076842E-7
-6.495000	-1.466833E-8
-6.488000	-1.119915E-7
-6.481000	-2.135057E-7
-6.474000	1.920853E-8
-6.467000	2.759043E-8
-6.460000	4.877802E-8
-6.453000	3.608875E-8
-6.446000	6.519258E-9
-6.439000	-1.711305E-7
-6.432000	-1.047738E-8
-6.425000	-6.542541E-8
-6.418000	-1.881272E-7
-6.411000	-3.154855E-8
-6.404000	-5.692709E-8
-6.397000	-1.161825E-7
-6.390000	1.079170E-7
-6.383000	-1.119915E-7
-6.376000	2.770685E-7
-6.369000	6.565824E-8
-6.362000	1.544831E-7
-6.355000	5.727634E-8
-6.348000	1.459848E-7
-6.341000	5.296897E-8
-6.334000	3.608875E-8
-6.327000	4.027970E-8
-6.320000	-9.499490E-8
-6.313000	1.291046E-7
-6.306000	1.920853E-8
-6.299000	3.067544E-7
-6.292000	1.417939E-7
-6.285000	1.249136E-7
-6.278000	1.122244E-7
-6.271000	2.516899E-7
-6.264000	-1.979060E-9
-6.257000	2.221204E-7
-6.250000	2.601882E-7
-6.243000	2.179295E-7
-6.236000	2.728775E-7
-6.229000	1.840526E-7
-6.222000	2.391171E-7
-6.215000	2.433080E-7
-6.208000	2.474990E-7
-6.201000	1.756707E-7
-6.194000	2.264278E-7
-6.187000	3.151363E-7
-6.180000	4.674075E-7
-6.173000	3.617024E-7
-6.166000	1.925509E-7
-6.159000	5.689217E-7
-6.152000	4.589092E-7
-6.145000	4.632166E-7
-6.138000	3.870809E-7
-6.131000	1.629815E-7
-6.124000	4.505273E-7
-6.117000	3.532041E-7
-6.110000	2.728775E-7
-6.103000	3.617024E-7
-6.096000	4.715985E-7
-6.089000	2.559973E-7
-6.082000	2.643792E-7
-6.075000	5.012844E-7
-6.068000	4.505273E-7
-6.061000	5.435431E-7
-6.054000	4.039612E-7
-6.047000	5.393522E-7
-6.040000	4.885951E-7
-6.033000	8.395873E-7
-6.026000	6.915070E-7
-6.019000	6.746268E-7
-6.012000	6.323680E-7
-6.005000	6.280607E-7
-5.998000	6.915070E-7
-5.991000	7.465715E-7
-5.984000	7.930212E-7
-5.977000	7.591443E-7
-5.970000	7.930212E-7
-5.963000	8.099014E-7
-5.956000	1.055188E-6
-5.949000	6.873161E-7
-5.942000	8.733477E-7
-5.935000	8.522766E-7
-5.928000	8.945353E-7
-5.921000	9.199139E-7
-5.914000	1.017121E-6
-5.907000	9.241048E-7
-5.900000	9.960495E-7
-5.893000	1.025619E-6
-5.886000	9.833602E-7
-5.879000	9.199139E-7
-5.872000	1.110137E-6
-5.865000	1.139822E-6
-5.858000	1.220149E-6
-5.851000	1.410488E-6
-5.844000	1.304667E-6
-5.837000	1.469627E-6
-5.830000	1.148204E-6
-5.823000	1.359731E-6
-5.816000	1.363922E-6
-5.809000	1.347042E-6
-5.802000	1.410488E-6
-5.795000	1.376611E-6
-5.788000	1.664157E-6
-5.781000	1.558452E-6
-5.774000	1.499197E-6
-5.767000	1.799432E-6
-5.760000	1.698034E-6
-5.753000	1.723412E-6
-5.746000	1.571141E-6
-5.739000	1.719105E-6
-5.732000	1.829118E-6
-5.725000	1.752982E-6
-5.718000	1.778360E-6
-5.711000	2.154731E-6
-5.704000	2.070097E-6
-5.697000	2.015149E-6
-5.689500	2.285815E-6
-5.682500	1.972890E-6
-5.675500	2.103974E-6
-5.668500	1.917942E-6
-5.661500	2.036337E-6
-5.654500	2.116663E-6
-5.647500	2.336572E-6
-5.640500	2.438086E-6
-5.633500	2.725632E-6
-5.626500	2.543791E-6
-5.619500	2.607238E-6
-5.612500	2.535293E-6
-5.605500	2.835528E-6
-5.598500	2.877787E-6
-5.591500	2.890476E-6
-5.584500	2.725632E-6
-5.577500	2.937042E-6
-5.570500	3.051246E-6
-5.563500	3.051246E-6
-5.556500	3.207708E-6
-5.549500	3.135763E-6
-5.542500	3.393739E-6
-5.535500	3.203400E-6
-5.528500	3.435998E-6
-5.521500	3.486755E-6
-5.514500	3.600959E-6
-5.507500	3.719353E-6
-5.500500	3.765919E-6
-5.493500	3.833557E-6
-5.486500	3.981520E-6
-5.479500	4.087226E-6
-5.472500	4.095724E-6
-5.465500	4.176050E-6
-5.458500	4.328322E-6
-5.451500	4.315632E-6
-5.444500	4.467904E-6
-5.437500	4.725764E-6
-5.430500	4.598987E-6
