% Langmuir characteristic curve

% U (Volt)	I (A)
-11.376500	-3.487803E-7
-11.369500	-2.895249E-7
-11.362500	-2.683373E-7
-11.355500	-3.698515E-7
-11.348500	-2.345769E-7
-11.341500	-2.810266E-7
-11.334500	-3.952300E-7
-11.327500	-4.249159E-7
-11.320500	-4.079193E-7
-11.313500	-3.360910E-7
-11.306500	-4.332978E-7
-11.299500	-3.360910E-7
-11.292500	-4.544854E-7
-11.285500	-1.753215E-7
-11.278500	-2.937159E-7
-11.271500	-3.698515E-7
-11.264500	-3.952300E-7
-11.257500	-3.656605E-7
-11.250500	-1.499429E-7
-11.243500	-3.234018E-7
-11.236500	-2.980232E-7
-11.229500	-4.164176E-7
-11.222500	-2.599554E-7
-11.215500	-3.107125E-7
-11.208500	-1.669396E-7
-11.201500	-5.601905E-7
-11.194500	-3.064051E-7
-11.187500	-7.420313E-7
-11.180500	-3.952300E-7
-11.173500	-3.910391E-7
-11.166500	-3.190944E-7
-11.159500	-3.444729E-7
-11.152500	-2.768356E-7
-11.145500	-3.149034E-7
-11.138500	-3.952300E-7
-11.131500	-2.937159E-7
-11.124500	-3.656605E-7
-11.117500	-4.249159E-7
-11.110500	-3.741588E-7
-11.103500	-3.275927E-7
-11.096500	-3.910391E-7
-11.089500	-2.472661E-7
-11.082500	-5.010515E-7
-11.075500	-1.796288E-7
-11.068500	-3.149034E-7
-11.061500	-5.348120E-7
-11.054500	-4.840549E-7
-11.047500	-3.910391E-7
-11.040500	-3.275927E-7
-11.033500	-3.234018E-7
-11.026500	-3.656605E-7
-11.019500	-1.288718E-7
-11.012500	-3.529713E-7
-11.005500	-3.234018E-7
-10.998500	-3.360910E-7
-10.991500	-2.091983E-7
-10.984500	-4.417961E-7
-10.977500	-3.487803E-7
-10.970500	-5.516922E-7
-10.963500	-3.783498E-7
-10.956500	-5.179318E-7
-10.949500	-2.683373E-7
-10.942500	-2.937159E-7
-10.935500	-2.683373E-7
-10.928500	-4.967442E-7
-10.921500	-2.472661E-7
-10.914500	-3.107125E-7
-10.907500	-4.206086E-7
-10.900500	-3.529713E-7
-10.893500	-3.656605E-7
-10.886500	-5.475013E-7
-10.879500	-3.868481E-7
-10.872500	-1.753215E-7
-10.865500	-3.910391E-7
-10.858500	-4.291069E-7
-10.851500	-2.768356E-7
-10.844500	-3.825407E-7
-10.837500	-4.967442E-7
-10.830500	-3.825407E-7
-10.823500	-4.079193E-7
-10.816500	-3.234018E-7
-10.809500	-2.768356E-7
-10.802500	-2.683373E-7
-10.795500	-4.206086E-7
-10.788500	-3.360910E-7
-10.781500	-4.332978E-7
-10.774500	-4.249159E-7
-10.767500	-3.952300E-7
-10.760500	-4.417961E-7
-10.753500	-2.895249E-7
-10.746500	-4.459871E-7
-10.739500	-3.825407E-7
-10.732500	-5.263137E-7
-10.725500	-3.571622E-7
-10.718500	-2.345769E-7
-10.711500	-2.726447E-7
-10.704500	-4.756730E-7
-10.697500	-3.783498E-7
-10.690500	-4.037283E-7
-10.683500	-3.064051E-7
-10.676500	-3.360910E-7
-10.669500	-5.516922E-7
-10.662500	-3.910391E-7
-10.655500	-3.698515E-7
-10.648500	-2.768356E-7
-10.641500	-4.840549E-7
-10.634500	-3.022142E-7
-10.627500	-2.726447E-7
-10.620500	-2.768356E-7
-10.613500	-4.586764E-7
-10.606500	-2.683373E-7
-10.599000	-2.260786E-7
-10.592000	-3.656605E-7
-10.585000	-2.599554E-7
-10.578000	-3.614696E-7
-10.571000	-3.910391E-7
-10.564000	-4.037283E-7
-10.557000	-3.910391E-7
-10.550000	-3.741588E-7
-10.543000	-2.853340E-7
-10.536000	-3.275927E-7
-10.529000	-2.980232E-7
-10.522000	-3.698515E-7
-10.515000	-4.967442E-7
-10.508000	-3.571622E-7
-10.501000	-4.417961E-7
-10.494000	-1.923181E-7
-10.487000	-4.840549E-7
-10.480000	-2.980232E-7
-10.473000	-2.980232E-7
-10.466000	-3.275927E-7
-10.459000	-1.626322E-7
-10.452000	-3.529713E-7
-10.445000	-4.249159E-7
-10.438000	-3.868481E-7
-10.431000	-3.107125E-7
-10.424000	-1.415610E-7
-10.417000	-3.360910E-7
-10.410000	-4.713656E-7
-10.403000	-3.275927E-7
-10.396000	-3.234018E-7
-10.389000	-2.937159E-7
-10.382000	-4.713656E-7
-10.375000	-3.360910E-7
-10.368000	-6.870832E-7
-10.361000	-4.417961E-7
-10.354000	-3.698515E-7
-10.347000	-3.317837E-7
-10.340000	-4.164176E-7
-10.333000	-2.091983E-7
-10.326000	-2.937159E-7
-10.319000	-3.190944E-7
-10.312000	-1.245644E-7
-10.305000	-1.584413E-7
-10.298000	-3.529713E-7
-10.291000	-3.741588E-7
-10.284000	-2.768356E-7
-10.277000	-3.190944E-7
-10.270000	-3.275927E-7
-10.263000	-3.741588E-7
-10.256000	-4.206086E-7
-10.249000	-4.332978E-7
-10.242000	-4.079193E-7
-10.235000	-3.995374E-7
-10.228000	-4.037283E-7
-10.221000	-3.783498E-7
-10.214000	-3.275927E-7
-10.207000	-3.402820E-7
-10.200000	-3.656605E-7
-10.193000	-3.234018E-7
-10.186000	-2.514571E-7
-10.179000	-3.064051E-7
-10.172000	-3.487803E-7
-10.165000	-5.179318E-7
-10.158000	-3.571622E-7
-10.151000	-4.332978E-7
-10.144000	-4.883623E-7
-10.137000	-3.275927E-7
-10.130000	-3.317837E-7
-10.123000	-3.022142E-7
-10.116000	-6.194459E-7
-10.109000	-3.698515E-7
-10.102000	-3.783498E-7
-10.095000	-3.529713E-7
-10.088000	-3.783498E-7
-10.081000	-2.429588E-7
-10.074000	-3.317837E-7
-10.067000	-4.459871E-7
-10.060000	-5.052425E-7
-10.053000	-4.798640E-7
-10.046000	-4.376052E-7
-10.039000	-5.475013E-7
-10.032000	-3.487803E-7
-10.025000	-3.910391E-7
-10.018000	-3.910391E-7
-10.011000	-3.952300E-7
-10.004000	-3.317837E-7
-9.997000	-2.895249E-7
-9.990000	-2.599554E-7
-9.983000	-3.529713E-7
-9.976000	-2.980232E-7
-9.969000	-2.514571E-7
-9.962000	-3.698515E-7
-9.955000	-3.614696E-7
-9.948000	-3.487803E-7
-9.941000	-2.768356E-7
-9.934000	-3.995374E-7
-9.927000	-3.064051E-7
-9.920000	-1.542503E-7
-9.913000	-4.291069E-7
-9.906000	-2.853340E-7
-9.899000	-3.487803E-7
-9.892000	-4.037283E-7
-9.885000	-1.118751E-7
-9.878000	-4.417961E-7
-9.871000	-3.064051E-7
-9.864000	-1.330627E-7
-9.857000	-2.726447E-7
-9.850000	-3.275927E-7
-9.843000	-3.022142E-7
-9.836000	-5.094334E-7
-9.829000	-4.206086E-7
-9.822000	-3.234018E-7
-9.815000	-4.206086E-7
-9.808000	-4.206086E-7
-9.801000	-3.529713E-7
-9.794000	-5.010515E-7
-9.787000	-2.514571E-7
-9.780000	-3.698515E-7
-9.773000	-8.649658E-8
-9.766000	-3.064051E-7
-9.759000	-3.402820E-7
-9.752000	-3.317837E-7
-9.745000	-3.275927E-7
-9.738000	-3.275927E-7
-9.731000	-5.137408E-7
-9.724000	-3.022142E-7
-9.717000	-4.164176E-7
-9.710000	-3.868481E-7
-9.703000	-1.711305E-7
-9.696000	-1.499429E-7
-9.689000	-3.995374E-7
-9.681500	-2.726447E-7
-9.674500	-4.883623E-7
-9.667500	-3.107125E-7
-9.660500	-3.698515E-7
-9.653500	-3.614696E-7
-9.646500	-1.542503E-7
-9.639500	-3.190944E-7
-9.632500	-2.937159E-7
-9.625500	-3.825407E-7
-9.618500	-1.372537E-7
-9.611500	-3.741588E-7
-9.604500	-4.037283E-7
-9.597500	-3.064051E-7
-9.590500	-3.529713E-7
-9.583500	-3.529713E-7
-9.576500	-3.783498E-7
-9.569500	-5.179318E-7
-9.562500	-5.179318E-7
-9.555500	-2.556480E-7
-9.548500	-2.472661E-7
-9.541500	-9.499490E-8
-9.534500	-2.091983E-7
-9.527500	-3.783498E-7
-9.520500	-3.910391E-7
-9.513500	-3.952300E-7
-9.506500	-1.245644E-7
-9.499500	-3.234018E-7
-9.492500	-4.164176E-7
-9.485500	-4.544854E-7
-9.478500	-5.221227E-7
-9.471500	-3.275927E-7
-9.464500	-3.022142E-7
-9.457500	-4.883623E-7
-9.450500	-3.107125E-7
-9.443500	-2.768356E-7
-9.436500	-2.768356E-7
-9.429500	-8.230563E-8
-9.422500	-3.402820E-7
-9.415500	-3.402820E-7
-9.408500	-4.883623E-7
-9.401500	-3.910391E-7
-9.394500	-3.910391E-7
-9.387500	-5.643815E-7
-9.380500	-3.107125E-7
-9.373500	-3.995374E-7
-9.366500	-2.641464E-7
-9.359500	-3.698515E-7
-9.352500	-1.161825E-7
-9.345500	-4.164176E-7
-9.338500	-2.387678E-7
-9.331500	-2.345769E-7
-9.324500	-3.360910E-7
-9.317500	-1.288718E-7
-9.310500	-2.176967E-7
-9.303500	-1.330627E-7
-9.296500	-3.190944E-7
-9.289500	-3.783498E-7
-9.282500	-4.079193E-7
-9.275500	-3.149034E-7
-9.268500	-2.514571E-7
-9.261500	-3.234018E-7
-9.254500	-3.107125E-7
-9.247500	-3.317837E-7
-9.240500	-3.444729E-7
-9.233500	-4.544854E-7
-9.226500	-5.601905E-7
-9.219500	-2.387678E-7
-9.212500	-2.810266E-7
-9.205500	-3.107125E-7
-9.198500	-3.656605E-7
-9.191500	-3.910391E-7
-9.184500	-3.614696E-7
-9.177500	-3.360910E-7
-9.170500	-3.022142E-7
-9.163500	-4.376052E-7
-9.156500	-2.895249E-7
-9.149500	-3.275927E-7
-9.142500	-3.275927E-7
-9.135500	-6.111804E-8
-9.128500	-3.022142E-7
-9.121500	-5.010515E-7
-9.114500	-3.614696E-7
-9.107500	-3.995374E-7
-9.100500	-4.629837E-7
-9.093500	-2.641464E-7
-9.086500	-4.122267E-7
-9.079500	-2.937159E-7
-9.072500	-3.614696E-7
-9.065500	-3.698515E-7
-9.058500	-1.372537E-7
-9.051500	-1.372537E-7
-9.044500	-3.910391E-7
-9.037500	-4.798640E-7
-9.030500	-2.007000E-7
-9.023500	-2.937159E-7
-9.016500	-2.768356E-7
-9.009500	-4.925532E-7
-9.002500	-2.599554E-7
-8.995500	-3.656605E-7
-8.988500	-4.459871E-7
-8.981500	-9.499490E-8
-8.974500	-4.671747E-7
-8.967500	-2.683373E-7
-8.960500	-2.641464E-7
-8.953500	-4.122267E-7
-8.946500	-4.459871E-7
-8.939500	-2.768356E-7
-8.932500	-3.317837E-7
-8.925500	-7.811468E-8
-8.918500	-3.190944E-7
-8.911500	-4.332978E-7
-8.904500	-2.345769E-7
-8.897500	-4.037283E-7
-8.890500	-4.122267E-7
-8.883500	-2.345769E-7
-8.876500	-5.010515E-7
-8.869500	-1.288718E-7
-8.862500	-3.107125E-7
-8.855500	-3.022142E-7
-8.848500	-2.937159E-7
-8.841500	-3.487803E-7
-8.834500	-3.402820E-7
-8.827500	-2.810266E-7
-8.820500	-4.544854E-7
-8.813500	-3.360910E-7
-8.806500	-2.260786E-7
-8.799500	-2.302695E-7
-8.792500	-2.810266E-7
-8.785500	-4.417961E-7
-8.778500	-2.810266E-7
-8.771500	-4.544854E-7
-8.764500	-4.544854E-7
-8.757000	-3.022142E-7
-8.750000	-2.726447E-7
-8.743000	-4.925532E-7
-8.736000	-3.275927E-7
-8.729000	-3.275927E-7
-8.722000	-1.034932E-7
-8.715000	-3.402820E-7
-8.708000	-1.838198E-7
-8.701000	-2.133893E-7
-8.694000	-4.332978E-7
-8.687000	-2.345769E-7
-8.680000	-2.980232E-7
-8.673000	-2.683373E-7
-8.666000	-5.433103E-7
-8.659000	-4.037283E-7
-8.652000	-3.910391E-7
-8.645000	-1.330627E-7
-8.638000	-3.783498E-7
-8.631000	-2.302695E-7
-8.624000	-3.529713E-7
-8.617000	-2.556480E-7
-8.610000	-1.372537E-7
-8.603000	-2.472661E-7
-8.596000	-2.091983E-7
-8.589000	-3.275927E-7
-8.582000	-2.853340E-7
-8.575000	-3.317837E-7
-8.568000	-8.649658E-8
-8.561000	-3.656605E-7
-8.554000	-2.641464E-7
-8.547000	-1.542503E-7
-8.540000	-3.275927E-7
-8.533000	-2.853340E-7
-8.526000	-3.698515E-7
-8.519000	-3.910391E-7
-8.512000	-3.868481E-7
-8.505000	-3.952300E-7
-8.498000	-2.810266E-7
-8.491000	-1.838198E-7
-8.484000	-3.149034E-7
-8.477000	-3.952300E-7
-8.470000	-3.234018E-7
-8.463000	-4.291069E-7
-8.456000	-4.417961E-7
-8.449000	-2.895249E-7
-8.442000	-3.402820E-7
-8.435000	-5.052425E-7
-8.428000	-3.825407E-7
-8.421000	-2.726447E-7
-8.414000	-3.402820E-7
-8.407000	-2.429588E-7
-8.400000	-2.133893E-7
-8.393000	-3.275927E-7
-8.386000	-1.923181E-7
-8.379000	-2.302695E-7
-8.372000	-2.556480E-7
-8.365000	-2.556480E-7
-8.358000	-4.206086E-7
-8.351000	-3.149034E-7
-8.344000	-2.641464E-7
-8.337000	-2.599554E-7
-8.330000	-3.190944E-7
-8.323000	-3.529713E-7
-8.316000	-3.402820E-7
-8.309000	-4.713656E-7
-8.302000	-2.514571E-7
-8.295000	-1.965091E-7
-8.288000	-4.423782E-8
-8.281000	-2.302695E-7
-8.274000	-1.330627E-7
-8.267000	-7.811468E-8
-8.260000	-3.064051E-7
-8.253000	-6.111804E-8
-8.246000	-2.895249E-7
-8.239000	-3.444729E-7
-8.232000	-2.218876E-7
-8.225000	-3.656605E-7
-8.218000	-2.641464E-7
-8.211000	-2.895249E-7
-8.204000	-3.107125E-7
-8.197000	-2.345769E-7
-8.190000	-4.713656E-7
-8.183000	-2.302695E-7
-8.176000	-2.472661E-7
-8.169000	-2.345769E-7
-8.162000	-1.923181E-7
-8.155000	-1.923181E-7
-8.148000	-3.022142E-7
-8.141000	-4.842877E-8
-8.134000	-2.387678E-7
-8.127000	-3.402820E-7
-8.120000	-5.052425E-7
-8.113000	-4.332978E-7
-8.106000	-3.022142E-7
-8.099000	-3.360910E-7
-8.092000	-2.556480E-7
-8.085000	-3.317837E-7
-8.078000	-8.649658E-8
-8.071000	-2.810266E-7
-8.064000	-1.979060E-9
-8.057000	-2.514571E-7
-8.050000	-1.923181E-7
-8.043000	-4.079193E-7
-8.036000	-2.050074E-7
-8.029000	-3.360910E-7
-8.022000	-3.234018E-7
-8.015000	-4.079193E-7
-8.008000	-3.573950E-8
-8.001000	-2.980232E-7
-7.994000	-2.133893E-7
-7.987000	-1.711305E-7
-7.980000	-2.260786E-7
-7.973000	-2.133893E-7
-7.966000	-3.487803E-7
-7.959000	-3.614696E-7
-7.952000	-2.641464E-7
-7.945000	-2.176967E-7
-7.938000	-2.599554E-7
-7.931000	-1.885928E-8
-7.924000	-3.107125E-7
-7.917000	-2.853340E-7
-7.910000	-1.965091E-7
-7.903000	-2.472661E-7
-7.896000	-2.514571E-7
-7.889000	-2.599554E-7
-7.882000	-2.345769E-7
-7.875000	2.328306E-9
-7.868000	-1.457520E-7
-7.861000	-1.542503E-7
-7.854000	-2.091983E-7
-7.847000	-1.457520E-7
-7.840000	-1.118751E-7
-7.833000	-2.260786E-7
-7.826000	-2.387678E-7
-7.819000	-2.260786E-7
-7.812000	-1.499429E-7
-7.804500	-1.880107E-7
-7.797500	-1.036096E-8
-7.790500	-1.711305E-7
-7.783500	-2.514571E-7
-7.776500	-2.599554E-7
-7.769500	-2.133893E-7
-7.762500	-2.556480E-7
-7.755500	-1.753215E-7
-7.748500	3.608875E-8
-7.741500	-2.091983E-7
-7.734500	-2.007000E-7
-7.727500	-8.649658E-8
-7.720500	-1.584413E-7
-7.713500	-1.584413E-7
-7.706500	-1.796288E-7
-7.699500	-3.360910E-7
-7.692500	-1.923181E-7
-7.685500	-2.218876E-7
-7.678500	-2.260786E-7
-7.671500	7.415656E-8
-7.664500	-1.584413E-7
-7.657500	-9.499490E-8
-7.650500	-1.711305E-7
-7.643500	-1.245644E-7
-7.636500	-1.584413E-7
-7.629500	-4.004687E-8
-7.622500	-9.918585E-8
-7.615500	-2.218876E-7
-7.608500	-8.230563E-8
-7.601500	-8.230563E-8
-7.594500	-2.810266E-7
-7.587500	-1.245644E-7
-7.580500	-1.330627E-7
-7.573500	-1.626322E-7
-7.566500	-1.796288E-7
-7.559500	-2.345769E-7
-7.552500	-2.133893E-7
-7.545500	6.146729E-8
-7.538500	-1.626322E-7
-7.531500	4.458707E-8
-7.524500	2.770685E-8
-7.517500	-7.380731E-8
-7.510500	2.770685E-8
-7.503500	4.039612E-8
-7.496500	-1.753215E-7
-7.489500	-9.918585E-8
-7.482500	4.458707E-8
-7.475500	-2.305023E-8
-7.468500	4.877802E-8
-7.461500	-5.692709E-8
-7.454500	-7.380731E-8
-7.447500	-1.330627E-7
-7.440500	5.727634E-8
-7.433500	4.039612E-8
-7.426500	-1.885928E-8
-7.419500	7.415656E-8
-7.412500	-5.273614E-8
-7.405500	1.501758E-8
-7.398500	3.608875E-8
-7.391500	1.920853E-8
-7.384500	6.577466E-8
-7.377500	1.920853E-8
-7.370500	-7.811468E-8
-7.363500	1.164153E-7
-7.356500	-6.170012E-9
-7.349500	8.684583E-8
-7.342500	1.756707E-7
-7.335500	9.953510E-8
-7.328500	3.575115E-7
-7.321500	6.996561E-8
-7.314500	2.559973E-7
-7.307500	6.146729E-8
-7.300500	3.363239E-7
-7.293500	1.502922E-7
-7.286500	4.124595E-7
-7.279500	2.010493E-7
-7.272500	2.391171E-7
-7.265500	1.714798E-7
-7.258500	8.684583E-8
-7.251500	2.474990E-7
-7.244500	2.813758E-7
-7.237500	2.518063E-7
-7.230500	5.351612E-7
-7.223500	3.109453E-7
-7.216500	3.743917E-7
-7.209500	2.855668E-7
-7.202500	4.885951E-7
-7.195500	3.406312E-7
-7.188500	3.660098E-7
-7.181500	4.844042E-7
-7.174500	6.154878E-7
-7.167500	3.406312E-7
-7.160500	4.082685E-7
-7.153500	3.575115E-7
-7.146500	4.420290E-7
-7.139500	5.308539E-7
-7.132500	5.435431E-7
-7.125500	6.704358E-7
-7.118500	6.027985E-7
-7.111500	4.293397E-7
-7.104500	5.689217E-7
-7.097500	5.774200E-7
-7.090500	6.577466E-7
-7.083500	8.353963E-7
-7.076500	7.000053E-7
-7.069500	5.139736E-7
-7.062500	6.281771E-7
-7.055500	5.647307E-7
-7.048500	8.818461E-7
-7.041500	5.435431E-7
-7.034500	7.296912E-7
-7.027500	6.577466E-7
-7.020500	8.734642E-7
-7.013500	6.746268E-7
-7.006500	1.084874E-6
-6.999500	7.170020E-7
-6.992500	9.621726E-7
-6.985500	9.115320E-7
-6.978500	8.183997E-7
-6.971500	9.452924E-7
-6.964500	9.452924E-7
-6.957500	7.719500E-7
-6.950500	1.228647E-6
-6.943500	8.607749E-7
-6.936500	1.122942E-6
-6.929500	1.139822E-6
-6.922500	1.089065E-6
-6.915500	1.152512E-6
-6.908500	1.199078E-6
-6.901500	1.245528E-6
-6.894500	1.520384E-6
-6.887500	1.317472E-6
-6.880500	1.418986E-6
-6.873500	1.431559E-6
-6.866500	1.393608E-6
-6.859500	1.456938E-6
-6.852500	1.393608E-6
-6.845500	1.495006E-6
-6.838500	1.372420E-6
-6.831500	1.499313E-6
-6.824500	1.816428E-6
-6.817500	1.389300E-6
-6.810500	1.634588E-6
-6.803500	1.693843E-6
-6.796500	1.829118E-6
-6.789500	1.693843E-6
-6.782500	1.888373E-6
-6.775500	1.765671E-6
-6.768500	1.888373E-6
-6.761500	1.698034E-6
-6.754500	2.015149E-6
-6.747000	2.150540E-6
-6.740000	2.049026E-6
-6.733000	2.103974E-6
-6.726000	2.243556E-6
-6.719000	2.264744E-6
-6.712000	2.230867E-6
-6.705000	2.366141E-6
-6.698000	2.493034E-6
-6.691000	2.547982E-6
-6.684000	2.780580E-6
-6.677000	2.670684E-6
-6.670000	2.734130E-6
-6.663000	2.691755E-6
-6.656000	2.649496E-6
-6.649000	2.814457E-6
-6.642000	2.797460E-6
-6.635000	3.021676E-6
-6.628000	3.182329E-6
-6.621000	3.089313E-6
-6.614000	2.970919E-6
-6.607000	3.173831E-6
-6.600000	3.313413E-6
-6.593000	3.245776E-6
-6.586000	3.376859E-6
-6.579000	3.342982E-6
-6.572000	3.651716E-6
-6.565000	3.715162E-6
-6.558000	3.698282E-6
-6.551000	3.770110E-6
-6.544000	3.567198E-6
-6.537000	4.129601E-6
-6.530000	3.968948E-6
-6.523000	4.061963E-6
-6.516000	4.193047E-6
-6.509000	4.349509E-6
-6.502000	4.218426E-6
-6.495000	4.442525E-6
-6.488000	4.531350E-6
-6.481000	4.700501E-6
-6.474000	4.818896E-6
-6.467000	4.802016E-6
-6.460000	5.153008E-6
-6.453000	5.051494E-6
-6.446000	5.220645E-6
-6.439000	5.009118E-6
-6.432000	5.030306E-6
-6.425000	5.258713E-6
-6.418000	5.339039E-6
-6.411000	5.635084E-6
-6.404000	5.943701E-6
-6.397000	5.715410E-6
-6.390000	5.867565E-6
-6.383000	6.066402E-6
-6.376000	6.201677E-6
-6.369000	6.408896E-6
-6.362000	6.586546E-6
-6.355000	6.666873E-6
-6.348000	6.979797E-6
-6.341000	6.836024E-6
-6.334000	6.950228E-6
-6.327000	7.123570E-6
-6.320000	7.203897E-6
-6.313000	7.419614E-6
-6.306000	7.529510E-6
-6.299000	7.474562E-6
-6.292000	7.711351E-6
-6.285000	7.880502E-6
-6.278000	8.079223E-6
-6.271000	8.286443E-6
-6.264000	8.629053E-6
-6.257000	8.430216E-6
-6.250000	8.722069E-6
-6.243000	8.912291E-6
-6.236000	8.980045E-6
-6.229000	9.259093E-6
-6.222000	9.364798E-6
-6.215000	9.533949E-6
-6.208000	9.512878E-6
-6.201000	9.868061E-6
-6.194000	1.021056E-5
-6.187000	1.017679E-5
-6.180000	1.029088E-5
-6.173000	1.066306E-5
-6.166000	1.087878E-5
-6.159000	1.097179E-5
-6.152000	1.120858E-5
-6.145000	1.143699E-5
-6.138000	1.183443E-5
-6.131000	1.184712E-5
-6.124000	1.212629E-5
-6.117000	1.232070E-5
-6.110000	1.239264E-5
-6.103000	1.254911E-5
-6.096000	1.286203E-5
-6.089000	1.316227E-5
-6.082000	1.334830E-5
-6.075000	1.358939E-5
-6.068000	1.375005E-5
-6.061000	1.408416E-5
-6.054000	1.450279E-5
-6.047000	1.438439E-5
-6.040000	1.464237E-5
-6.033000	1.484540E-5
-6.026000	1.535704E-5
-6.019000	1.542887E-5
-6.012000	1.565728E-5
-6.005000	1.604215E-5
-5.998000	1.637614E-5
-5.991000	1.653261E-5
-5.984000	1.659186E-5
-5.977000	1.718383E-5
-5.970000	1.743331E-5
-5.963000	1.774204E-5
-5.956000	1.798314E-5
-5.949000	1.840177E-5
-5.942000	1.869781E-5
-5.935000	1.910795E-5
-5.928000	1.920527E-5
-5.921000	1.950550E-5
-5.914000	1.998758E-5
-5.907000	2.011447E-5
-5.900000	2.057117E-5
-5.893000	2.085022E-5
-5.886000	2.115895E-5
-5.879000	2.149295E-5
-5.872000	2.181018E-5
-5.865000	2.237258E-5
-5.858000	2.258399E-5
-5.851000	2.297305E-5
-5.844000	2.310413E-5
-5.837000	2.364547E-5
-5.830000	2.381881E-5
-5.823000	2.449122E-5
-5.816000	2.487609E-5
-5.809000	2.543000E-5
-5.802000	2.543419E-5
-5.795000	2.595014E-5
-5.788000	2.621661E-5
-5.781000	2.685084E-5
-5.774000	2.714689E-5
-5.767000	2.755714E-5
-5.760000	2.792082E-5
-5.753000	2.839020E-5
-5.746000	2.896949E-5
-5.739000	2.943887E-5
-5.732000	2.973492E-5
-5.725000	3.025925E-5
-5.718000	3.088091E-5
-5.711000	3.117695E-5
-5.704000	3.175205E-5
-5.697000	3.217498E-5
-5.689500	3.259780E-5
-5.682500	3.306300E-5
-5.675500	3.362121E-5
-5.668500	3.431470E-5
-5.661500	3.459374E-5
-5.654500	3.518583E-5
-5.647500	3.550295E-5
-5.640500	3.614579E-5
-5.633500	3.677583E-5
-5.626500	3.735523E-5
-5.619500	3.788376E-5
-5.612500	3.856036E-5
-5.605500	3.914395E-5
-5.598500	3.941462E-5
-5.591500	4.015886E-5
-5.584500	4.070858E-5
-5.577500	4.124141E-5
-5.570500	4.181231E-5
-5.563500	4.247203E-5
-5.556500	4.320790E-5
-5.549500	4.347845E-5
-5.542500	4.430313E-5
-5.535500	4.475983E-5
-5.528500	4.557602E-5
-5.521500	4.636671E-5
-5.514500	4.670501E-5
-5.507500	4.758884E-5
-5.500500	4.813436E-5
-5.493500	4.896743E-5
-5.486500	4.967791E-5
-5.479500	5.013880E-5
-5.472500	5.063787E-5
-5.465500	5.144556E-5
-5.458500	5.236315E-5
-5.451500	5.301018E-5
-5.444500	5.374604E-5
-5.437500	5.449029E-5
-5.430500	5.508657E-5
-5.423500	5.603803E-5
-5.416500	5.682453E-5
-5.409500	5.759415E-5
-5.402500	5.834689E-5
-5.395500	5.896855E-5
-5.388500	5.988625E-5
-5.381500	6.082922E-5
-5.374500	6.134936E-5
-5.367500	6.244460E-5
-5.360500	6.325659E-5
-5.353500	6.425451E-5
