% Langmuir characteristic curve

% U (Volt)	I (A)
-11.495500	-3.741588E-7
-11.488500	-2.050074E-7
-11.481500	-3.656605E-7
-11.474500	-3.444729E-7
-11.467500	-2.980232E-7
-11.460500	-3.571622E-7
-11.453500	-1.499429E-7
-11.446500	-3.022142E-7
-11.439500	-4.417961E-7
-11.432500	-3.783498E-7
-11.425500	-3.656605E-7
-11.418500	-3.022142E-7
-11.411500	-4.206086E-7
-11.404500	-2.345769E-7
-11.397500	-1.288718E-7
-11.390500	-3.107125E-7
-11.383500	-4.164176E-7
-11.376500	-3.571622E-7
-11.369500	-2.980232E-7
-11.362500	-2.895249E-7
-11.355500	-3.529713E-7
-11.348500	-2.895249E-7
-11.341500	-9.499490E-8
-11.334500	-3.698515E-7
-11.327500	-2.683373E-7
-11.320500	-2.514571E-7
-11.313500	-3.698515E-7
-11.306500	-3.275927E-7
-11.299500	-3.868481E-7
-11.292500	-4.332978E-7
-11.285500	-3.656605E-7
-11.278500	-3.741588E-7
-11.271500	-3.614696E-7
-11.264500	-1.415610E-7
-11.257500	-4.122267E-7
-11.250500	-4.376052E-7
-11.243500	-3.910391E-7
-11.236500	-3.360910E-7
-11.229500	-2.810266E-7
-11.222500	-3.022142E-7
-11.215500	-3.234018E-7
-11.208500	-4.249159E-7
-11.201500	-3.783498E-7
-11.194500	-3.107125E-7
-11.187500	-1.203734E-7
-11.180500	-4.037283E-7
-11.173500	-4.376052E-7
-11.166500	-1.499429E-7
-11.159500	-3.825407E-7
-11.152500	-3.614696E-7
-11.145500	-3.360910E-7
-11.138500	-2.895249E-7
-11.131500	-3.698515E-7
-11.124500	-3.064051E-7
-11.117500	-3.529713E-7
-11.110500	-2.895249E-7
-11.103500	-4.079193E-7
-11.096500	-3.529713E-7
-11.089500	-1.542503E-7
-11.082500	-3.402820E-7
-11.075500	-3.783498E-7
-11.068500	-3.825407E-7
-11.061500	-4.332978E-7
-11.054500	-3.995374E-7
-11.047500	-4.079193E-7
-11.040500	-4.756730E-7
-11.033500	-2.937159E-7
-11.026500	-3.402820E-7
-11.019500	-4.079193E-7
-11.012500	-3.529713E-7
-11.005500	-9.499490E-8
-10.998500	-4.079193E-7
-10.991500	-3.402820E-7
-10.984500	-4.291069E-7
-10.977500	-2.895249E-7
-10.970500	-3.952300E-7
-10.963500	-3.064051E-7
-10.956500	-5.052425E-7
-10.949500	-3.022142E-7
-10.942500	-3.571622E-7
-10.935500	-3.571622E-7
-10.928500	-2.472661E-7
-10.921500	-2.726447E-7
-10.914500	-3.783498E-7
-10.907500	-3.064051E-7
-10.900500	-3.149034E-7
-10.893500	-9.918585E-8
-10.886500	-3.783498E-7
-10.879500	-1.542503E-7
-10.872500	-3.275927E-7
-10.865500	-3.190944E-7
-10.858500	-2.810266E-7
-10.851500	-2.683373E-7
-10.844500	-3.022142E-7
-10.837500	-2.980232E-7
-10.830500	-3.444729E-7
-10.823500	-2.810266E-7
-10.816500	-3.910391E-7
-10.809500	-3.275927E-7
-10.802500	-3.529713E-7
-10.795500	-2.387678E-7
-10.788500	-3.234018E-7
-10.781500	-3.234018E-7
-10.774500	-3.190944E-7
-10.767500	-2.980232E-7
-10.760500	-1.203734E-7
-10.753500	-2.895249E-7
-10.746500	-2.641464E-7
-10.739500	-5.137408E-7
-10.732500	-3.360910E-7
-10.725500	-4.925532E-7
-10.718500	-2.387678E-7
-10.711500	-2.683373E-7
-10.704500	-9.499490E-8
-10.697500	-2.303859E-7
-10.690500	-3.275927E-7
-10.683500	-3.107125E-7
-10.676500	-2.007000E-7
-10.669500	-2.641464E-7
-10.662500	-4.883623E-7
-10.655500	-2.514571E-7
-10.648500	-4.925532E-7
-10.641500	-5.052425E-7
-10.634500	-3.402820E-7
-10.627500	-1.245644E-7
-10.620500	-3.825407E-7
-10.613500	-2.641464E-7
-10.606500	-3.825407E-7
-10.599000	-2.810266E-7
-10.592000	-4.967442E-7
-10.585000	-3.317837E-7
-10.578000	-2.810266E-7
-10.571000	-8.230563E-8
-10.564000	-2.430752E-7
-10.557000	-2.853340E-7
-10.550000	-2.980232E-7
-10.543000	-3.234018E-7
-10.536000	-4.122267E-7
-10.529000	-2.937159E-7
-10.522000	-4.037283E-7
-10.515000	-3.698515E-7
-10.508000	-2.514571E-7
-10.501000	-2.303859E-7
-10.494000	-3.275927E-7
-10.487000	-2.980232E-7
-10.480000	-3.275927E-7
-10.473000	-2.895249E-7
-10.466000	-3.149034E-7
-10.459000	-2.853340E-7
-10.452000	-2.768356E-7
-10.445000	-1.203734E-7
-10.438000	-4.417961E-7
-10.431000	-2.599554E-7
-10.424000	-3.868481E-7
-10.417000	-3.360910E-7
-10.410000	-3.571622E-7
-10.403000	-2.599554E-7
-10.396000	-4.756730E-7
-10.389000	-3.234018E-7
-10.382000	-4.459871E-7
-10.375000	-4.164176E-7
-10.368000	-2.133893E-7
-10.361000	-3.529713E-7
-10.354000	-2.980232E-7
-10.347000	-3.107125E-7
-10.340000	-2.726447E-7
-10.333000	-3.444729E-7
-10.326000	-2.768356E-7
-10.319000	-2.895249E-7
-10.312000	-2.895249E-7
-10.305000	-2.599554E-7
-10.298000	-2.345769E-7
-10.291000	-3.402820E-7
-10.284000	-2.810266E-7
-10.277000	-2.514571E-7
-10.270000	-2.303859E-7
-10.263000	-2.472661E-7
-10.256000	-3.995374E-7
-10.249000	-1.457520E-7
-10.242000	-2.557645E-7
-10.235000	-4.459871E-7
-10.228000	-1.965091E-7
-10.221000	-1.245644E-7
-10.214000	-3.571622E-7
-10.207000	-2.937159E-7
-10.200000	-3.275927E-7
-10.193000	-2.810266E-7
-10.186000	-3.064051E-7
-10.179000	-2.980232E-7
-10.172000	-2.557645E-7
-10.165000	-1.288718E-7
-10.158000	-3.952300E-7
-10.151000	-2.937159E-7
-10.144000	-9.080395E-8
-10.137000	-2.599554E-7
-10.130000	-2.430752E-7
-10.123000	-2.810266E-7
-10.116000	-3.741588E-7
-10.109000	-4.332978E-7
-10.102000	-4.332978E-7
-10.095000	-3.910391E-7
-10.088000	-3.741588E-7
-10.081000	-1.330627E-7
-10.074000	-4.079193E-7
-10.067000	-5.273614E-8
-10.060000	-2.007000E-7
-10.053000	-4.332978E-7
-10.046000	-3.317837E-7
-10.039000	-2.853340E-7
-10.032000	-4.079193E-7
-10.025000	-3.317837E-7
-10.018000	-4.376052E-7
-10.011000	-1.118751E-7
-10.004000	-3.402820E-7
-9.997000	-2.853340E-7
-9.990000	-2.726447E-7
-9.983000	-3.234018E-7
-9.976000	-2.937159E-7
-9.969000	-2.387678E-7
-9.962000	-2.980232E-7
-9.955000	-3.614696E-7
-9.948000	-2.472661E-7
-9.941000	-2.980232E-7
-9.934000	-9.918585E-8
-9.927000	-2.557645E-7
-9.920000	-2.303859E-7
-9.913000	-2.430752E-7
-9.906000	-1.118751E-7
-9.899000	-3.190944E-7
-9.892000	-2.895249E-7
-9.885000	-4.376052E-7
-9.878000	-1.753215E-7
-9.871000	-2.853340E-7
-9.864000	-4.586764E-7
-9.857000	-2.768356E-7
-9.850000	-4.079193E-7
-9.843000	-2.091983E-7
-9.836000	-2.768356E-7
-9.829000	-3.107125E-7
-9.822000	-2.430752E-7
-9.815000	-3.317837E-7
-9.808000	-2.895249E-7
-9.801000	-3.783498E-7
-9.794000	-3.571622E-7
-9.787000	-2.557645E-7
-9.780000	-1.203734E-7
-9.773000	-4.502945E-7
-9.766000	-3.360910E-7
-9.759000	-2.683373E-7
-9.752000	-2.091983E-7
-9.745000	-2.641464E-7
-9.738000	-2.514571E-7
-9.731000	-2.176967E-7
-9.724000	-2.133893E-7
-9.717000	-2.303859E-7
-9.710000	-3.022142E-7
-9.703000	-6.961636E-8
-9.696000	-2.937159E-7
-9.689000	-3.190944E-7
-9.681500	-3.487803E-7
-9.674500	-4.122267E-7
-9.667500	-3.656605E-7
-9.660500	-2.599554E-7
-9.653500	-4.079193E-7
-9.646500	-3.402820E-7
-9.639500	-2.260786E-7
-9.632500	-2.303859E-7
-9.625500	-4.842877E-8
-9.618500	-2.091983E-7
-9.611500	-2.514571E-7
-9.604500	-2.683373E-7
-9.597500	-4.249159E-7
-9.590500	-3.190944E-7
-9.583500	-2.726447E-7
-9.576500	-2.683373E-7
-9.569500	-9.080395E-8
-9.562500	-2.514571E-7
-9.555500	-3.064051E-7
-9.548500	-2.514571E-7
-9.541500	-2.599554E-7
-9.534500	-5.273614E-8
-9.527500	-2.810266E-7
-9.520500	-1.880107E-7
-9.513500	-4.502945E-7
-9.506500	-3.064051E-7
-9.499500	-1.923181E-7
-9.492500	-4.423782E-8
-9.485500	-1.923181E-7
-9.478500	-3.656605E-7
-9.471500	-3.022142E-7
-9.464500	-4.459871E-7
-9.457500	-2.980232E-7
-9.450500	-3.825407E-7
-9.443500	-2.810266E-7
-9.436500	-2.007000E-7
-9.429500	-3.783498E-7
-9.422500	-2.768356E-7
-9.415500	-3.995374E-7
-9.408500	-2.895249E-7
-9.401500	-2.895249E-7
-9.394500	-5.273614E-8
-9.387500	-1.330627E-7
-9.380500	-1.796288E-7
-9.373500	-3.698515E-7
-9.366500	-6.961636E-8
-9.359500	-2.726447E-7
-9.352500	-2.937159E-7
-9.345500	-2.641464E-7
-9.338500	-3.825407E-7
-9.331500	-2.430752E-7
-9.324500	-2.472661E-7
-9.317500	-2.683373E-7
-9.310500	-1.796288E-7
-9.303500	-1.415610E-7
-9.296500	-1.796288E-7
-9.289500	-3.614696E-7
-9.282500	-2.683373E-7
-9.275500	-2.980232E-7
-9.268500	-4.206086E-7
-9.261500	-3.149034E-7
-9.254500	-1.034932E-7
-9.247500	-2.980232E-7
-9.240500	-2.007000E-7
-9.233500	-2.133893E-7
-9.226500	-2.387678E-7
-9.219500	-2.641464E-7
-9.212500	-2.007000E-7
-9.205500	-1.203734E-7
-9.198500	5.727634E-8
-9.191500	-2.260786E-7
-9.184500	-2.091983E-7
-9.177500	-2.091983E-7
-9.170500	-1.415610E-7
-9.163500	-1.885928E-8
-9.156500	-1.584413E-7
-9.149500	-3.275927E-7
-9.142500	-2.683373E-7
-9.135500	-1.965091E-7
-9.128500	-2.305023E-8
-9.121500	4.027970E-8
-9.114500	-8.649658E-8
-9.107500	-2.007000E-7
-9.100500	-1.330627E-7
-9.093500	-8.230563E-8
-9.086500	-2.472661E-7
-9.079500	-1.288718E-7
-9.072500	-1.626322E-7
-9.065500	6.146729E-8
-9.058500	-2.218876E-7
-9.051500	-1.542503E-7
-9.044500	-1.796288E-7
-9.037500	-1.330627E-7
-9.030500	-2.895249E-7
-9.023500	-1.838198E-7
-9.016500	-2.305023E-8
-9.009500	-1.245644E-7
-9.002500	-1.457520E-7
-8.995500	-6.961636E-8
-8.988500	1.376029E-7
-8.981500	-8.649658E-8
-8.974500	-1.466833E-8
-8.967500	-4.423782E-8
-8.960500	-1.161825E-7
-8.953500	-1.415610E-7
-8.946500	-1.076842E-7
-8.939500	-2.305023E-8
-8.932500	1.164153E-7
-8.925500	-7.380731E-8
-8.918500	-1.036096E-8
-8.911500	-6.961636E-8
-8.904500	-1.584413E-7
-8.897500	4.027970E-8
-8.890500	-4.423782E-8
-8.883500	6.996561E-8
-8.876500	5.727634E-8
-8.869500	1.920853E-8
-8.862500	-1.466833E-8
-8.855500	1.587905E-7
-8.848500	4.458707E-8
-8.841500	5.296897E-8
-8.834500	-2.735760E-8
-8.827500	-4.842877E-8
-8.820500	-1.203734E-7
-8.813500	1.490116E-8
-8.806500	2.433080E-7
-8.799500	1.164153E-7
-8.792500	4.877802E-8
-8.785500	-4.004687E-8
-8.778500	1.629815E-7
-8.771500	-1.415610E-7
-8.764500	1.334120E-7
-8.757000	-6.170012E-9
-8.750000	1.671724E-7
-8.743000	1.334120E-7
-8.736000	-2.735760E-8
-8.729000	1.417939E-7
-8.722000	6.996561E-8
-8.715000	1.883600E-7
-8.708000	9.103678E-8
-8.701000	3.109453E-7
-8.694000	2.518063E-7
-8.687000	2.518063E-7
-8.680000	4.336471E-7
-8.673000	2.982561E-7
-8.666000	3.025634E-7
-8.659000	4.717149E-7
-8.652000	1.920853E-8
-8.645000	4.590256E-7
-8.638000	1.544831E-7
-8.631000	3.236346E-7
-8.624000	5.181646E-7
-8.617000	2.728775E-7
-8.610000	3.575115E-7
-8.603000	2.728775E-7
-8.596000	3.658934E-7
-8.589000	2.306188E-7
-8.582000	2.306188E-7
-8.575000	5.012844E-7
-8.568000	4.505273E-7
-8.561000	5.181646E-7
-8.554000	2.306188E-7
-8.547000	5.181646E-7
-8.540000	4.505273E-7
-8.533000	4.885951E-7
-8.526000	5.604234E-7
-8.519000	7.422641E-7
-8.512000	5.943002E-7
-8.505000	4.927861E-7
-8.498000	5.393522E-7
-8.491000	6.873161E-7
-8.484000	6.577466E-7
-8.477000	5.943002E-7
-8.470000	6.450573E-7
-8.463000	7.380731E-7
-8.456000	7.211929E-7
-8.449000	7.211929E-7
-8.442000	1.000240E-6
-8.435000	7.000053E-7
-8.428000	8.437783E-7
-8.421000	8.057104E-7
-8.414000	7.803319E-7
-8.407000	8.522766E-7
-8.400000	8.310890E-7
-8.393000	5.562324E-7
-8.386000	1.148204E-6
-8.379000	8.099014E-7
-8.372000	1.008739E-6
-8.365000	1.114444E-6
-8.358000	1.139822E-6
-8.351000	1.055188E-6
-8.344000	1.105946E-6
-8.337000	1.160894E-6
-8.330000	1.254026E-6
-8.323000	1.152512E-6
-8.316000	1.258217E-6
-8.309000	1.228647E-6
-8.302000	1.330045E-6
-8.295000	1.144013E-6
-8.288000	1.338543E-6
-8.281000	1.592212E-6
-8.274000	1.511886E-6
-8.267000	1.571141E-6
-8.260000	1.393491E-6
-8.253000	1.554261E-6
-8.246000	1.448439E-6
-8.239000	1.689536E-6
-8.232000	1.710723E-6
-8.225000	1.723412E-6
-8.218000	1.621898E-6
-8.211000	1.799432E-6
-8.204000	1.676846E-6
-8.197000	1.702225E-6
-8.190000	1.981272E-6
-8.183000	1.930515E-6
-8.176000	1.989771E-6
-8.169000	2.120854E-6
-8.162000	2.015149E-6
-8.155000	2.239249E-6
-8.148000	2.264627E-6
-8.141000	2.095476E-6
-8.134000	2.552173E-6
-8.127000	2.421089E-6
-8.120000	2.501416E-6
-8.113000	2.484536E-6
-8.106000	2.480345E-6
-8.099000	2.662186E-6
-8.092000	2.619810E-6
-8.085000	2.674758E-6
-8.078000	2.679066E-6
-8.071000	2.822839E-6
-8.064000	2.928544E-6
-8.057000	2.975110E-6
-8.050000	3.068126E-6
-8.043000	3.169524E-6
-8.036000	3.097695E-6
-8.029000	3.131572E-6
-8.022000	3.288034E-6
-8.015000	3.372552E-6
-8.008000	3.482448E-6
-8.001000	3.461377E-6
-7.994000	3.613532E-6
-7.987000	3.617839E-6
-7.980000	3.765803E-6
-7.973000	3.660098E-6
-7.966000	3.744732E-6
-7.959000	3.981520E-6
-7.952000	4.053349E-6
-7.945000	4.192931E-6
-7.938000	4.192931E-6
-7.931000	4.243688E-6
-7.924000	4.522735E-6
-7.917000	4.510046E-6
-7.910000	4.636939E-6
-7.903000	4.700385E-6
-7.896000	4.772213E-6
-7.889000	4.835660E-6
-7.882000	4.949863E-6
-7.875000	4.996429E-6
-7.868000	5.173963E-6
-7.861000	5.207839E-6
-7.854000	5.372684E-6
-7.847000	5.499576E-6
-7.840000	5.829381E-6
-7.833000	5.719485E-6
-7.826000	5.825190E-6
-7.819000	5.977461E-6
-7.812000	6.218441E-6
-7.804500	6.121234E-6
-7.797500	6.150804E-6
-7.790500	6.459537E-6
-7.783500	6.514485E-6
-7.776500	6.670947E-6
-7.769500	6.793533E-6
-7.762500	6.975373E-6
-7.755500	7.224851E-6
-7.748500	7.114955E-6
-7.741500	7.296796E-6
-7.734500	7.440569E-6
-7.727500	7.432071E-6
-7.720500	7.656286E-6
-7.713500	7.833820E-6
-7.706500	8.002971E-6
-7.699500	8.163624E-6
-7.692500	8.180621E-6
-7.685500	8.539995E-6
-7.678500	8.573872E-6
-7.671500	8.785282E-6
-7.664500	9.132084E-6
-7.657500	8.950243E-6
-7.650500	9.237789E-6
-7.643500	9.453390E-6
-7.636500	9.546406E-6
-7.629500	9.740936E-6
-7.622500	1.001579E-5
-7.615500	1.014699E-5
-7.608500	1.055712E-5
-7.601500	1.041754E-5
-7.594500	1.076853E-5
-7.587500	1.092930E-5
-7.580500	1.109845E-5
-7.573500	1.136481E-5
-7.566500	1.120835E-5
-7.559500	1.149171E-5
-7.552500	1.202023E-5
-7.545500	1.210487E-5
-7.538500	1.221057E-5
-7.531500	1.246424E-5
-7.524500	1.277297E-5
-7.517500	1.281954E-5
-7.510500	1.301826E-5
-7.503500	1.341151E-5
-7.496500	1.368637E-5
-7.489500	1.369906E-5
-7.482500	1.407124E-5
-7.475500	1.425296E-5
-7.468500	1.452793E-5
-7.461500	1.473085E-5
-7.454500	1.506496E-5
-7.447500	1.532712E-5
-7.440500	1.547509E-5
-7.433500	1.569919E-5
-7.426500	1.625740E-5
-7.419500	1.626159E-5
-7.412500	1.668034E-5
-7.405500	1.672679E-5
-7.398500	1.725543E-5
-7.391500	1.735264E-5
-7.384500	1.767406E-5
-7.377500	1.782621E-5
-7.370500	1.829991E-5
-7.363500	1.874811E-5
-7.356500	1.882424E-5
-7.349500	1.931901E-5
-7.342500	1.949235E-5
-7.335500	1.973344E-5
-7.328500	1.997873E-5
-7.321500	2.038036E-5
-7.314500	2.071029E-5
-7.307500	2.100202E-5
-7.300500	2.101890E-5
-7.293500	2.173358E-5
-7.286500	2.222834E-5
-7.279500	2.238480E-5
-7.272500	2.272311E-5
-7.265500	2.306560E-5
-7.258500	2.334896E-5
-7.251500	2.372533E-5
-7.244500	2.419890E-5
-7.237500	2.430461E-5
-7.230500	2.472755E-5
-7.223500	2.515467E-5
-7.216500	2.546329E-5
-7.209500	2.597494E-5
-7.202500	2.635980E-5
-7.195500	2.684188E-5
-7.188500	2.703210E-5
-7.181500	2.755225E-5
-7.174500	2.794131E-5
-7.167500	2.835575E-5
-7.160500	2.856296E-5
-7.153500	2.931571E-5
-7.146500	2.987811E-5
-7.139500	3.002188E-5
-7.132500	3.054203E-5
-7.125500	3.080838E-5
-7.118500	3.132853E-5
-7.111500	3.186986E-5
-7.104500	3.218278E-5
-7.097500	3.282970E-5
-7.090500	3.313413E-5
-7.083500	3.378536E-5
-7.076500	3.421667E-5
-7.069500	3.470725E-5
-7.062500	3.511319E-5
-7.055500	3.590819E-5
-7.048500	3.604358E-5
-7.041500	3.670319E-5
-7.034500	3.720645E-5
-7.027500	3.756164E-5
-7.020500	3.819598E-5
-7.013500	3.875408E-5
-7.006500	3.916852E-5
-6.999500	3.981555E-5
-6.992500	4.039065E-5
-6.985500	4.080078E-5
-6.978500	4.154083E-5
-6.971500	4.187494E-5
-6.964500	4.267832E-5
-6.957500	4.316890E-5
-6.950500	4.383281E-5
-6.943500	4.428951E-5
-6.936500	4.497881E-5
-6.929500	4.553702E-5
-6.922500	4.633621E-5
-6.915500	4.672527E-5
-6.908500	4.720734E-5
-6.901500	4.788395E-5
-6.894500	4.853518E-5
-6.887500	4.927092E-5
-6.880500	4.997710E-5
-6.873500	5.048874E-5
-6.866500	5.123729E-5
-6.859500	5.191390E-5
-6.852500	5.260319E-5
-6.845500	5.323323E-5
-6.838500	5.395629E-5
-6.831500	5.452719E-5
-6.824500	5.538145E-5
-6.817500	5.607074E-5
-6.810500	5.673885E-5
-6.803500	5.744922E-5
-6.796500	5.823583E-5
-6.789500	5.902653E-5
-6.782500	5.965238E-5
-6.775500	6.043469E-5
-6.768500	6.108172E-5
-6.761500	6.194436E-5
-6.754500	6.260409E-5
-6.747000	6.339059E-5
-6.740000	6.418978E-5
-6.733000	6.495521E-5
-6.726000	6.589398E-5
-6.719000	6.660866E-5
-6.712000	6.754743E-5
-6.705000	6.819435E-5
-6.698000	6.920926E-5
-6.691000	6.976747E-5
-6.684000	7.079926E-5
-6.677000	7.167459E-5
-6.670000	7.256260E-5
-6.663000	7.348449E-5
-6.656000	7.419917E-5
-6.649000	7.537892E-5
-6.642000	7.611478E-5
-6.635000	7.684634E-5
-6.628000	7.788662E-5
-6.621000	7.873226E-5
-6.614000	7.958652E-5
-6.607000	8.060981E-5
-6.600000	8.165010E-5
-6.593000	8.257199E-5
-6.586000	8.354033E-5
-6.579000	8.447492E-5
-6.572000	8.537562E-5
-6.565000	8.652161E-5
-6.558000	8.752802E-5
-6.551000	8.847530E-5
-6.544000	8.949020E-5
-6.537000	9.055575E-5
-6.530000	9.140151E-5
-6.523000	9.256019E-5
-6.516000	9.357510E-5
-6.509000	9.462377E-5
-6.502000	9.565556E-5
-6.495000	9.682274E-5
-6.488000	9.785034E-5
-6.481000	9.904697E-5
-6.474000	9.988435E-5
-6.467000	0.000101
-6.460000	0.000102
-6.453000	0.000103
-6.446000	0.000104
-6.439000	0.000106
-6.432000	0.000107
-6.425000	0.000108
-6.418000	0.000109
-6.411000	0.000110
-6.404000	0.000111
-6.397000	0.000113
-6.390000	0.000114
-6.383000	0.000115
-6.376000	0.000116
-6.369000	0.000118
-6.362000	0.000119
-6.355000	0.000120
-6.348000	0.000121
-6.341000	0.000123
-6.334000	0.000124
-6.327000	0.000125
-6.320000	0.000126
-6.313000	0.000128
-6.306000	0.000129
-6.299000	0.000130
-6.292000	0.000132
-6.285000	0.000133
-6.278000	0.000134
-6.271000	0.000136
-6.264000	0.000137
-6.257000	0.000139
-6.250000	0.000140
-6.243000	0.000141
-6.236000	0.000143
-6.229000	0.000144
-6.222000	0.000145
-6.215000	0.000147
-6.208000	0.000148
-6.201000	0.000150
-6.194000	0.000151
-6.187000	0.000153
-6.180000	0.000154
-6.173000	0.000155
-6.166000	0.000157
-6.159000	0.000158
-6.152000	0.000160
-6.145000	0.000161
-6.138000	0.000163
-6.131000	0.000164
-6.124000	0.000166
-6.117000	0.000167
-6.110000	0.000168
-6.103000	0.000170
-6.096000	0.000171
-6.089000	0.000173
-6.082000	0.000174
-6.075000	0.000176
-6.068000	0.000177
-6.061000	0.000179
-6.054000	0.000180
-6.047000	0.000182
-6.040000	0.000183
-6.033000	0.000184
-6.026000	0.000186
-6.019000	0.000187
-6.012000	0.000189
-6.005000	0.000190
-5.998000	0.000191
-5.991000	0.000193
-5.984000	0.000194
-5.977000	0.000195
-5.970000	0.000197
-5.963000	0.000198
-5.956000	0.000199
-5.949000	0.000201
-5.942000	0.000202
-5.935000	0.000203
-5.928000	0.000204
-5.921000	0.000206
-5.914000	0.000207
-5.907000	0.000208
-5.900000	0.000209
-5.893000	0.000210
-5.886000	0.000211
-5.879000	0.000212
-5.872000	0.000213
-5.865000	0.000214
-5.858000	0.000215
-5.851000	0.000216
-5.844000	0.000217
-5.837000	0.000218
-5.830000	0.000219
-5.823000	0.000220
-5.816000	0.000221
-5.809000	0.000222
-5.802000	0.000222
-5.795000	0.000223
-5.788000	0.000224
-5.781000	0.000224
-5.774000	0.000225
-5.767000	0.000226
-5.760000	0.000227
-5.753000	0.000227
-5.746000	0.000228
-5.739000	0.000229
-5.732000	0.000229
-5.725000	0.000230
-5.718000	0.000230
-5.711000	0.000231
-5.704000	0.000231
-5.697000	0.000232
-5.689500	0.000233
-5.682500	0.000233
-5.675500	0.000234
-5.668500	0.000234
-5.661500	0.000235
-5.654500	0.000235
-5.647500	0.000236
-5.640500	0.000236
-5.633500	0.000237
-5.626500	0.000237
-5.619500	0.000237
-5.612500	0.000238
-5.605500	0.000238
-5.598500	0.000239
-5.591500	0.000239
-5.584500	0.000240
-5.577500	0.000240
-5.570500	0.000241
-5.563500	0.000241
-5.556500	0.000242
-5.549500	0.000242
-5.542500	0.000242
-5.535500	0.000243
-5.528500	0.000243
-5.521500	0.000244
-5.514500	0.000244
-5.507500	0.000244
-5.500500	0.000245
-5.493500	0.000245
-5.486500	0.000246
-5.479500	0.000246
-5.472500	0.000247
-5.465500	0.000247
-5.458500	0.000247
-5.451500	0.000248
-5.444500	0.000248
-5.437500	0.000249
-5.430500	0.000249
-5.423500	0.000249
-5.416500	0.000250
-5.409500	0.000250
-5.402500	0.000250
-5.395500	0.000251
-5.388500	0.000251
-5.381500	0.000251
-5.374500	0.000252
-5.367500	0.000252
-5.360500	0.000252
-5.353500	0.000253
-5.346500	0.000253
-5.339500	0.000254
-5.332500	0.000254
-5.325500	0.000254
-5.318500	0.000255
-5.311500	0.000255
-5.304500	0.000255
-5.297500	0.000256
-5.290500	0.000256
-5.283500	0.000256
-5.276500	0.000257
-5.269500	0.000257
-5.262500	0.000257
-5.255500	0.000257
-5.248500	0.000258
-5.241500	0.000258
-5.234500	0.000259
-5.227500	0.000259
-5.220500	0.000259
-5.213500	0.000259
-5.206500	0.000260
-5.199500	0.000260
-5.192500	0.000260
-5.185500	0.000261
-5.178500	0.000261
-5.171500	0.000261
-5.164500	0.000262
-5.157500	0.000262
-5.150500	0.000262
-5.143500	0.000262
-5.136500	0.000263
-5.129500	0.000263
-5.122500	0.000263
-5.115500	0.000264
-5.108500	0.000264
-5.101500	0.000264
-5.094500	0.000264
-5.087500	0.000265
-5.080500	0.000265
-5.073500	0.000265
-5.066500	0.000266
-5.059500	0.000266
-5.052500	0.000266
-5.045500	0.000267
-5.038500	0.000267
-5.031500	0.000267
-5.024500	0.000267
-5.017500	0.000268
-5.010500	0.000268
-5.003500	0.000268
-4.996500	0.000268
-4.989500	0.000269
-4.982500	0.000269
-4.975500	0.000269
-4.968500	0.000269
-4.961500	0.000270
-4.954500	0.000270
-4.947500	0.000270
-4.940500	0.000270
-4.933500	0.000271
-4.926500	0.000271
